# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH31R104 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  13550  1.333   2  2009  283   0.22  55114.205   70.6  1.273e+03 
  13551  0.667   1  2009  283   0.73  55114.226   70.6  1.269e+03 
  13590  1.000   2  2009  283  20.23  55115.039   70.6  2.517e+03 
  13591  0.500   1  2009  283  20.72  55115.059   70.6  2.464e+03 
  13592  0.500   1  2009  283  21.05  55115.073   70.6  2.454e+03 
  13593  1.333   2  2009  283  21.80  55115.104   70.6  1.985e+03 
  13594  0.667   1  2009  283  22.30  55115.125   70.6  1.488e+03 
  13595  0.667   1  2009  283  22.90  55115.150   70.6  1.012e+03 
  13596  0.667   1  2009  283  23.23  55115.164   70.6  9.579e+02 
  13597  0.667   1  2009  283  23.57  55115.178   70.6  8.728e+02 
  13598  1.000   1  2009  284   0.45  55115.214   70.6  7.192e+02 
  13599  1.000   1  2009  284   0.98  55115.236   70.6  8.745e+02 
  13601  1.000   1  2009  284   1.57  55115.261   70.6  9.959e+02 
  13602  1.000   1  2009  284   2.09  55115.283   70.6  8.791e+02 
  13603  0.556   4  2009  284   2.81  55115.313   70.6  8.694e+02 
  13604  0.333   4  2009  284   3.35  55115.335   70.6  6.962e+02 
  13605  0.444   4  2009  284   3.87  55115.357   70.6  7.977e+02 
  13639  0.500   1  2009  284  20.73  55116.059   70.6  1.329e+03 
  13640  1.000   2  2009  284  21.22  55116.080   70.6  1.193e+03 
  13641  0.500   1  2009  284  21.70  55116.100   70.6  1.138e+03 
  13647  1.000   1  2009  285   0.97  55116.236   70.6  1.494e+03 
  13648  1.000   1  2009  285   1.50  55116.258   70.6  1.404e+03 
  13650  1.000   1  2009  285   2.32  55116.292   70.6  1.260e+03 
  13651  1.000   1  2009  285   2.84  55116.314   70.6  1.177e+03 
  13788  0.500   3  2009  287  23.11  55119.159   71.3  6.988e+02 
  13789  0.667   4  2009  287  23.65  55119.181   71.4  9.097e+02 
  13833  0.500   3  2009  288  21.65  55120.098   71.6  1.626e+03 
  13834  0.667   4  2009  288  22.21  55120.121   71.6  1.581e+03 
  13835  0.500   3  2009  288  22.87  55120.149   71.6  1.540e+03 
  13836  0.833   5  2009  288  23.23  55120.164   71.6  1.357e+03 
  13837  0.667   4  2009  288  23.64  55120.181   71.6  1.075e+03 
  13838  0.833   5  2009  289   0.29  55120.208   71.6  9.612e+02 
  13839  0.833   5  2009  289   0.74  55120.226   71.6  9.255e+02 
  13840  0.333   2  2009  289   1.06  55120.240   71.6  1.041e+03 
  13878  0.800   3  2009  289  20.25  55121.039   71.7  1.562e+03 
  13880  0.333   1  2009  289  21.19  55121.079   71.7  1.474e+03 
  13881  0.333   1  2009  289  21.58  55121.095   71.7  1.354e+03 
  13882  0.533   2  2009  289  22.15  55121.119   71.7  1.148e+03 
  13883  0.500   1  2009  289  22.56  55121.135   71.7  1.427e+03 
  13884  0.500   1  2009  289  23.11  55121.158   71.7  1.434e+03 
  13934  1.000   1  2009  291   0.44  55122.214   71.8  1.505e+03 
  13935  1.000   1  2009  291   0.97  55122.236   71.8  1.529e+03 
  13937  1.000   1  2009  291   1.78  55122.270   71.8  1.501e+03 
  13938  1.000   1  2009  291   2.31  55122.292   71.8  1.577e+03 
  13940  0.500   3  2009  291   3.25  55122.331   71.8  1.594e+03 
  13972  0.333   1  2009  291  19.37  55123.003   71.9  2.131e+03 
  13973  1.000   3  2009  291  19.76  55123.019   71.9  2.157e+03 
  13975  0.833   2  2009  291  20.77  55123.061   71.9  1.667e+03 
  14021  0.667   1  2009  292  19.87  55124.023   71.9  1.654e+03 
  14022  0.667   1  2009  292  20.22  55124.038   71.9  1.508e+03 
  14023  1.333   2  2009  292  20.74  55124.060   71.9  1.419e+03 
  14024  0.667   1  2009  292  21.36  55124.086   71.9  1.345e+03 
  14025  0.667   1  2009  292  21.71  55124.100   71.9  1.549e+03 
  14026  1.333   2  2009  292  22.24  55124.122   71.9  1.423e+03 
  14028  1.333   2  2009  292  23.20  55124.162   71.9  1.052e+03 
  14029  0.667   1  2009  292  23.72  55124.184   71.9  1.072e+03 
  14030  1.000   2  2009  293   0.19  55124.203   71.9  1.071e+03 
  14031  0.333   1  2009  293   0.61  55124.221   71.9  1.294e+03 
  14032  1.000   2  2009  293   1.19  55124.245   71.9  1.375e+03 
  14033  1.000   2  2009  293   1.70  55124.266   71.9  1.045e+03 
  14034  0.500   1  2009  293   2.43  55124.297   71.9  1.196e+03 
  14035  1.000   2  2009  293   2.81  55124.313   71.9  1.110e+03 
  14036  0.500   1  2009  293   3.20  55124.329   71.9  9.380e+02 
  14037  1.000   2  2009  293   3.84  55124.355   71.9  1.130e+03 
  14069  0.667   1  2009  293  19.80  55125.020   72.0  2.053e+03 
  14070  1.333   2  2009  293  20.32  55125.042   72.0  1.581e+03 
  14071  0.667   1  2009  293  20.84  55125.064   72.0  1.567e+03 
  14072  0.667   1  2009  293  21.45  55125.089   72.0  2.069e+03 
  14073  0.667   1  2009  293  21.80  55125.104   72.0  2.074e+03 
  14074  1.333   2  2009  293  22.32  55125.126   72.0  1.506e+03 
  14076  0.500   1  2009  293  23.41  55125.171   72.0  1.356e+03 
  14077  1.000   2  2009  293  23.80  55125.187   72.0  1.514e+03 
  14080  0.500   1  2009  294   1.30  55125.250   72.0  1.848e+03 
  14081  1.000   2  2009  294   1.69  55125.266   72.0  1.433e+03 
  14082  0.500   1  2009  294   2.07  55125.282   72.0  2.033e+03 
  14085  1.333   2  2009  294   3.82  55125.355   72.0  1.530e+03 
  14117  2.000   1  2009  294  19.76  55126.019   72.0  1.873e+03 
  14119  2.000   1  2009  294  20.86  55126.065   72.0  2.036e+03 
  14122  2.000   1  2009  294  22.13  55126.118   72.1  1.931e+03 
  14124  1.000   2  2009  294  23.34  55126.168   72.1  1.175e+03 
  14125  1.000   2  2009  294  23.87  55126.190   72.1  1.175e+03 
  14127  1.000   2  2009  295   0.70  55126.225   72.1  1.173e+03 
  14128  1.000   2  2009  295   1.22  55126.246   72.1  1.047e+03 
  14129  1.000   2  2009  295   1.83  55126.272   72.1  9.758e+02 
  14130  1.000   2  2009  295   2.34  55126.293   72.1  8.633e+02 
  14132  1.000   2  2009  295   3.34  55126.335   72.1  9.794e+02 
  14134  1.000   2  2009  295   4.25  55126.373   72.1  9.742e+02 
  14164  0.333   2  2009  295  19.41  55127.004   72.1  2.435e+03 
  14166  0.667   4  2009  295  20.23  55127.039   72.1  2.389e+03 
  14167  0.667   4  2009  295  20.76  55127.061   72.1  1.901e+03 
  14168  0.667   4  2009  295  21.29  55127.083   72.1  2.071e+03 
  14170  1.000   1  2009  295  22.00  55127.112   72.1  1.932e+03 
  14171  1.000   1  2009  295  22.55  55127.135   72.1  1.675e+03 
  14172  1.000   1  2009  295  23.42  55127.171   72.1  1.511e+03 
  14173  1.000   1  2009  295  23.97  55127.194   72.1  1.248e+03 
  14175  1.000   1  2009  296   0.51  55127.217   72.1  1.095e+03 
  14176  1.000   1  2009  296   1.06  55127.240   72.1  1.690e+03 
  14177  1.000   1  2009  296   1.61  55127.263   72.1  1.578e+03 
  14178  0.667   1  2009  296   2.16  55127.286   72.1  1.932e+03 
  14179  1.333   2  2009  296   2.73  55127.309   72.1  2.231e+03 
  14180  0.667   1  2009  296   3.30  55127.333   72.1  1.874e+03 
  14181  0.667   1  2009  296   3.69  55127.349   72.1  1.673e+03 
  14182  0.667   1  2009  296   4.07  55127.365   72.1  1.424e+03 
  14212  0.500   3  2009  296  19.33  55128.001   72.1  2.157e+03 
  14213  0.500   3  2009  296  19.72  55128.017   72.1  2.113e+03 
  14214  0.500   3  2009  296  20.36  55128.044   72.1  1.925e+03 
  14215  0.500   3  2009  296  20.75  55128.060   72.1  2.144e+03 
  14216  1.167   2  2009  296  21.35  55128.085   72.1  1.816e+03 
  14217  1.000   1  2009  296  21.96  55128.110   72.1  1.445e+03 
  14219  1.000   1  2009  296  22.50  55128.133   72.1  1.611e+03 
  14220  1.000   1  2009  296  23.05  55128.156   72.1  1.741e+03 
  14221  1.000   1  2009  296  23.60  55128.179   72.1  1.457e+03 
  14222  1.000   1  2009  297   0.14  55128.202   72.1  1.274e+03 
  14223  1.000   1  2009  297   0.69  55128.224   72.1  1.254e+03 
  14224  0.667   1  2009  297   1.20  55128.246   72.1  1.160e+03 
  14225  1.333   2  2009  297   1.78  55128.270   72.1  9.949e+02 
  14226  0.667   1  2009  297   2.35  55128.293   72.1  1.335e+03 
  14227  0.667   1  2009  297   2.73  55128.309   72.1  1.488e+03 
  14228  0.667   2  2009  297   3.29  55128.333   72.1  1.383e+03 
  14229  0.667   2  2009  297   3.72  55128.351   72.1  1.384e+03 
  14230  1.000   3  2009  297   4.26  55128.373   72.1  1.701e+03 
  14261  0.333   1  2009  297  19.81  55129.021   72.1  2.016e+03 
  14262  1.000   3  2009  297  20.24  55129.039   72.1  1.806e+03 
  14263  0.667   2  2009  297  20.77  55129.061   72.1  1.850e+03 
  14264  0.667   2  2009  297  21.27  55129.082   72.1  1.936e+03 
  14265  0.500   3  2009  297  21.75  55129.102   72.1  2.000e+03 
  14266  0.500   3  2009  297  22.14  55129.118   72.1  1.389e+03 
  14267  0.500   1  2009  297  22.82  55129.146   72.1  1.253e+03 
  14268  1.000   1  2009  297  23.30  55129.167   72.1  1.095e+03 
  14269  1.000   1  2009  297  23.85  55129.189   72.1  1.211e+03 
  14270  1.000   1  2009  298   0.40  55129.212   72.1  1.012e+03 
  14271  1.000   1  2009  298   0.98  55129.237   72.1  8.021e+02 
  14274  1.000   1  2009  298   2.25  55129.289   72.1  8.955e+02 
  14275  1.000   1  2009  298   2.80  55129.312   72.1  8.348e+02 
  14276  1.000   1  2009  298   3.34  55129.335   72.1  8.056e+02 
  14277  1.000   1  2009  298   3.89  55129.358   72.1  9.531e+02 
  14278  0.500   1  2009  298   4.32  55129.375   72.1  9.727e+02 
  14308  0.667   1  2009  298  19.41  55130.004   72.1  2.157e+03 
  14309  0.667   1  2009  298  19.79  55130.020   72.1  2.002e+03 
  14310  0.667   1  2009  298  20.17  55130.036   72.1  1.866e+03 
  14311  1.333   2  2009  298  20.74  55130.060   72.1  1.707e+03 
  14313  1.000   1  2009  298  21.69  55130.099   72.1  1.391e+03 
  14314  1.000   1  2009  298  22.24  55130.122   72.1  1.237e+03 
  14315  1.000   1  2009  298  22.79  55130.145   72.1  8.948e+02 
  14316  1.000   1  2009  298  23.34  55130.168   72.1  9.516e+02 
  14317  1.000   1  2009  298  23.88  55130.191   72.1  1.051e+03 
  14318  1.000   1  2009  299   0.44  55130.214   72.1  1.107e+03 
  14319  1.000   1  2009  299   0.99  55130.237   72.1  1.231e+03 
  14321  1.000   1  2009  299   1.54  55130.260   72.1  1.496e+03 
  14322  1.000   1  2009  299   2.09  55130.282   72.1  1.462e+03 
  14323  1.000   1  2009  299   2.70  55130.308   72.1  1.325e+03 
  14324  1.000   1  2009  299   3.30  55130.333   72.1  1.494e+03 
  14325  1.000   1  2009  299   3.85  55130.356   72.1  1.605e+03 
  14887  0.667   4  2009  310  20.83  55142.063   73.2  2.696e+03 
  14889  0.556   2  2009  310  21.71  55142.100   73.2  2.045e+03 
  14891  0.833   5  2009  310  22.78  55142.145   73.2  2.282e+03 
  14892  0.833   5  2009  310  23.23  55142.164   73.2  1.822e+03 
  14934  0.667   1  2009  311  20.09  55143.033   73.2  1.637e+03 
  14935  1.333   2  2009  311  20.76  55143.061   73.2  1.484e+03 
  14937  1.000   1  2009  311  21.57  55143.094   73.2  1.241e+03 
  14938  1.000   1  2009  311  22.13  55143.118   73.2  1.112e+03 
  14939  1.000   1  2009  311  22.88  55143.149   73.2  1.091e+03 
  14940  1.000   1  2009  311  23.44  55143.172   73.2  9.992e+02 
  14941  1.000   1  2009  311  23.99  55143.195   73.2  1.271e+03 
  14943  0.500   3  2009  312   0.68  55143.224   73.2  1.275e+03 
  14945  1.000   1  2009  312   1.78  55143.270   73.2  1.653e+03 
  14946  1.000   1  2009  312   2.34  55143.293   73.2  1.476e+03 
  14947  1.000   1  2009  312   2.89  55143.316   73.2  1.450e+03 
  14948  1.000   1  2009  312   3.44  55143.339   73.2  1.407e+03 
  14949  0.333   1  2009  312   3.97  55143.361   73.2  1.759e+03 
  14982  0.667   4  2009  312  20.24  55144.039   73.1  2.018e+03 
  14983  1.000   1  2009  312  20.86  55144.065   73.1  2.000e+03 
  14984  1.000   1  2009  312  21.41  55144.088   73.1  1.989e+03 
  14986  1.000   1  2009  312  22.00  55144.112   73.1  1.888e+03 
  14987  1.000   1  2009  312  22.56  55144.135   73.1  2.198e+03 
  14988  1.000   1  2009  312  23.11  55144.158   73.1  2.240e+03 
  14989  0.500   3  2009  312  23.75  55144.185   73.1  2.398e+03 
  14991  1.000   1  2009  313   0.69  55144.224   73.1  1.919e+03 
  14992  1.000   1  2009  313   1.24  55144.247   73.1  1.648e+03 
  14993  1.000   1  2009  313   1.79  55144.270   73.0  1.812e+03 
  14994  1.000   1  2009  313   2.35  55144.293   73.0  1.776e+03 
  14996  1.000   1  2009  313   3.12  55144.325   73.0  1.581e+03 
  14997  0.500   3  2009  313   3.77  55144.353   73.0  1.347e+03 
  15029  0.667   4  2009  313  19.76  55145.019   72.9  1.859e+03 
  15030  0.500   3  2009  313  20.23  55145.039   72.9  1.700e+03 
  15031  1.000   1  2009  313  20.82  55145.063   72.9  2.189e+03 
  15032  1.000   1  2009  313  21.38  55145.086   72.9  1.738e+03 
  15034  1.000   1  2009  313  22.30  55145.125   72.9  1.562e+03 
  15035  1.000   1  2009  313  22.85  55145.148   72.8  1.744e+03 
  15036  1.000   1  2009  313  23.41  55145.171   72.8  2.127e+03 
  15037  1.000   1  2009  313  23.97  55145.194   72.8  2.228e+03 
  15039  1.000   1  2009  314   0.52  55145.217   72.8  2.261e+03 
  15040  1.333   2  2009  314   1.24  55145.247   72.8  2.413e+03 
  15041  0.667   1  2009  314   1.82  55145.271   72.8  2.952e+03 
  15042  0.667   1  2009  314   2.20  55145.287   72.8  3.207e+03 
  15043  0.667   1  2009  314   2.59  55145.303   72.8  2.834e+03 
  15044  0.667   2  2009  314   3.18  55145.328   72.8  2.803e+03 
  15045  1.000   3  2009  314   3.73  55145.351   72.8  2.854e+03 
  15046  0.500   2  2009  314   4.36  55145.377   72.8  2.730e+03 
  15078  0.667   1  2009  314  20.38  55146.045   72.6  1.606e+03 
  15079  0.667   1  2009  314  20.76  55146.061   72.6  1.511e+03 
  15080  0.667   1  2009  314  21.15  55146.077   72.6  1.453e+03 
  15081  1.333   2  2009  314  21.73  55146.101   72.6  1.308e+03 
  15082  0.667   1  2009  314  22.30  55146.125   72.6  1.166e+03 
  15083  0.667   1  2009  314  22.69  55146.141   72.6  1.258e+03 
  15084  0.667   1  2009  314  23.08  55146.157   72.6  1.468e+03 
  15085  0.667   1  2009  314  23.73  55146.184   72.6  1.459e+03 
  15086  1.333   2  2009  315   0.30  55146.208   72.6  1.765e+03 
  15087  0.667   1  2009  315   0.88  55146.232   72.6  1.981e+03 
  15088  0.667   1  2009  315   1.26  55146.248   72.6  1.558e+03 
  15089  0.333   1  2009  315   1.64  55146.264   72.6  1.669e+03 
  15090  0.500   3  2009  315   2.26  55146.290   72.6  1.886e+03 
  15091  0.500   2  2009  315   2.82  55146.313   72.6  1.493e+03 
  15092  0.667   2  2009  315   3.23  55146.330   72.6  1.626e+03 
  15093  0.667   1  2009  315   3.69  55146.349   72.6  1.737e+03 
  15094  1.000   2  2009  315   4.17  55146.369   72.6  1.789e+03 
  15271  0.667   1  2009  318  20.78  55150.061   72.2  1.736e+03 
  15273  0.667   1  2009  318  21.93  55150.110   72.2  1.718e+03 
  15413  1.000   1  2009  321  19.54  55153.010   72.2  1.637e+03 
  15414  1.000   1  2009  321  20.05  55153.031   72.2  1.507e+03 
  15415  1.000   1  2009  321  20.55  55153.052   72.2  1.395e+03 
  15416  1.000   1  2009  321  21.06  55153.073   72.2  1.534e+03 
  15417  1.000   1  2009  321  21.66  55153.098   72.2  1.796e+03 
  15418  1.000   1  2009  321  22.17  55153.119   72.2  1.994e+03 
  15419  1.000   1  2009  321  22.69  55153.141   72.2  2.094e+03 
  15420  1.000   1  2009  321  23.20  55153.162   72.2  1.631e+03 
  15421  1.000   1  2009  321  23.82  55153.188   72.2  1.813e+03 
  15422  1.000   1  2009  322   0.33  55153.209   72.2  1.968e+03 
  15423  1.000   1  2009  322   0.84  55153.230   72.2  1.446e+03 
  15424  1.000   1  2009  322   1.34  55153.252   72.2  1.203e+03 
  15425  1.000   1  2009  322   2.00  55153.279   72.2  1.366e+03 
  15427  1.000   1  2009  322   2.50  55153.300   72.2  1.314e+03 
  15428  1.000   1  2009  322   3.17  55153.328   72.2  1.410e+03 
  15429  1.000   1  2009  322   3.68  55153.349   72.2  9.033e+02 
  15461  1.000   1  2009  322  19.93  55154.026   72.2  2.265e+03 
  15462  1.000   1  2009  322  20.44  55154.047   72.2  2.132e+03 
  15463  1.000   1  2009  322  20.95  55154.068   72.2  1.784e+03 
  15464  1.000   1  2009  322  21.45  55154.089   72.2  1.966e+03 
  15466  1.000   1  2009  322  22.10  55154.116   72.2  1.822e+03 
  15467  1.000   1  2009  322  22.60  55154.137   72.2  1.775e+03 
  15468  1.000   1  2009  322  23.23  55154.163   72.2  1.431e+03 
  15469  1.000   1  2009  322  23.73  55154.184   72.2  1.287e+03 
  15471  1.000   1  2009  323   0.57  55154.219   72.2  1.351e+03 
  15472  1.000   1  2009  323   1.08  55154.240   72.2  1.467e+03 
  15473  1.000   1  2009  323   1.77  55154.269   72.2  1.426e+03 
  15474  1.000   1  2009  323   2.27  55154.290   72.2  1.468e+03 
  15475  1.000   1  2009  323   2.89  55154.316   72.2  1.890e+03 
  15476  1.000   1  2009  323   3.39  55154.337   72.2  1.911e+03 
  15511  1.444   2  2009  323  20.80  55155.062   72.2  1.388e+03 
  15512  0.722   1  2009  323  21.35  55155.085   72.2  1.300e+03 
  15513  0.722   1  2009  323  21.72  55155.101   72.2  1.239e+03 
  15514  0.528   1  2009  323  22.24  55155.122   72.2  1.192e+03 
  15515  1.056   2  2009  323  22.66  55155.140   72.2  1.269e+03 
  15516  0.528   1  2009  323  23.08  55155.157   72.2  9.473e+02 
  15519  1.000   3  2009  324   0.70  55155.225   72.2  9.484e+02 
  15520  1.000   3  2009  324   1.22  55155.247   72.2  8.939e+02 
  15521  1.000   3  2009  324   1.75  55155.268   72.2  1.214e+03 
  15522  1.000   3  2009  324   2.27  55155.290   72.2  1.489e+03 
  15558  0.722   2  2009  324  20.26  55156.040   72.2  1.861e+03 
  15559  1.083   3  2009  324  20.72  55156.059   72.2  1.589e+03 
  15560  1.083   3  2009  324  21.27  55156.082   72.2  1.309e+03 
  15562  1.000   3  2009  324  22.24  55156.122   72.2  1.598e+03 
  15563  1.000   3  2009  324  22.76  55156.144   72.2  1.732e+03 
  15564  1.000   3  2009  324  23.29  55156.166   72.2  1.530e+03 
  15565  1.000   3  2009  324  23.82  55156.188   72.2  1.426e+03 
  15619  0.722   1  2009  326   2.96  55157.319   72.2  9.922e+02 
  15620  0.722   1  2009  326   3.33  55157.334   72.2  9.799e+02 
  15656  1.000   2  2009  326  21.27  55158.082   72.2  1.485e+03 
  15657  1.000   2  2009  326  21.82  55158.105   72.2  1.494e+03 
  15658  0.500   1  2009  326  22.24  55158.122   72.2  1.213e+03 
  15659  0.500   1  2009  326  22.51  55158.134   72.2  1.273e+03 
  15660  0.978   1  2009  326  23.29  55158.166   72.2  1.356e+03 
  15661  0.978   1  2009  326  23.78  55158.187   72.2  1.082e+03 
  15662  0.978   1  2009  327   0.28  55158.207   72.2  9.933e+02 
  15663  0.978   1  2009  327   0.78  55158.228   72.2  9.564e+02 
  15665  1.111   2  2009  327   1.84  55158.272   72.2  7.710e+02 
  15667  1.000   2  2009  327   2.69  55158.308   72.2  5.465e+02 
  15668  0.333   2  2009  327   3.40  55158.337   72.2  6.653e+02 
  15702  1.000   2  2009  327  20.24  55159.039   72.1  1.260e+03 
  15703  1.000   2  2009  327  20.80  55159.062   72.1  1.383e+03 
  15704  1.000   2  2009  327  21.35  55159.085   72.1  1.087e+03 
  15706  1.333   2  2009  327  22.30  55159.125   72.1  1.059e+03 
  15707  0.667   1  2009  327  22.83  55159.147   72.1  8.943e+02 
  15708  0.667   1  2009  327  23.19  55159.162   72.1  9.180e+02 
  15709  1.089   2  2009  327  23.85  55159.189   72.1  1.041e+03 
  15711  0.972  10  2009  328   0.74  55159.226   72.1  1.221e+03 
  15712  0.583   6  2009  328   1.17  55159.244   72.1  1.416e+03 
  15713  0.778   8  2009  328   1.75  55159.269   72.1  1.377e+03 
  15714  0.778   8  2009  328   2.19  55159.287   72.1  1.112e+03 
  15716  2.000   1  2009  328   3.36  55159.336   72.1  1.044e+03 
  15750  0.889   1  2009  328  20.20  55160.037   72.1  1.554e+03 
  15751  0.889   1  2009  328  20.66  55160.057   72.1  1.426e+03 
  15752  0.889   1  2009  328  21.13  55160.076   72.1  1.511e+03 
  15753  0.889   1  2009  328  21.60  55160.095   72.1  1.425e+03 
  15755  1.667   1  2009  328  22.53  55160.134   72.1  1.177e+03 
  15756  0.450   1  2009  328  23.42  55160.172   72.1  1.407e+03 
  15757  0.900   2  2009  328  23.79  55160.187   72.0  1.328e+03 
  15758  0.900   2  2009  329   0.31  55160.208   72.0  1.266e+03 
  15759  0.900   2  2009  329   0.83  55160.230   72.0  1.147e+03 
  15760  0.450   1  2009  329   1.19  55160.245   72.0  1.104e+03 
  15761  0.467   1  2009  329   1.64  55160.264   72.0  9.785e+02 
  15762  0.933   2  2009  329   2.14  55160.285   72.0  1.032e+03 
  15763  0.933   2  2009  329   2.77  55160.311   72.0  1.111e+03 
  15764  0.933   2  2009  329   3.34  55160.335   72.0  1.078e+03 
  16038  0.644   4  2009  334  20.18  55166.037   71.7  1.395e+03 
  16091  0.833   1  2009  335  22.81  55167.146   71.8  1.290e+03 
  16092  0.833   1  2009  335  23.25  55167.164   71.8  1.339e+03 
  16093  0.833   1  2009  335  23.69  55167.183   71.8  1.469e+03 
  16094  0.833   1  2009  336   0.13  55167.201   71.8  1.620e+03 
  16229  1.000   1  2009  338  19.97  55170.028   72.6  1.213e+03 
  16230  1.000   1  2009  338  20.50  55170.050   72.6  1.082e+03 
  16232  1.000   1  2009  338  21.35  55170.085   72.6  1.091e+03 
  16233  1.000   1  2009  338  21.88  55170.107   72.6  7.471e+02 
  16235  1.000   1  2009  338  22.99  55170.153   72.6  1.116e+03 
  16237  1.000   1  2009  338  23.51  55170.175   72.6  1.179e+03 
  16278  0.533   2  2009  339  20.31  55171.042   72.8  1.318e+03 
  16279  1.067   4  2009  339  20.74  55171.060   72.8  1.123e+03 
  16281  0.333   2  2009  339  21.73  55171.101   72.8  9.631e+02 
  16326  0.667   1  2009  340  20.36  55172.044   73.0  1.090e+03 
  16327  0.667   1  2009  340  20.78  55172.061   73.0  1.119e+03 
  16329  1.000   1  2009  340  21.76  55172.102   73.0  8.453e+02 
  16330  1.000   1  2009  340  22.29  55172.124   73.0  8.709e+02 
  16470  1.067   4  2009  343  20.22  55175.038   73.8  1.596e+03 
  16471  0.567   3  2009  343  20.66  55175.056   73.8  1.395e+03 
  16473  0.667   1  2009  343  21.81  55175.104   73.8  1.660e+03 
  16566  0.778   2  2009  345  20.16  55177.035   74.0  1.483e+03 
  16567  0.556   2  2009  345  20.70  55177.058   74.0  1.310e+03 
  16663  0.500   3  2009  347  20.83  55179.064   74.2  1.591e+03 
  16664  0.333   2  2009  347  21.10  55179.075   74.2  1.629e+03 
  16665  0.667   4  2009  347  21.67  55179.098   74.2  1.274e+03 
  16677  0.500   3  2009  348   3.85  55179.356   74.3  1.279e+03 
  16710  1.067   4  2009  348  20.23  55180.038   74.4  1.176e+03 
  16711  0.533   2  2009  348  20.65  55180.056   74.4  1.101e+03 
  16771  0.450   3  2009  350   2.65  55181.306   74.5  1.251e+03 
  16772  0.667   4  2009  350   3.17  55181.328   74.5  9.427e+02 
  16806  0.489   4  2009  350  20.32  55182.042   74.6  1.222e+03 
  16807  0.489   4  2009  350  20.75  55182.060   74.6  1.133e+03 
  16811  0.333   4  2009  350  22.80  55182.146   74.6  1.068e+03 
