# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# 2D reference climatologies of relative intensity, solar cycle effect, and
# residual variability for PALACE variability class OH3a
# (see pmd_climfeat.dat for the lines/multiplets/features involved in the
# calculation of the weighted averages of the climatological properties)
# 
# Column names:
# mbin: month bin
# cDOY: central day of year
# hbin: LT bin
# cLT: central LT (for longitude of Cerro Paranal)
# wbin: weight of bin (LT fraction with solar zenith angle > 100°)
# N: size of subsample
# r: radius for subsample selection relative to 1 month and 1 hour
# I: intensity relative to climatological mean
# SCE: solar cycle effect per 100 sfu relative to mean intensity of subsample
# dSCE: uncertainty of solar cycle effect
# dI: standard deviation of residuals relative to mean intensity of subsample
# 
# Note: consistent with class-related content in palace_var.fits
# 
 mbin  cDOY  hbin   cLT  wbin    N     r      I     SCE   dSCE     dI 
   10   289     6  -0.5  1.00  711  1.00  0.963  -0.003  0.033  0.265 
   10   289     7   0.5  1.00  706  1.00  0.890   0.023  0.035  0.281 
   10   289     8   1.5  1.00  669  1.00  0.860   0.049  0.036  0.272 
   10   289     9   2.5  1.00  634  1.00  0.854   0.133  0.038  0.274 
   10   289    10   3.5  1.00  538  1.00  0.858   0.156  0.043  0.279 
   10   289    11   4.5  0.81  430  1.31  0.838   0.099  0.052  0.284 
   10   289    12   5.5  0.00  453  2.00  0.834   0.047  0.053  0.284 
   11   320     1  -5.5  0.00  450  2.01  1.391   0.063  0.034  0.201 
   11   320     2  -4.5  0.91  410  1.21  1.369   0.083  0.035  0.202 
   11   320     3  -3.5  1.00  615  1.00  1.275   0.066  0.028  0.209 
   11   320     4  -2.5  1.00  683  1.00  1.161   0.068  0.027  0.229 
   11   320     5  -1.5  1.00  725  1.00  1.090   0.044  0.027  0.249 
   11   320     6  -0.5  1.00  693  1.00  1.043   0.030  0.031  0.278 
   11   320     7   0.5  1.00  636  1.00  1.005   0.084  0.034  0.288 
   11   320     8   1.5  1.00  615  1.00  0.945   0.111  0.035  0.281 
   11   320     9   2.5  1.00  573  1.00  0.909   0.101  0.036  0.283 
   11   320    10   3.5  1.00  453  1.10  0.904   0.128  0.040  0.279 
   11   320    11   4.5  0.40  449  1.70  0.866   0.134  0.044  0.284 
   11   320    12   5.5  0.00  464  2.40  0.856   0.078  0.045  0.286 
   12   350     1  -5.5  0.00  461  2.30  1.254   0.049  0.038  0.225 
   12   350     2  -4.5  0.52  432  1.51  1.160   0.083  0.040  0.244 
   12   350     3  -3.5  1.00  464  1.00  1.073   0.142  0.037  0.258 
   12   350     4  -2.5  1.00  607  1.00  1.005   0.173  0.033  0.273 
   12   350     5  -1.5  1.00  569  1.00  0.974   0.196  0.038  0.291 
   12   350     6  -0.5  1.00  520  1.00  0.974   0.203  0.041  0.310 
   12   350     7   0.5  1.00  478  1.00  0.947   0.228  0.046  0.332 
   12   350     8   1.5  1.00  478  1.00  0.874   0.258  0.044  0.323 
   12   350     9   2.5  1.00  497  1.00  0.816   0.135  0.044  0.320 
   12   350    10   3.5  1.00  454  1.21  0.793   0.115  0.046  0.322 
   12   350    11   4.5  0.31  477  1.80  0.807   0.045  0.051  0.354 
   12   350    12   5.5  0.00  466  2.51  0.821   0.058  0.051  0.343 
