# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# 2D reference climatologies of relative intensity, solar cycle effect, and
# residual variability for PALACE variability class OH3b
# (see pmd_climfeat.dat for the lines/multiplets/features involved in the
# calculation of the weighted averages of the climatological properties)
# 
# Column names:
# mbin: month bin
# cDOY: central day of year
# hbin: LT bin
# cLT: central LT (for longitude of Cerro Paranal)
# wbin: weight of bin (LT fraction with solar zenith angle > 100°)
# N: size of subsample
# r: radius for subsample selection relative to 1 month and 1 hour
# I: intensity relative to climatological mean
# SCE: solar cycle effect per 100 sfu relative to mean intensity of subsample
# dSCE: uncertainty of solar cycle effect
# dI: standard deviation of residuals relative to mean intensity of subsample
# 
# Note: consistent with class-related content in palace_var.fits
# 
 mbin  cDOY  hbin   cLT  wbin    N     r      I     SCE   dSCE     dI 
    2    46     3  -3.5  1.00  461  1.00  1.093   0.151  0.060  0.323 
    2    46     4  -2.5  1.00  536  1.00  0.977   0.172  0.050  0.343 
    2    46     5  -1.5  1.00  544  1.00  0.963   0.228  0.048  0.360 
    2    46     6  -0.5  1.00  579  1.00  0.950   0.190  0.045  0.344 
    2    46     7   0.5  1.00  632  1.00  0.932   0.163  0.046  0.359 
    2    46     8   1.5  1.00  628  1.00  0.898   0.057  0.052  0.388 
    2    46     9   2.5  1.00  610  1.00  0.864  -0.040  0.054  0.396 
    2    46    10   3.5  1.00  580  1.00  0.826  -0.054  0.058  0.397 
    2    46    11   4.5  1.00  480  1.30  0.803  -0.031  0.067  0.393 
    2    46    12   5.5  0.03  405  1.90  0.827   0.016  0.073  0.378 
    3    75     1  -5.5  0.01  406  1.81  1.518   0.124  0.053  0.264 
    3    75     2  -4.5  1.00  446  1.20  1.461   0.102  0.052  0.264 
    3    75     3  -3.5  1.00  610  1.00  1.340   0.015  0.046  0.284 
    3    75     4  -2.5  1.00  627  1.00  1.227   0.027  0.048  0.322 
    3    75     5  -1.5  1.00  670  1.00  1.122   0.074  0.048  0.346 
    3    75     6  -0.5  1.00  676  1.00  1.009   0.194  0.047  0.336 
    3    75     7   0.5  1.00  679  1.00  0.902   0.243  0.046  0.325 
    3    75     8   1.5  1.00  651  1.00  0.831   0.173  0.050  0.334 
    3    75     9   2.5  1.00  628  1.00  0.806   0.084  0.053  0.344 
    3    75    10   3.5  1.00  608  1.00  0.818   0.072  0.054  0.359 
    3    75    11   4.5  1.00  412  1.00  0.843   0.114  0.067  0.340 
    3    75    12   5.5  0.32  404  1.70  0.886   0.170  0.071  0.355 
    4   106     1  -5.5  0.52  426  1.70  1.581   0.076  0.056  0.283 
    4   106     2  -4.5  1.00  441  1.00  1.542   0.112  0.052  0.272 
    4   106     3  -3.5  1.00  638  1.00  1.403   0.098  0.043  0.281 
    4   106     4  -2.5  1.00  661  1.00  1.252   0.052  0.045  0.301 
    4   106     5  -1.5  1.00  681  1.00  1.104  -0.014  0.049  0.329 
    4   106     6  -0.5  1.00  629  1.00  0.961   0.060  0.050  0.321 
    4   106     7   0.5  1.00  613  1.00  0.838   0.119  0.048  0.317 
    4   106     8   1.5  1.00  606  1.00  0.802   0.188  0.049  0.325 
    4   106     9   2.5  1.00  615  1.00  0.839   0.202  0.055  0.349 
    4   106    10   3.5  1.00  616  1.00  0.910   0.191  0.058  0.366 
    4   106    11   4.5  1.00  472  1.00  1.022   0.183  0.071  0.379 
    4   106    12   5.5  0.55  431  1.60  1.087   0.095  0.076  0.372 
    5   136     1  -5.5  0.86  445  1.60  1.478   0.080  0.065  0.317 
    5   136     2  -4.5  1.00  427  1.00  1.429   0.160  0.068  0.331 
    5   136     3  -3.5  1.00  484  1.00  1.230   0.251  0.061  0.325 
    5   136     4  -2.5  1.00  468  1.00  1.064   0.236  0.062  0.336 
    5   136     5  -1.5  1.00  470  1.00  0.917   0.129  0.059  0.328 
    5   136     6  -0.5  1.00  447  1.00  0.818   0.038  0.056  0.312 
    5   136     7   0.5  1.00  441  1.00  0.826   0.039  0.063  0.350 
    5   136     8   1.5  1.00  447  1.00  0.908   0.062  0.063  0.347 
    5   136     9   2.5  1.00  458  1.00  0.991   0.035  0.063  0.339 
    5   136    10   3.5  1.00  464  1.00  1.112   0.082  0.064  0.334 
    5   136    11   4.5  1.00  422  1.00  1.217   0.010  0.071  0.358 
    5   136    12   5.5  0.75  434  1.50  1.211   0.059  0.072  0.363 
    6   167     1  -5.5  0.96  433  1.60  1.363  -0.050  0.079  0.363 
    6   167     2  -4.5  1.00  419  1.00  1.212   0.016  0.081  0.371 
    6   167     3  -3.5  1.00  455  1.00  1.029   0.164  0.070  0.357 
    6   167     4  -2.5  1.00  437  1.00  0.953   0.178  0.079  0.388 
    6   167     5  -1.5  1.00  414  1.00  0.882   0.240  0.084  0.398 
    6   167     6  -0.5  1.00  413  1.00  0.830   0.320  0.077  0.386 
    6   167     7   0.5  1.00  432  1.00  0.818   0.269  0.075  0.400 
    6   167     8   1.5  1.00  417  1.00  0.865   0.252  0.088  0.446 
    6   167     9   2.5  1.00  409  1.02  0.910   0.231  0.089  0.430 
    6   167    10   3.5  1.00  427  1.00  1.013   0.183  0.084  0.399 
    6   167    11   4.5  1.00  462  1.00  1.124   0.220  0.084  0.404 
    6   167    12   5.5  0.95  430  1.40  1.158   0.231  0.091  0.415 
    7   197     1  -5.5  0.83  434  1.60  1.357  -0.042  0.084  0.362 
    7   197     2  -4.5  1.00  430  1.10  1.238   0.030  0.083  0.373 
    7   197     3  -3.5  1.00  414  1.00  1.069   0.111  0.079  0.368 
    7   197     4  -2.5  1.00  408  1.00  0.956   0.127  0.088  0.397 
    7   197     5  -1.5  1.00  442  1.10  0.851   0.202  0.094  0.424 
    7   197     6  -0.5  1.00  456  1.10  0.771   0.474  0.088  0.439 
    7   197     7   0.5  1.00  483  1.10  0.731   0.459  0.087  0.458 
    7   197     8   1.5  1.00  410  1.00  0.746   0.559  0.099  0.476 
    7   197     9   2.5  1.00  436  1.00  0.780   0.529  0.098  0.456 
    7   197    10   3.5  1.00  492  1.00  0.885   0.557  0.095  0.443 
    7   197    11   4.5  1.00  530  1.00  0.991   0.567  0.089  0.428 
    7   197    12   5.5  1.00  423  1.30  1.019   0.620  0.100  0.427 
    8   228     1  -5.5  0.63  425  1.60  1.483   0.057  0.083  0.314 
    8   228     2  -4.5  1.00  454  1.10  1.405   0.098  0.084  0.302 
    8   228     3  -3.5  1.00  415  1.00  1.186   0.120  0.094  0.327 
    8   228     4  -2.5  1.00  409  1.00  1.009   0.137  0.101  0.354 
    8   228     5  -1.5  1.00  432  1.00  0.849   0.249  0.092  0.360 
    8   228     6  -0.5  1.00  489  1.00  0.752   0.300  0.093  0.401 
    8   228     7   0.5  1.00  572  1.00  0.725   0.358  0.085  0.402 
    8   228     8   1.5  1.00  622  1.00  0.726   0.451  0.074  0.380 
    8   228     9   2.5  1.00  667  1.00  0.768   0.454  0.072  0.375 
    8   228    10   3.5  1.00  693  1.00  0.832   0.459  0.070  0.370 
    8   228    11   4.5  1.00  618  1.00  0.872   0.397  0.074  0.372 
    8   228    12   5.5  0.79  482  1.40  0.903   0.409  0.088  0.391 
    9   259     1  -5.5  0.46  437  1.70  1.590   0.282  0.062  0.264 
    9   259     2  -4.5  1.00  440  1.10  1.561   0.309  0.060  0.246 
    9   259     3  -3.5  1.00  467  1.00  1.329   0.278  0.061  0.262 
    9   259     4  -2.5  1.00  482  1.00  1.118   0.248  0.062  0.286 
    9   259     5  -1.5  1.00  523  1.00  0.929   0.305  0.058  0.297 
    9   259     6  -0.5  1.00  589  1.00  0.790   0.266  0.055  0.304 
    9   259     7   0.5  1.00  671  1.00  0.720   0.138  0.056  0.336 
    9   259     8   1.5  1.00  707  1.00  0.711   0.133  0.054  0.329 
    9   259     9   2.5  1.00  727  1.00  0.743   0.050  0.055  0.337 
    9   259    10   3.5  1.00  699  1.00  0.784   0.003  0.056  0.340 
    9   259    11   4.5  1.00  458  1.00  0.803  -0.069  0.072  0.351 
    9   259    12   5.5  0.33  414  1.60  0.839   0.069  0.079  0.352 
   10   289     1  -5.5  0.24  448  1.80  1.547   0.135  0.041  0.232 
   10   289     2  -4.5  1.00  443  1.10  1.531   0.172  0.039  0.232 
   10   289     3  -3.5  1.00  614  1.00  1.376   0.162  0.032  0.234 
   10   289     4  -2.5  1.00  638  1.00  1.191   0.090  0.035  0.260 
   10   289     5  -1.5  1.00  693  1.00  1.028   0.087  0.037  0.290 
   10   289     6  -0.5  1.00  714  1.00  0.919   0.039  0.039  0.314 
   10   289     7   0.5  1.00  709  1.00  0.857   0.091  0.041  0.326 
   10   289     8   1.5  1.00  671  1.00  0.846   0.136  0.042  0.313 
   10   289     9   2.5  1.00  636  1.00  0.860   0.202  0.044  0.317 
   10   289    10   3.5  1.00  541  1.00  0.878   0.205  0.050  0.329 
   10   289    11   4.5  0.81  427  1.30  0.863   0.132  0.061  0.339 
   10   289    12   5.5  0.00  455  2.00  0.857   0.081  0.063  0.339 
   11   320     1  -5.5  0.00  453  2.00  1.411   0.101  0.040  0.238 
   11   320     2  -4.5  0.91  408  1.20  1.385   0.124  0.041  0.242 
   11   320     3  -3.5  1.00  620  1.00  1.267   0.120  0.033  0.246 
   11   320     4  -2.5  1.00  686  1.00  1.143   0.139  0.032  0.273 
   11   320     5  -1.5  1.00  729  1.00  1.081   0.106  0.033  0.299 
   11   320     6  -0.5  1.00  696  1.00  1.048   0.094  0.037  0.332 
   11   320     7   0.5  1.00  638  1.00  1.015   0.173  0.040  0.338 
   11   320     8   1.5  1.00  618  1.00  0.955   0.181  0.040  0.326 
   11   320     9   2.5  1.00  575  1.00  0.917   0.144  0.042  0.328 
   11   320    10   3.5  1.00  455  1.10  0.919   0.159  0.047  0.325 
   11   320    11   4.5  0.40  451  1.70  0.878   0.180  0.052  0.340 
   11   320    12   5.5  0.00  467  2.40  0.874   0.111  0.054  0.343 
   12   350     1  -5.5  0.00  464  2.30  1.263   0.089  0.044  0.267 
   12   350     2  -4.5  0.52  431  1.50  1.157   0.128  0.047  0.289 
   12   350     3  -3.5  1.00  466  1.00  1.063   0.219  0.044  0.306 
   12   350     4  -2.5  1.00  610  1.00  0.991   0.288  0.040  0.329 
   12   350     5  -1.5  1.00  572  1.00  0.978   0.318  0.045  0.352 
   12   350     6  -0.5  1.00  523  1.00  0.993   0.313  0.050  0.376 
   12   350     7   0.5  1.00  480  1.00  0.962   0.341  0.054  0.395 
   12   350     8   1.5  1.00  480  1.00  0.865   0.350  0.053  0.382 
   12   350     9   2.5  1.00  500  1.00  0.790   0.195  0.053  0.380 
   12   350    10   3.5  1.00  453  1.20  0.769   0.182  0.055  0.385 
   12   350    11   4.5  0.31  480  1.80  0.794   0.081  0.061  0.425 
   12   350    12   5.5  0.00  466  2.50  0.816   0.097  0.062  0.414 
