# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# 2D reference climatologies of relative intensity, solar cycle effect, and
# residual variability for PALACE variability class OH9b
# (see pmd_climfeat.dat for the lines/multiplets/features involved in the
# calculation of the weighted averages of the climatological properties)
# 
# Column names:
# mbin: month bin
# cDOY: central day of year
# hbin: LT bin
# cLT: central LT (for longitude of Cerro Paranal)
# wbin: weight of bin (LT fraction with solar zenith angle > 100°)
# N: size of subsample
# r: radius for subsample selection relative to 1 month and 1 hour
# I: intensity relative to climatological mean
# SCE: solar cycle effect per 100 sfu relative to mean intensity of subsample
# dSCE: uncertainty of solar cycle effect
# dI: standard deviation of residuals relative to mean intensity of subsample
# 
# Note: consistent with class-related content in palace_var.fits
# 
 mbin  cDOY  hbin   cLT  wbin    N     r      I     SCE   dSCE     dI 
    7   197     2  -4.5  1.00  442  1.15  1.027   0.022  0.068  0.316 
    7   197     3  -3.5  1.00  430  1.05  0.938   0.117  0.067  0.317 
    7   197     4  -2.5  1.00  429  1.05  0.874   0.156  0.071  0.327 
    7   197     5  -1.5  1.00  436  1.11  0.817   0.262  0.075  0.336 
    7   197     6  -0.5  1.00  450  1.11  0.778   0.445  0.068  0.336 
    7   197     7   0.5  1.00  468  1.10  0.763   0.439  0.064  0.327 
    7   197     8   1.5  1.00  430  1.05  0.791   0.477  0.074  0.347 
    7   197     9   2.5  1.00  439  1.03  0.846   0.471  0.079  0.354 
    7   197    10   3.5  1.00  460  1.00  0.957   0.486  0.079  0.347 
    7   197    11   4.5  1.00  494  1.00  1.051   0.426  0.072  0.326 
    7   197    12   5.5  1.00  427  1.35  1.074   0.413  0.079  0.327 
    8   228     1  -5.5  0.63  421  1.65  1.140   0.028  0.075  0.293 
    8   228     2  -4.5  1.00  449  1.14  1.097   0.087  0.076  0.283 
    8   228     3  -3.5  1.00  425  1.05  0.985   0.121  0.083  0.297 
    8   228     4  -2.5  1.00  426  1.05  0.883   0.158  0.083  0.299 
    8   228     5  -1.5  1.00  422  1.01  0.787   0.292  0.074  0.288 
    8   228     6  -0.5  1.00  470  1.00  0.738   0.359  0.072  0.304 
    8   228     7   0.5  1.00  536  1.00  0.736   0.395  0.066  0.305 
    8   228     8   1.5  1.00  578  1.00  0.759   0.433  0.062  0.305 
    8   228     9   2.5  1.00  621  1.00  0.819   0.380  0.060  0.298 
    8   228    10   3.5  1.00  643  1.00  0.884   0.392  0.059  0.300 
    8   228    11   4.5  1.00  575  1.00  0.924   0.306  0.063  0.306 
    8   228    12   5.5  0.79  450  1.40  0.953   0.257  0.073  0.315 
    9   259     1  -5.5  0.46  432  1.75  1.228   0.197  0.060  0.255 
    9   259     2  -4.5  1.00  427  1.14  1.215   0.218  0.059  0.243 
    9   259     3  -3.5  1.00  456  1.04  1.111   0.227  0.056  0.243 
    9   259     4  -2.5  1.00  454  1.00  0.987   0.195  0.055  0.246 
    9   259     5  -1.5  1.00  495  1.00  0.869   0.250  0.050  0.246 
    9   259     6  -0.5  1.00  551  1.00  0.780   0.253  0.047  0.253 
    9   259     7   0.5  1.00  614  1.00  0.753   0.168  0.048  0.280 
    9   259     8   1.5  1.00  638  1.00  0.782   0.186  0.047  0.278 
    9   259     9   2.5  1.00  656  1.00  0.839   0.071  0.048  0.287 
    9   259    10   3.5  1.00  632  1.00  0.890   0.023  0.051  0.295 
    9   259    11   4.5  1.00  442  1.04  0.906   0.017  0.062  0.301 
    9   259    12   5.5  0.33  415  1.65  0.921   0.071  0.065  0.298 
   10   289     1  -5.5  0.24  446  1.85  1.247   0.107  0.038  0.220 
   10   289     2  -4.5  1.00  424  1.15  1.265   0.116  0.036  0.216 
   10   289     3  -3.5  1.00  566  1.00  1.199   0.131  0.030  0.212 
   10   289     4  -2.5  1.00  595  1.00  1.100   0.080  0.031  0.229 
   10   289     5  -1.5  1.00  644  1.00  0.997   0.075  0.032  0.241 
   10   289     6  -0.5  1.00  661  1.00  0.932   0.076  0.034  0.259 
   10   289     7   0.5  1.00  652  1.00  0.920   0.173  0.036  0.267 
   10   289     8   1.5  1.00  620  1.00  0.949   0.218  0.036  0.261 
   10   289     9   2.5  1.00  588  1.00  0.984   0.203  0.039  0.271 
   10   289    10   3.5  1.00  498  1.00  1.009   0.149  0.045  0.284 
   10   289    11   4.5  0.81  425  1.35  0.992   0.112  0.052  0.289 
   10   289    12   5.5  0.00  444  2.04  0.966   0.094  0.054  0.288 
   11   320     1  -5.5  0.00  442  2.05  1.208   0.079  0.034  0.208 
   11   320     2  -4.5  0.91  414  1.25  1.196   0.108  0.033  0.206 
   11   320     3  -3.5  1.00  581  1.00  1.150   0.126  0.027  0.209 
   11   320     4  -2.5  1.00  648  1.00  1.102   0.166  0.027  0.231 
   11   320     5  -1.5  1.00  690  1.00  1.090   0.137  0.028  0.247 
   11   320     6  -0.5  1.00  653  1.00  1.087   0.149  0.032  0.266 
   11   320     7   0.5  1.00  602  1.00  1.082   0.236  0.034  0.276 
   11   320     8   1.5  1.00  588  1.00  1.061   0.216  0.034  0.272 
   11   320     9   2.5  1.00  552  1.00  1.036   0.139  0.035  0.270 
   11   320    10   3.5  1.00  436  1.10  1.042   0.115  0.040  0.268 
   11   320    11   4.5  0.40  427  1.70  1.002   0.151  0.044  0.280 
   11   320    12   5.5  0.00  441  2.41  0.996   0.105  0.046  0.283 
   12   350     1  -5.5  0.00  472  2.34  1.108   0.122  0.037  0.235 
   12   350     2  -4.5  0.52  425  1.55  1.057   0.166  0.040  0.248 
   12   350     3  -3.5  1.00  461  1.04  1.011   0.241  0.037  0.258 
   12   350     4  -2.5  1.00  574  1.00  0.994   0.324  0.035  0.274 
   12   350     5  -1.5  1.00  546  1.00  1.030   0.344  0.038  0.289 
   12   350     6  -0.5  1.00  500  1.00  1.065   0.311  0.040  0.298 
   12   350     7   0.5  1.00  459  1.00  1.053   0.306  0.046  0.323 
   12   350     8   1.5  1.00  456  1.00  0.977   0.276  0.047  0.325 
   12   350     9   2.5  1.00  472  1.00  0.905   0.175  0.045  0.311 
   12   350    10   3.5  1.00  462  1.24  0.899   0.189  0.046  0.316 
   12   350    11   4.5  0.31  453  1.80  0.908   0.103  0.052  0.342 
   12   350    12   5.5  0.00  440  2.51  0.935   0.121  0.053  0.337 
