# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH63P206 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  14276  1.000   1  2009  298   3.34  55129.335   72.1  3.229e+01 
  14277  1.000   1  2009  298   3.89  55129.358   72.1  3.439e+01 
  14278  0.500   1  2009  298   4.32  55129.375   72.1  3.896e+01 
  14308  0.667   1  2009  298  19.41  55130.004   72.1  7.888e+01 
  14309  0.667   1  2009  298  19.79  55130.020   72.1  7.081e+01 
  14310  0.667   1  2009  298  20.17  55130.036   72.1  6.196e+01 
  14311  1.333   2  2009  298  20.74  55130.060   72.1  5.405e+01 
  14313  1.000   1  2009  298  21.69  55130.099   72.1  4.236e+01 
  14314  1.000   1  2009  298  22.24  55130.122   72.1  4.084e+01 
  14315  1.000   1  2009  298  22.79  55130.145   72.1  3.421e+01 
  14316  1.000   1  2009  298  23.34  55130.168   72.1  3.697e+01 
  14317  1.000   1  2009  298  23.88  55130.191   72.1  3.799e+01 
  14318  1.000   1  2009  299   0.44  55130.214   72.1  4.320e+01 
  14319  1.000   1  2009  299   0.99  55130.237   72.1  4.922e+01 
  14321  1.000   1  2009  299   1.54  55130.260   72.1  5.865e+01 
  14322  1.000   1  2009  299   2.09  55130.282   72.1  5.778e+01 
  14323  1.000   1  2009  299   2.70  55130.308   72.1  5.718e+01 
  14324  1.000   1  2009  299   3.30  55130.333   72.1  6.032e+01 
  14325  1.000   1  2009  299   3.85  55130.356   72.1  6.456e+01 
  14887  0.667   4  2009  310  20.83  55142.063   73.2  9.523e+01 
  14889  0.556   2  2009  310  21.71  55142.100   73.2  7.935e+01 
  14891  0.833   5  2009  310  22.78  55142.145   73.2  8.068e+01 
  14892  0.833   5  2009  310  23.23  55142.164   73.2  7.132e+01 
  14934  0.667   1  2009  311  20.09  55143.033   73.2  6.417e+01 
  14935  1.333   2  2009  311  20.76  55143.061   73.2  5.837e+01 
  14937  1.000   1  2009  311  21.57  55143.094   73.2  5.296e+01 
  14938  1.000   1  2009  311  22.13  55143.118   73.2  4.957e+01 
  14939  1.000   1  2009  311  22.88  55143.149   73.2  4.992e+01 
  14940  1.000   1  2009  311  23.44  55143.172   73.2  5.527e+01 
  14941  1.000   1  2009  311  23.99  55143.195   73.2  6.610e+01 
  14943  0.500   3  2009  312   0.68  55143.224   73.2  7.422e+01 
  14945  1.000   1  2009  312   1.78  55143.270   73.2  9.037e+01 
  14946  1.000   1  2009  312   2.34  55143.293   73.2  8.506e+01 
  14947  1.000   1  2009  312   2.89  55143.316   73.2  8.605e+01 
  14948  1.000   1  2009  312   3.44  55143.339   73.2  8.935e+01 
  14949  0.333   1  2009  312   3.97  55143.361   73.2  1.215e+02 
  14982  0.667   4  2009  312  20.24  55144.039   73.1  8.127e+01 
  14983  1.000   1  2009  312  20.86  55144.065   73.1  8.791e+01 
  14984  1.000   1  2009  312  21.41  55144.088   73.1  8.290e+01 
  14986  1.000   1  2009  312  22.00  55144.112   73.1  7.921e+01 
