# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of FeOf06a (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+24)
# 
    bin   fbin  N  year  DOY     LT        MJD   S27d          I 
  30970  0.379  1  2010  280  22.19  55477.120   81.3  4.122e+01 
  30971  0.800  1  2010  280  22.78  55477.145   81.3  2.492e+01 
  30972  0.800  1  2010  280  23.20  55477.162   81.3  2.544e+01 
  30973  0.800  1  2010  280  23.87  55477.190   81.3  2.730e+01 
  30974  0.800  1  2010  281   0.29  55477.208   81.3  2.387e+01 
  30976  1.600  2  2010  281   1.22  55477.246   81.3  1.957e+01 
  30978  0.800  1  2010  281   2.16  55477.286   81.3  1.577e+01 
  30979  0.800  1  2010  281   2.59  55477.303   81.3  2.146e+01 
  30980  0.800  1  2010  281   3.30  55477.333   81.3  1.970e+01 
  30981  0.800  1  2010  281   3.72  55477.351   81.3  2.191e+01 
  31060  1.000  1  2010  282  19.42  55479.005   81.2  2.577e+01 
  31061  1.000  1  2010  282  19.94  55479.027   81.2  2.396e+01 
  31062  1.000  1  2010  282  20.47  55479.048   81.2  2.721e+01 
  31063  1.000  1  2010  282  21.00  55479.070   81.2  2.410e+01 
  31074  0.667  1  2010  283   2.16  55479.286   81.2  2.571e+01 
  31075  1.333  2  2010  283   2.70  55479.308   81.2  2.207e+01 
  31076  0.667  1  2010  283   3.24  55479.330   81.2  2.147e+01 
  31077  0.778  2  2010  283   3.73  55479.351   81.2  1.934e+01 
  31108  0.463  1  2010  283  19.44  55480.005   81.2  3.606e+01 
  31109  0.927  2  2010  283  19.82  55480.022   81.2  4.004e+01 
  31110  0.463  1  2010  283  20.21  55480.038   81.2  4.512e+01 
  31111  0.927  2  2010  283  20.79  55480.062   81.2  4.445e+01 
  31112  0.927  2  2010  283  21.31  55480.083   81.2  3.214e+01 
  31313  0.800  1  2010  288   1.63  55484.264   80.8  2.009e+01 
  31314  0.800  1  2010  288   2.06  55484.281   80.8  2.052e+01 
  31315  0.800  1  2010  288   2.68  55484.307   80.8  1.872e+01 
  31316  0.800  1  2010  288   3.11  55484.325   80.8  1.957e+01 
  31362  0.760  2  2010  289   2.30  55485.291   80.8  2.651e+01 
  31363  0.760  2  2010  289   2.72  55485.309   80.8  2.581e+01 
  31365  0.700  2  2010  289   3.81  55485.354   80.8  3.992e+01 
  31366  0.350  1  2010  289   4.34  55485.377   80.8  5.295e+01 
  31925  1.000  1  2010  300  19.75  55497.019   82.9  2.687e+01 
  31926  1.000  1  2010  300  20.28  55497.041   82.9  2.732e+01 
  31927  1.000  1  2010  300  20.82  55497.063   82.9  3.285e+01 
  31928  1.000  1  2010  300  21.35  55497.085   82.9  3.038e+01 
  31930  1.000  1  2010  300  22.11  55497.117   82.9  2.378e+01 
  31973  0.933  1  2010  301  19.86  55498.023   83.0  4.624e+01 
  31974  0.933  1  2010  301  20.36  55498.044   83.0  4.651e+01 
  31975  0.933  1  2010  301  20.95  55498.068   83.0  4.417e+01 
  31976  0.933  1  2010  301  21.44  55498.089   83.0  4.596e+01 
  31977  0.500  1  2010  301  21.98  55498.111   83.0  4.117e+01 
  31978  0.500  1  2010  301  22.26  55498.123   83.0  4.224e+01 
  31979  1.000  2  2010  301  22.82  55498.147   83.0  4.114e+01 
  31980  0.933  1  2010  301  23.47  55498.174   83.0  3.335e+01 
  32021  1.000  1  2010  302  19.72  55499.017   83.0  2.941e+01 
  32022  1.000  1  2010  302  20.24  55499.039   83.0  2.675e+01 
  32024  1.000  1  2010  302  21.09  55499.074   83.0  2.762e+01 
  32025  1.000  1  2010  302  21.62  55499.096   83.0  2.286e+01 
  32026  1.000  1  2010  302  22.27  55499.123   83.0  2.294e+01 
  32027  1.000  1  2010  302  22.79  55499.145   83.0  2.214e+01 
  32028  1.000  1  2010  302  23.46  55499.173   83.0  1.699e+01 
  32029  1.000  1  2010  302  23.99  55499.195   83.0  1.950e+01 
  32357  0.758  2  2010  309  19.72  55506.017   83.4  4.416e+01 
  32359  0.758  2  2010  309  20.76  55506.060   83.4  3.905e+01 
  32360  0.758  2  2010  309  21.30  55506.083   83.4  3.260e+01 
  32361  0.379  1  2010  309  21.63  55506.097   83.4  4.437e+01 
  32362  0.758  2  2010  309  22.19  55506.120   83.4  3.479e+01 
  32363  0.758  2  2010  309  22.63  55506.138   83.4  3.280e+01 
  32364  0.758  2  2010  309  23.29  55506.166   83.4  3.567e+01 
  32365  0.758  2  2010  309  23.73  55506.184   83.4  3.315e+01 
  32366  0.378  1  2010  310   0.33  55506.209   83.4  2.124e+01 
  32367  1.133  3  2010  310   0.76  55506.227   83.4  2.459e+01 
  32405  0.758  2  2010  310  19.69  55507.016   83.4  4.210e+01 
  32406  0.758  2  2010  310  20.13  55507.034   83.4  4.342e+01 
  32408  0.379  1  2010  310  21.17  55507.078   83.4  4.168e+01 
  32409  0.379  1  2010  310  21.82  55507.105   83.4  5.861e+01 
  32410  0.758  2  2010  310  22.31  55507.125   83.4  3.137e+01 
  32411  0.758  2  2010  310  22.75  55507.143   83.4  3.594e+01 
  32412  0.379  1  2010  310  23.38  55507.170   83.4  4.079e+01 
  32413  0.758  2  2010  310  23.70  55507.183   83.4  3.823e+01 
  32414  0.757  2  2010  311   0.25  55507.206   83.4  3.355e+01 
  32415  0.756  2  2010  311   0.79  55507.229   83.3  2.388e+01 
  32416  0.378  1  2010  311   1.11  55507.242   83.3  2.470e+01 
  32417  0.378  1  2010  311   1.83  55507.272   83.3  2.956e+01 
  32418  1.133  3  2010  311   2.25  55507.289   83.3  2.218e+01 
  32420  1.333  1  2010  311   3.21  55507.329   83.3  1.657e+01 
  32458  0.758  2  2010  311  22.27  55508.124   83.2  2.919e+01 
  32459  0.758  2  2010  311  22.71  55508.142   83.2  3.942e+01 
  32465  0.756  2  2010  312   1.86  55508.273   83.1  1.649e+01 
  32466  0.756  2  2010  312   2.28  55508.291   83.1  1.797e+01 
  32502  1.778  1  2010  312  20.15  55509.035   82.8  2.995e+01 
  32504  1.778  1  2010  312  21.39  55509.087   82.8  3.081e+01 
  32506  1.778  1  2010  312  22.39  55509.128   82.8  3.334e+01 
  32508  1.778  1  2010  312  23.37  55509.170   82.8  3.001e+01 
  32510  1.778  1  2010  313   0.40  55509.212   82.8  2.849e+01 
  32512  1.778  1  2010  313   1.40  55509.254   82.7  2.660e+01 
  32514  1.778  1  2010  313   2.38  55509.295   82.7  2.355e+01 
  32516  1.778  1  2010  313   3.40  55509.337   82.7  2.174e+01 
  32552  1.269  2  2010  313  21.22  55510.080   82.4  3.078e+01 
  32553  0.634  1  2010  313  21.72  55510.101   82.3  2.805e+01 
  32554  0.634  1  2010  313  22.06  55510.115   82.3  1.838e+01 
  32597  0.500  1  2010  314  19.71  55511.017   81.9  4.774e+01 
  32598  1.000  2  2010  314  20.16  55511.036   81.9  3.678e+01 
  32599  1.000  2  2010  314  20.79  55511.062   81.9  3.453e+01 
  32600  0.500  1  2010  314  21.28  55511.082   81.9  2.999e+01 
  32601  1.000  2  2010  314  21.72  55511.101   81.9  2.676e+01 
  32602  0.500  1  2010  314  22.25  55511.123   81.9  2.878e+01 
  32603  1.000  2  2010  314  22.70  55511.141   81.9  2.779e+01 
  32604  0.500  1  2010  314  23.15  55511.160   81.9  2.894e+01 
  32645  0.333  1  2010  315  19.95  55512.027   81.5  2.365e+01 
  32646  0.667  2  2010  315  20.24  55512.039   81.5  2.878e+01 
  32647  1.000  3  2010  315  20.72  55512.059   81.5  2.733e+01 
  32648  0.667  2  2010  315  21.20  55512.079   81.5  2.763e+01 
  32649  0.667  2  2010  315  21.90  55512.108   81.5  1.844e+01 
  32650  0.667  2  2010  315  22.29  55512.124   81.5  2.196e+01 
  32651  1.000  3  2010  315  22.77  55512.144   81.5  2.191e+01 
  32652  0.333  1  2010  315  23.15  55512.160   81.5  2.563e+01 
  32653  0.333  1  2010  315  23.88  55512.190   81.5  2.151e+01 
  32654  1.000  3  2010  316   0.26  55512.207   81.4  2.148e+01 
  32655  0.667  2  2010  316   0.74  55512.227   81.4  1.952e+01 
  32656  0.667  2  2010  316   1.13  55512.243   81.4  1.671e+01 
  32661  1.000  2  2010  316   3.68  55512.349   81.4  2.537e+01 
  32694  1.333  1  2010  316  20.39  55513.045   81.2  2.905e+01 
  32696  1.333  1  2010  316  21.20  55513.079   81.2  2.532e+01 
  32699  0.349  1  2010  316  22.85  55513.148   81.1  4.062e+01 
  32700  1.047  3  2010  316  23.25  55513.164   81.1  5.162e+01 
  32701  0.349  1  2010  316  23.67  55513.182   81.1  5.555e+01 
  32702  0.349  1  2010  317   0.42  55513.213   81.1  5.180e+01 
  32703  0.698  2  2010  317   0.72  55513.226   81.1  3.760e+01 
  32704  0.698  2  2010  317   1.34  55513.251   81.1  3.807e+01 
  32705  0.698  2  2010  317   1.74  55513.268   81.1  2.995e+01 
  32707  1.333  1  2010  317   2.51  55513.300   81.1  2.221e+01 
  32708  1.333  1  2010  317   3.23  55513.330   81.1  2.167e+01 
  32757  0.500  1  2010  318   3.85  55514.356   80.8  1.880e+01 
  33270  0.456  1  2010  328  20.23  55525.038   81.6  2.627e+01 
  33271  0.913  2  2010  328  20.66  55525.056   81.6  3.077e+01 
  33318  0.913  2  2010  329  20.19  55526.037   81.7  3.839e+01 
  33319  0.456  1  2010  329  20.62  55526.055   81.7  3.034e+01 
  33367  0.824  2  2010  330  20.69  55527.058   81.7  2.812e+01 
  33564  0.691  2  2010  334  23.34  55531.168   81.5  2.611e+01 
  33565  0.691  2  2010  334  23.74  55531.185   81.5  1.772e+01 
  33566  0.691  2  2010  335   0.29  55531.207   81.5  2.978e+01 
  33567  0.691  2  2010  335   0.68  55531.224   81.5  3.279e+01 
  33846  0.798  2  2010  340  20.17  55537.036   81.7  2.588e+01 
  33847  0.798  2  2010  340  20.61  55537.054   81.7  2.601e+01 
  33848  0.350  1  2010  340  21.40  55537.087   81.7  3.958e+01 
  33849  0.350  1  2010  340  21.83  55537.105   81.7  4.603e+01 
  33860  0.746  1  2010  341   3.16  55537.327   81.8  1.785e+01 
  33861  0.746  1  2010  341   3.58  55537.345   81.8  2.130e+01 
  33894  1.333  1  2010  341  20.28  55538.040   81.8  2.398e+01 
  33896  1.333  1  2010  341  21.32  55538.084   81.8  1.849e+01 
  33953  0.500  1  2010  343   1.74  55539.268   81.8  1.251e+01 
  33954  0.500  1  2010  343   2.02  55539.280   81.8  1.478e+01 
  33955  1.000  2  2010  343   2.70  55539.308   81.8  1.563e+01 
  33956  1.000  2  2010  343   3.25  55539.331   81.8  1.801e+01 
  33990  0.500  1  2010  343  20.44  55540.047   81.8  1.923e+01 
  33991  0.500  1  2010  343  20.99  55540.070   81.8  1.841e+01 
  33992  0.500  1  2010  343  21.27  55540.082   81.8  1.655e+01 
  33995  1.333  1  2010  343  22.67  55540.140   81.9  1.823e+01 
  34040  2.000  1  2010  344  21.19  55541.078   82.0  1.025e+01 
  34043  2.000  1  2010  344  22.65  55541.140   82.0  1.395e+01 
  34045  2.000  1  2010  344  23.82  55541.188   82.0  1.285e+01 
  34049  2.000  1  2010  345   1.60  55541.262   82.0  1.696e+01 
  34051  2.000  1  2010  345   2.76  55541.311   82.0  1.999e+01 
  34136  1.260  2  2010  346  21.24  55543.081   81.9  2.423e+01 
  34137  0.630  1  2010  346  21.75  55543.102   81.9  2.198e+01 
  34138  0.630  1  2010  346  22.09  55543.116   81.9  2.836e+01 
  34190  1.260  2  2010  348   0.30  55544.208   81.8  2.058e+01 
  34191  0.630  1  2010  348   0.81  55544.229   81.8  2.181e+01 
  34192  0.630  1  2010  348   1.15  55544.243   81.8  1.953e+01 
  34710  0.913  2  2010  358  20.31  55555.042   81.6  2.644e+01 
  34711  0.456  1  2010  358  20.73  55555.059   81.6  2.164e+01 
  34806  0.456  1  2010  360  20.31  55557.042   81.4  2.692e+01 
  34807  0.913  2  2010  360  20.74  55557.060   81.4  2.918e+01 
  34907  0.350  1  2010  362  22.84  55559.147   80.9  4.580e+01 
  34908  0.700  2  2010  362  23.18  55559.161   80.9  4.398e+01 
  34909  0.350  1  2010  362  23.51  55559.175   80.9  2.630e+01 
  34910  0.700  2  2010  363   0.27  55559.207   80.9  4.056e+01 
  34911  0.700  2  2010  363   0.72  55559.225   80.9  3.173e+01 
  34915  0.500  1  2010  363   2.69  55559.308   80.9  1.224e+01 
  34950  0.456  1  2010  363  20.35  55560.044   80.8  1.036e+01 
  34951  0.913  2  2010  363  20.78  55560.061   80.8  1.620e+01 
  34953  0.700  2  2010  363  21.69  55560.099   80.8  2.834e+01 
  34954  0.700  2  2010  363  22.14  55560.118   80.8  3.622e+01 
  34955  0.350  1  2010  363  22.81  55560.146   80.8  2.799e+01 
  34956  1.050  3  2010  363  23.26  55560.165   80.8  2.861e+01 
  34958  0.800  1  2010  364   0.27  55560.207   80.8  1.025e+01 
  34959  0.800  1  2010  364   0.70  55560.225   80.8  8.165e+00 
  34960  0.500  1  2010  364   1.36  55560.252   80.7  1.380e+01 
  34961  1.000  1  2010  364   1.76  55560.269   80.7  1.077e+01 
  35002  0.350  1  2010  364  22.37  55561.127   80.6  3.342e+01 
  35005  0.647  1  2010  364  23.85  55561.189   80.6  1.352e+01 
  35006  0.647  1  2010  365   0.20  55561.204   80.6  1.392e+01 
  35007  1.293  2  2010  365   0.71  55561.225   80.6  1.567e+01 
  35009  1.500  2  2010  365   1.81  55561.271   80.6  1.902e+01 
  35046  0.456  1  2010  365  20.34  55562.043   80.6  1.909e+01 
  35047  0.913  2  2010  365  20.77  55562.061   80.6  1.663e+01 
  35051  1.333  1  2010  365  22.77  55562.144   80.6  1.952e+01 
  35053  1.293  2  2010  365  23.78  55562.186   80.6  1.385e+01 
  35054  0.647  1  2011    1   0.29  55562.208   80.6  1.534e+01 
  35055  0.647  1  2011    1   0.64  55562.222   80.6  1.116e+01 
  35056  0.800  1  2011    1   1.32  55562.251   80.6  1.374e+01 
  35057  0.800  1  2011    1   1.75  55562.268   80.6  1.286e+01 
  35098  0.700  2  2011    1  22.33  55563.126   80.5  4.562e+01 
  35099  0.700  2  2011    1  22.76  55563.144   80.5  2.969e+01 
  35101  1.600  2  2011    1  23.78  55563.187   80.5  1.448e+01 
  35148  0.800  1  2011    2  23.37  55564.169   80.5  9.885e+00 
  35149  0.800  1  2011    2  23.79  55564.187   80.5  9.491e+00 
  35151  1.600  2  2011    3   0.77  55564.228   80.5  1.033e+01 
  35153  0.500  1  2011    3   1.63  55564.263   80.5  1.461e+01 
  35154  1.000  1  2011    3   2.03  55564.280   80.5  1.364e+01 
  35155  0.500  1  2011    3   2.74  55564.310   80.5  1.121e+01 
  35156  1.000  1  2011    3   3.14  55564.326   80.6  1.534e+01 
  35190  0.630  1  2011    3  20.45  55565.048   80.6  2.086e+01 
  35191  0.630  1  2011    3  20.79  55565.062   80.6  1.860e+01 
  35192  1.260  2  2011    3  21.30  55565.083   80.6  1.737e+01 
  35195  0.350  1  2011    3  22.96  55565.152   80.6  4.527e+01 
  35196  0.700  2  2011    3  23.28  55565.166   80.6  2.417e+01 
  35197  0.350  1  2011    3  23.60  55565.179   80.6  2.567e+01 
  35198  0.800  1  2011    4   0.20  55565.204   80.6  1.120e+01 
  35199  0.800  1  2011    4   0.63  55565.222   80.7  9.080e+00 
  35239  1.000  1  2011    4  20.56  55566.052   80.8  9.886e+00 
  35240  1.000  1  2011    4  21.09  55566.074   80.8  1.390e+01 
  35241  1.000  1  2011    4  21.71  55566.100   80.8  1.052e+01 
  35242  1.000  1  2011    4  22.23  55566.122   80.8  9.408e+00 
  35243  0.350  1  2011    4  22.99  55566.154   80.8  2.761e+01 
  35244  0.700  2  2011    4  23.32  55566.167   80.8  3.814e+01 
  35245  0.350  1  2011    4  23.64  55566.180   80.8  2.161e+01 
  35246  0.800  1  2011    5   0.25  55566.206   80.8  1.124e+01 
  35247  0.800  1  2011    5   0.68  55566.224   80.8  9.714e+00 
  35286  0.456  1  2011    5  20.46  55567.048   80.9  1.377e+01 
  35287  0.456  1  2011    5  20.75  55567.060   80.9  1.414e+01 
  35288  0.456  1  2011    5  21.03  55567.072   80.9  1.374e+01 
  35289  0.756  2  2011    5  21.70  55567.100   80.9  1.219e+01 
  35290  0.756  2  2011    5  22.12  55567.117   80.9  1.414e+01 
  35291  0.756  2  2011    5  22.79  55567.145   80.9  1.399e+01 
  35292  0.756  2  2011    5  23.21  55567.163   80.9  1.468e+01 
  35297  0.500  1  2011    6   1.85  55567.273   80.9  5.482e+00 
  35298  1.000  1  2011    6   2.25  55567.289   80.9  8.401e+00 
  35299  0.500  1  2011    6   2.92  55567.317   80.9  1.316e+01 
  35300  1.000  1  2011    6   3.32  55567.334   80.9  9.259e+00 
  35301  1.000  1  2011    6   3.96  55567.361   80.9  1.633e+01 
  35335  0.756  2  2011    6  20.70  55568.058   80.9  2.448e+01 
  35336  0.756  2  2011    6  21.12  55568.076   80.9  2.385e+01 
  35337  0.756  2  2011    6  21.85  55568.106   80.9  1.806e+01 
  35338  0.756  2  2011    6  22.27  55568.123   80.9  2.131e+01 
  35339  0.378  1  2011    6  22.84  55568.147   80.9  1.470e+01 
  35340  1.133  3  2011    6  23.27  55568.165   80.9  1.615e+01 
  35342  0.800  1  2011    7   0.11  55568.200   80.9  1.595e+01 
  35343  0.800  1  2011    7   0.53  55568.218   80.9  1.437e+01 
  35344  0.667  1  2011    7   1.27  55568.249   80.9  1.844e+01 
  35345  1.333  2  2011    7   1.81  55568.271   80.9  1.419e+01 
  35346  0.667  1  2011    7   2.35  55568.294   80.9  2.014e+01 
  35348  1.333  2  2011    7   3.22  55568.330   80.9  1.452e+01 
  35349  0.667  1  2011    7   3.76  55568.352   81.0  2.061e+01 
  35383  1.133  3  2011    7  20.79  55569.062   81.1  2.076e+01 
  35384  0.378  1  2011    7  21.21  55569.079   81.1  1.766e+01 
  35385  0.756  2  2011    7  21.81  55569.104   81.1  1.468e+01 
  35386  0.756  2  2011    7  22.23  55569.122   81.1  1.521e+01 
  35387  0.756  2  2011    7  22.89  55569.149   81.1  1.488e+01 
  35388  0.756  2  2011    7  23.31  55569.167   81.1  1.093e+01 
  35431  1.333  1  2011    8  20.67  55570.057   81.4  1.966e+01 
  35433  0.756  2  2011    8  21.74  55570.101   81.4  1.871e+01 
  35434  0.756  2  2011    8  22.16  55570.119   81.4  1.118e+01 
  35435  0.756  2  2011    8  22.89  55570.149   81.4  1.365e+01 
  35436  0.756  2  2011    8  23.31  55570.167   81.4  1.131e+01 
  35438  1.600  2  2011    9   0.27  55570.207   81.4  1.464e+01 
  35440  0.913  2  2011    9   1.27  55570.248   81.4  1.721e+01 
  35441  0.456  1  2011    9   1.69  55570.266   81.4  1.784e+01 
  35488  0.800  1  2011   10   1.24  55571.247   81.6  8.661e+00 
  35489  0.800  1  2011   10   1.66  55571.265   81.6  1.111e+01 
  35490  0.800  1  2011   10   2.42  55571.296   81.6  8.821e+00 
  35491  0.800  1  2011   10   2.85  55571.314   81.6  1.039e+01 
  35527  0.350  1  2011   10  20.83  55572.064   81.7  3.998e+01 
  35528  0.700  2  2011   10  21.15  55572.077   81.7  5.672e+01 
  35530  1.333  1  2011   10  22.02  55572.113   81.7  1.245e+01 
  35532  1.333  1  2011   10  23.02  55572.155   81.8  1.396e+01 
  35577  0.500  1  2011   11  21.69  55573.099   81.8  1.782e+01 
  35578  0.500  1  2011   11  22.39  55573.129   81.8  1.330e+01 
  35579  1.000  2  2011   11  22.84  55573.147   81.8  8.125e+00 
  35580  0.500  1  2011   11  23.28  55573.166   81.8  1.225e+01 
  35583  0.500  1  2011   12   0.72  55573.226   81.8  2.530e+01 
  35584  1.000  2  2011   12   1.17  55573.244   81.8  1.774e+01 
  35585  0.500  1  2011   12   1.61  55573.263   81.8  2.239e+01 
  35586  0.927  2  2011   12   2.16  55573.286   81.8  2.065e+01 
  35587  0.927  2  2011   12   2.68  55573.307   81.8  3.089e+01 
  35629  0.463  1  2011   12  23.93  55574.193   81.7  3.286e+01 
  35633  0.913  2  2011   13   1.70  55574.266   81.7  2.167e+01 
  35634  0.456  1  2011   13   2.13  55574.284   81.7  1.881e+01 
  35635  0.913  2  2011   13   2.82  55574.313   81.7  1.755e+01 
  35636  0.456  1  2011   13   3.25  55574.331   81.7  1.792e+01 
  36102  0.700  2  2011   22  20.25  55584.039   79.1  1.847e+01 
  36103  0.700  2  2011   22  20.68  55584.057   79.1  2.921e+01 
  36198  1.000  1  2011   24  20.28  55586.040   79.0  8.140e+00 
  36199  1.000  1  2011   24  20.81  55586.062   79.0  9.370e+00 
  36246  1.000  1  2011   25  20.48  55587.049   79.1  7.061e+00 
  36248  1.000  1  2011   25  21.01  55587.071   79.1  8.071e+00 
  36249  1.333  1  2011   25  21.91  55587.108   79.1  1.196e+01 
  36343  0.378  1  2011   27  20.83  55589.064   79.8  1.716e+01 
  36344  1.133  3  2011   27  21.25  55589.081   79.8  1.554e+01 
  36346  0.642  1  2011   27  22.35  55589.127   79.8  1.076e+01 
  36347  0.642  1  2011   27  22.69  55589.141   79.8  1.493e+01 
  36348  1.284  2  2011   27  23.19  55589.162   79.8  1.620e+01 
  36355  1.000  1  2011   28   2.75  55589.310   79.9  1.066e+01 
  36356  1.000  1  2011   28   3.28  55589.332   79.9  1.122e+01 
  36357  1.000  1  2011   28   3.92  55589.359   79.9  1.061e+01 
  36391  0.746  1  2011   28  20.96  55590.069   80.2  5.658e+00 
  36392  0.746  1  2011   28  21.38  55590.087   80.3  1.477e+01 
  36394  0.746  1  2011   28  22.33  55590.126   80.3  1.001e+01 
  36395  0.746  1  2011   28  22.75  55590.144   80.3  8.827e+00 
  36399  0.752  1  2011   29   0.59  55590.220   80.3  1.164e+01 
  36400  0.752  1  2011   29   1.02  55590.238   80.3  1.226e+01 
  36401  0.752  1  2011   29   1.75  55590.268   80.3  1.209e+01 
  36402  0.752  1  2011   29   2.18  55590.286   80.3  1.618e+01 
  36403  0.746  1  2011   29   2.93  55590.318   80.4  1.975e+01 
  36404  0.746  1  2011   29   3.35  55590.335   80.4  9.927e+00 
  36445  1.000  1  2011   29  23.66  55591.182   80.8  1.626e+01 
  36446  0.500  1  2011   30   0.49  55591.216   80.8  1.902e+01 
  36447  1.000  1  2011   30   0.88  55591.232   80.8  1.024e+01 
  36450  0.667  1  2011   30   2.36  55591.294   80.8  1.289e+01 
  36451  0.667  1  2011   30   2.72  55591.309   80.8  1.650e+01 
  36452  1.333  2  2011   30   3.26  55591.331   80.8  1.219e+01 
  36496  0.667  1  2011   31   1.39  55592.253   81.5  6.232e+00 
  36497  0.667  1  2011   31   1.75  55592.268   81.5  1.302e+01 
  36498  1.333  2  2011   31   2.29  55592.291   81.6  9.513e+00 
  36500  1.333  2  2011   31   3.26  55592.331   81.6  7.593e+00 
  36501  0.667  1  2011   31   3.80  55592.354   81.6  8.198e+00 
  36502  0.667  1  2011   31   4.16  55592.369   81.6  1.065e+01 
  36542  0.752  1  2011   32   0.50  55593.216   82.5  1.498e+01 
  36543  0.752  1  2011   32   0.93  55593.234   82.5  1.468e+01 
  36545  0.667  1  2011   32   1.83  55593.272   82.6  1.135e+01 
  36546  0.667  1  2011   32   2.19  55593.287   82.6  1.334e+01 
  36547  1.333  2  2011   32   2.73  55593.309   82.6  1.536e+01 
  36549  0.752  1  2011   32   3.72  55593.351   82.7  1.114e+01 
  36550  0.752  1  2011   32   4.15  55593.369   82.7  9.638e+00 
  36596  0.800  1  2011   33   3.18  55594.328   83.8  1.468e+01 
  36597  0.800  1  2011   33   3.61  55594.346   83.8  1.264e+01 
  36740  0.752  1  2011   36   3.16  55597.327   87.1  1.275e+01 
  36741  0.752  1  2011   36   3.59  55597.345   87.1  1.170e+01 
  36775  0.630  1  2011   36  20.80  55598.062   88.0  1.398e+01 
  36776  1.260  2  2011   36  21.31  55598.083   88.0  1.450e+01 
  36777  0.630  1  2011   36  21.82  55598.105   88.1  1.362e+01 
  36830  1.289  2  2011   38   0.23  55599.205   89.1  2.023e+01 
  36831  0.644  1  2011   38   0.74  55599.226   89.1  1.601e+01 
  36832  0.644  1  2011   38   1.08  55599.241   89.1  1.865e+01 
  36871  1.144  1  2011   38  20.77  55600.061   89.7  1.563e+01 
  36872  1.144  1  2011   38  21.36  55600.086   89.7  1.807e+01 
  36874  1.144  1  2011   38  22.04  55600.114   89.7  1.415e+01 
  36875  1.144  1  2011   38  22.63  55600.138   89.8  1.367e+01 
  36876  1.144  1  2011   38  23.43  55600.172   89.8  1.389e+01 
  36878  1.144  1  2011   39   0.02  55600.196   89.8  6.906e+00 
  36879  1.144  1  2011   39   0.74  55600.226   89.8  1.336e+01 
  36880  1.144  1  2011   39   1.33  55600.251   89.8  1.190e+01 
  36882  1.313  1  2011   39   2.11  55600.283   89.9  1.033e+01 
  36883  1.313  1  2011   39   2.78  55600.311   89.9  7.822e+00 
  36885  1.313  1  2011   39   3.58  55600.345   89.9  1.456e+01 
  36886  1.313  1  2011   39   4.26  55600.373   89.9  1.303e+01 
  36930  0.522  1  2011   40   2.45  55601.297   90.4  1.317e+01 
  36931  0.522  1  2011   40   2.74  55601.310   90.4  2.372e+01 
  36932  1.044  2  2011   40   3.19  55601.328   90.4  2.315e+01 
  36933  0.711  2  2011   40   3.77  55601.352   90.4  2.208e+01 
  36934  0.711  2  2011   40   4.20  55601.370   90.4  2.751e+01 
  36973  1.044  2  2011   40  23.77  55602.186   90.7  1.819e+01 
  36974  0.522  1  2011   41   0.22  55602.205   90.7  9.398e+00 
  36975  1.044  2  2011   41   0.68  55602.224   90.7  1.180e+01 
  36976  0.522  1  2011   41   1.45  55602.256   90.8  1.472e+01 
  36977  0.522  1  2011   41   1.74  55602.268   90.8  3.080e+01 
  36978  1.044  2  2011   41   2.24  55602.289   90.8  1.888e+01 
  36979  1.044  2  2011   41   2.84  55602.314   90.8  2.359e+01 
  36980  0.522  1  2011   41   3.31  55602.334   90.8  3.162e+01 
  36981  0.522  1  2011   41   3.61  55602.346   90.8  2.480e+01 
  36982  0.878  2  2011   41   4.31  55602.375   90.8  1.668e+01 
  37026  1.000  1  2011   42   2.39  55603.295   91.1  6.123e+00 
  37029  1.000  1  2011   42   3.66  55603.348   91.1  1.087e+01 
  37072  1.000  1  2011   43   1.09  55604.241   91.4  1.419e+01 
  37073  1.000  1  2011   43   1.62  55604.263   91.4  1.494e+01 
  37074  1.000  1  2011   43   2.19  55604.287   91.4  1.454e+01 
  37075  1.000  1  2011   43   2.72  55604.309   91.4  1.612e+01 
  37076  0.680  1  2011   43   3.31  55604.333   91.4  1.740e+01 
  37077  0.680  1  2011   43   3.67  55604.348   91.4  1.577e+01 
  37078  1.360  2  2011   43   4.22  55604.371   91.4  1.487e+01 
  37890  0.913  2  2011   60   2.25  55621.289  112.9  3.300e+01 
  37891  0.456  1  2011   60   2.68  55621.307  112.9  2.788e+01 
  37893  0.913  2  2011   60   3.71  55621.350  112.9  2.667e+01 
  37936  0.456  1  2011   61   1.31  55622.250  112.7  2.487e+01 
  37937  0.913  2  2011   61   1.74  55622.268  112.7  2.192e+01 
  37941  0.456  1  2011   61   3.86  55622.356  112.7  2.182e+01 
  37942  0.913  2  2011   61   4.29  55622.374  112.6  2.170e+01 
  37975  0.913  2  2011   61  20.71  55623.058  112.4  2.440e+01 
  37976  0.456  1  2011   61  21.14  55623.076  112.4  2.808e+01 
