# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of HI0656 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (new measurements)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  14178  0.667   1  2009  296   2.16  55127.286   72.1  8.285e+00 
  14220  1.000   1  2009  296  23.05  55128.156   72.1  3.954e+00 
  14225  0.667   1  2009  297   1.97  55128.278   72.1  5.625e+00 
  14887  0.644   4  2009  310  20.83  55142.063   73.2  3.489e+00 
  14888  0.333   1  2009  310  21.30  55142.083   73.2  1.242e+01 
  14889  0.667   2  2009  310  21.72  55142.101   73.2  8.934e+00 
  14890  0.333   1  2009  310  22.14  55142.118   73.2  9.981e+00 
  14939  1.000   1  2009  311  22.88  55143.149   73.2  4.981e+00 
  14986  1.000   1  2009  312  22.00  55144.112   73.1  6.522e+00 
  15032  1.000   1  2009  313  21.38  55145.086   72.9  7.159e+00 
  15081  0.667   1  2009  314  21.53  55146.093   72.6  4.072e+00 
  15086  0.667   1  2009  315   0.50  55146.216   72.6  5.288e+00 
  15092  0.333   1  2009  315   3.34  55146.335   72.6  1.228e+01 
  15271  0.667   1  2009  318  20.78  55150.061   72.2  6.584e+00 
  15272  0.667   1  2009  318  21.20  55150.079   72.2  5.446e+00 
  15273  0.667   1  2009  318  21.93  55150.109   72.2  4.513e+00 
  15274  0.667   1  2009  318  22.35  55150.127   72.2  4.042e+00 
  15414  0.944   1  2009  321  20.03  55153.030   72.2  6.446e+00 
  15415  0.944   1  2009  321  20.54  55153.051   72.2  4.894e+00 
  15416  0.944   1  2009  321  21.04  55153.072   72.2  3.877e+00 
  15417  0.944   1  2009  321  21.65  55153.098   72.2  3.023e+00 
  15418  0.944   1  2009  321  22.16  55153.119   72.2  2.694e+00 
  15419  0.944   1  2009  321  22.68  55153.141   72.2  2.398e+00 
  15420  0.944   1  2009  321  23.19  55153.162   72.2  2.216e+00 
  15421  0.944   1  2009  321  23.81  55153.188   72.2  2.119e+00 
  15422  0.944   1  2009  322   0.32  55153.209   72.2  2.142e+00 
  15423  0.944   1  2009  322   0.82  55153.230   72.2  2.256e+00 
  15424  0.944   1  2009  322   1.33  55153.251   72.2  2.454e+00 
  15425  0.944   1  2009  322   1.98  55153.278   72.2  3.119e+00 
  15426  0.944   1  2009  322   2.49  55153.299   72.2  3.775e+00 
  15428  0.944   1  2009  322   3.15  55153.327   72.2  7.476e+00 
  15429  0.944   1  2009  322   3.66  55153.348   72.2  1.041e+01 
  15461  0.944   1  2009  322  19.92  55154.025   72.2  6.769e+00 
  15462  0.944   1  2009  322  20.42  55154.047   72.2  5.126e+00 
  15463  0.944   1  2009  322  20.93  55154.068   72.2  4.068e+00 
  15464  0.944   1  2009  322  21.44  55154.089   72.2  3.289e+00 
  15466  0.944   1  2009  322  22.08  55154.116   72.2  2.644e+00 
  15467  0.944   1  2009  322  22.59  55154.137   72.2  2.391e+00 
  15468  0.944   1  2009  322  23.21  55154.163   72.2  2.220e+00 
  15469  0.944   1  2009  322  23.72  55154.184   72.2  2.090e+00 
  15471  0.944   1  2009  323   0.56  55154.219   72.2  2.186e+00 
  15472  0.944   1  2009  323   1.06  55154.240   72.2  2.539e+00 
  15473  0.944   1  2009  323   1.75  55154.269   72.2  3.028e+00 
  15475  0.944   1  2009  323   2.87  55154.315   72.2  6.729e+00 
  15476  0.944   1  2009  323   3.38  55154.336   72.2  8.635e+00 
  15511  1.376   2  2009  323  20.79  55155.062   72.2  5.467e+00 
  15512  0.688   1  2009  323  21.34  55155.085   72.2  4.459e+00 
  15513  0.688   1  2009  323  21.71  55155.100   72.2  4.087e+00 
  15514  0.521   1  2009  323  22.24  55155.122   72.2  3.450e+00 
  15515  1.042   2  2009  323  22.66  55155.140   72.2  3.195e+00 
