# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of NaI0590 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (new measurements)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  55015  1.089   2  2012   51  20.70  55978.058  104.5  6.602e+00 
  55019  0.583   3  2012   51  22.79  55978.145  104.6  6.308e+00 
  55020  0.583   3  2012   51  23.21  55978.163  104.6  5.844e+00 
  55023  0.523   3  2012   52   0.73  55978.226  104.6  5.946e+00 
  55024  0.523   3  2012   52   1.15  55978.243  104.7  6.157e+00 
  55070  0.481   2  2012   53   0.15  55979.202  105.8  1.135e+01 
  55071  0.567   2  2012   53   0.65  55979.223  105.8  1.186e+01 
  55119  1.022   2  2012   54   0.74  55980.226  107.3  1.341e+01 
  55120  1.022   2  2012   54   1.31  55980.250  107.3  1.452e+01 
  55122  1.022   2  2012   54   2.21  55980.288  107.4  1.541e+01 
  55123  1.022   2  2012   54   2.78  55980.312  107.4  1.455e+01 
  55124  0.511   1  2012   54   3.50  55980.341  107.4  1.470e+01 
  55125  0.511   1  2012   54   3.78  55980.353  107.5  1.322e+01 
  55126  1.022   2  2012   54   4.21  55980.371  107.5  1.332e+01 
  55164  0.789   1  2012   54  23.22  55981.163  108.5  6.832e+00 
  55165  0.789   1  2012   54  23.64  55981.181  108.5  6.832e+00 
  55206  0.333   1  2012   55  20.33  55982.042  109.5  6.594e+00 
  55207  1.000   3  2012   55  20.71  55982.059  109.5  5.997e+00 
  55256  0.917   3  2012   56  21.30  55983.083  110.8  5.676e+00 
  55258  0.667   4  2012   56  22.27  55983.123  110.9  5.627e+00 
  55260  0.333   1  2012   56  23.33  55983.168  111.0  6.385e+00 
  55261  1.000   3  2012   56  23.70  55983.183  111.0  6.829e+00 
  55264  0.778   2  2012   57   1.33  55983.251  111.1  1.176e+01 
  55265  0.778   2  2012   57   1.75  55983.269  111.1  1.175e+01 
  55269  0.789   1  2012   57   3.93  55983.359  111.2  1.145e+01 
  55270  0.789   1  2012   57   4.35  55983.377  111.3  1.103e+01 
  55402  0.667   1  2012   59  22.32  55986.126  113.5  1.145e+01 
  55403  0.667   1  2012   59  22.68  55986.141  113.6  1.244e+01 
  55404  1.333   2  2012   59  23.22  55986.163  113.6  1.278e+01 
  55405  0.667   1  2012   59  23.98  55986.195  113.6  1.317e+01 
  55406  0.667   1  2012   60   0.34  55986.210  113.7  1.477e+01 
  55407  0.667   1  2012   60   0.70  55986.225  113.7  1.317e+01 
  55408  0.667   1  2012   60   1.06  55986.240  113.7  1.439e+01 
  55409  1.333   2  2012   60   1.71  55986.267  113.7  1.265e+01 
  55410  0.667   1  2012   60   2.25  55986.289  113.8  1.128e+01 
  55411  0.667   1  2012   60   2.61  55986.304  113.8  1.104e+01 
  55412  1.333   2  2012   60   3.25  55986.331  113.8  1.014e+01 
  55413  0.667   1  2012   60   3.79  55986.353  113.9  9.311e+00 
  55414  0.667   1  2012   60   4.15  55986.368  113.9  9.884e+00 
  55415  0.494   1  2012   60   4.56  55986.385  113.9  9.917e+00 
  55457  1.000   2  2012   61   1.72  55987.267  114.8  1.309e+01 
  55460  1.000   2  2012   61   3.30  55987.333  114.8  9.958e+00 
  55461  1.000   2  2012   61   3.82  55987.355  114.8  1.058e+01 
  55462  0.500   1  2012   61   4.32  55987.376  114.8  1.065e+01 
  55463  0.500   1  2012   61   4.58  55987.387  114.9  1.205e+01 
  55507  1.000   2  2012   62   2.77  55988.311  115.3  1.392e+01 
  55508  1.000   2  2012   62   3.29  55988.333  115.3  1.191e+01 
  55509  0.500   1  2012   62   3.97  55988.361  115.3  1.130e+01 
  55510  1.000   2  2012   62   4.36  55988.377  115.3  9.863e+00 
  55511  0.500   1  2012   62   4.75  55988.394  115.3  1.125e+01 
  55556  1.000   2  2012   63   3.24  55989.330  115.4  7.165e+00 
  55557  1.000   2  2012   63   3.76  55989.352  115.4  7.383e+00 
  55558  0.500   1  2012   63   4.26  55989.373  115.3  7.317e+00 
  55559  0.575   2  2012   63   4.55  55989.385  115.3  7.478e+00 
  55591  0.698   4  2012   63  20.74  55990.060  115.3  3.721e+00 
  55593  0.500   2  2012   63  21.60  55990.096  115.3  5.656e+00 
  55594  0.500   2  2012   63  22.29  55990.124  115.3  6.929e+00 
  55638  0.611   2  2012   64  20.28  55991.040  115.2  5.760e+00 
  55639  0.611   2  2012   64  20.62  55991.055  115.2  5.901e+00 
  55687  0.917   3  2012   65  20.73  55992.059  114.9  5.259e+00 
  55877  0.343   2  2012   69  19.86  55996.023  114.5  1.099e+01 
  55878  0.500   2  2012   69  20.25  55996.039  114.5  9.072e+00 
  55943  1.333   1  2012   71   4.85  55997.398  114.4  9.500e+00 
  56217  0.722   1  2012   76  21.90  56003.108  114.8  1.281e+01 
  56218  0.722   1  2012   76  22.31  56003.125  114.8  1.179e+01 
  56220  1.444   2  2012   76  23.21  56003.163  114.8  1.164e+01 
  56228  0.667   4  2012   77   3.26  56003.331  114.8  1.569e+01 
  56229  0.833   5  2012   77   3.76  56003.352  114.8  1.452e+01 
  56265  0.778   2  2012   77  21.80  56004.104  114.6  2.447e+01 
  56266  0.778   2  2012   77  22.22  56004.121  114.6  2.358e+01 
  56267  0.389   1  2012   77  22.80  56004.146  114.6  2.166e+01 
  56268  1.167   3  2012   77  23.21  56004.163  114.6  2.226e+01 
  56277  0.511   1  2012   78   3.53  56004.343  114.6  2.382e+01 
  56314  0.500   1  2012   78  22.29  56005.124  114.2  2.111e+01 
  56315  1.000   2  2012   78  22.70  56005.142  114.2  1.814e+01 
  56317  0.689   1  2012   78  23.71  56005.183  114.1  1.681e+01 
  56318  1.378   2  2012   79   0.25  56005.206  114.1  1.560e+01 
  56319  0.689   1  2012   79   0.80  56005.229  114.1  1.679e+01 
  56320  0.689   1  2012   79   1.45  56005.256  114.1  1.807e+01 
  56321  0.689   1  2012   79   1.81  56005.271  114.0  2.035e+01 
  56322  0.689   1  2012   79   2.17  56005.286  114.0  1.817e+01 
  56323  0.689   1  2012   79   2.54  56005.301  114.0  1.810e+01 
  56324  0.639   1  2012   79   3.18  56005.328  114.0  1.908e+01 
  56325  0.639   1  2012   79   3.52  56005.342  114.0  1.940e+01 
  56326  1.279   2  2012   79   4.32  56005.375  114.0  2.219e+01 
  56356  1.222   2  2012   79  19.32  56006.001  113.4  3.248e+01 
  56357  0.611   1  2012   79  19.83  56006.022  113.4  2.727e+01 
  56358  0.611   1  2012   79  20.17  56006.036  113.4  2.659e+01 
  56406  0.747   1  2012   80  20.19  56007.037  112.2  1.323e+01 
  56407  0.747   1  2012   80  20.61  56007.054  112.2  1.302e+01 
  56413  0.367   1  2012   80  23.50  56007.175  112.1  9.867e+00 
  56416  1.022   2  2012   81   1.32  56007.251  112.0  9.771e+00 
  56417  0.511   1  2012   81   1.75  56007.268  112.0  1.079e+01 
  56418  0.511   1  2012   81   2.03  56007.280  112.0  1.101e+01 
  56419  1.022   2  2012   81   2.79  56007.312  111.9  1.305e+01 
  56420  1.022   2  2012   81   3.36  56007.335  111.9  1.660e+01 
  56422  1.083   3  2012   81   4.23  56007.372  111.9  1.563e+01 
  56462  0.778   2  2012   82   0.23  56008.205  110.9  1.475e+01 
  56463  0.778   2  2012   82   0.65  56008.222  110.8  1.950e+01 
  56464  0.389   1  2012   82   1.38  56008.253  110.8  1.842e+01 
  56465  0.778   2  2012   82   1.69  56008.266  110.8  1.873e+01 
  56466  0.389   1  2012   82   2.00  56008.279  110.8  1.910e+01 
  56468  0.722   2  2012   82   3.34  56008.335  110.7  1.497e+01 
  56469  0.361   1  2012   82   3.68  56008.349  110.7  1.384e+01 
  56553  0.833   3  2012   83  21.82  56010.105  108.0  2.168e+01 
  56554  0.556   2  2012   83  22.26  56010.123  107.9  2.045e+01 
  56555  0.833   3  2012   83  22.71  56010.142  107.9  2.032e+01 
  56556  0.833   3  2012   83  23.24  56010.164  107.9  2.136e+01 
  56558  0.689   1  2012   84   0.01  56010.196  107.8  1.962e+01 
  56559  0.689   1  2012   84   0.74  56010.226  107.7  1.797e+01 
  56560  0.689   1  2012   84   1.10  56010.241  107.7  1.753e+01 
  56562  0.667   4  2012   84   2.23  56010.288  107.6  1.463e+01 
  56563  0.833   5  2012   84   2.72  56010.309  107.6  1.448e+01 
  56566  0.667   2  2012   84   4.32  56010.376  107.5  1.051e+01 
  56567  0.667   2  2012   84   4.69  56010.391  107.4  1.210e+01 
  56597  0.928   5  2012   84  19.76  56011.019  106.4  1.407e+01 
  56598  0.928   5  2012   84  20.27  56011.040  106.4  1.486e+01 
  56599  0.742   4  2012   84  20.85  56011.064  106.4  1.519e+01 
  56600  0.742   4  2012   84  21.25  56011.081  106.4  1.495e+01 
  56601  0.742   4  2012   84  21.71  56011.100  106.3  1.425e+01 
  56602  0.928   5  2012   84  22.22  56011.122  106.3  1.406e+01 
  56603  0.742   4  2012   84  22.71  56011.142  106.3  1.523e+01 
  56604  0.928   5  2012   84  23.24  56011.164  106.3  1.468e+01 
  56605  0.742   4  2012   84  23.70  56011.183  106.2  1.425e+01 
  56607  0.367   2  2012   85   0.57  56011.219  106.2  1.650e+01 
  56645  0.931   5  2012   85  19.72  56012.017  105.4  2.294e+01 
  56646  0.931   5  2012   85  20.23  56012.038  105.3  2.071e+01 
  56647  0.558   3  2012   85  20.88  56012.066  105.3  1.689e+01 
  56648  0.931   5  2012   85  21.29  56012.083  105.3  1.464e+01 
  56649  0.558   3  2012   85  21.74  56012.101  105.3  1.233e+01 
  56650  0.931   5  2012   85  22.22  56012.122  105.3  1.308e+01 
  56651  0.744   4  2012   85  22.68  56012.141  105.3  1.112e+01 
  56652  0.986   5  2012   85  23.27  56012.165  105.3  9.683e+00 
  56653  0.411   1  2012   85  23.81  56012.188  105.2  9.513e+00 
  56654  0.411   1  2012   86   0.03  56012.197  105.2  9.782e+00 
  56656  0.639   1  2012   86   1.31  56012.250  105.2  5.836e+00 
  56657  1.278   2  2012   86   1.82  56012.271  105.2  5.178e+00 
  56658  0.639   1  2012   86   2.33  56012.293  105.2  4.484e+00 
  56692  0.558   3  2012   86  19.30  56013.000  104.5  1.080e+01 
  56693  0.931   5  2012   86  19.71  56013.017  104.5  9.696e+00 
  56694  0.744   4  2012   86  20.23  56013.039  104.4  9.946e+00 
  56695  0.931   5  2012   86  20.75  56013.060  104.4  9.886e+00 
  56696  0.744   4  2012   86  21.24  56013.081  104.4  1.053e+01 
  56697  0.744   4  2012   86  21.75  56013.102  104.3  9.591e+00 
  56698  0.931   5  2012   86  22.21  56013.121  104.3  1.053e+01 
  56699  0.744   4  2012   86  22.79  56013.145  104.2  8.857e+00 
  56700  0.931   5  2012   86  23.26  56013.165  104.2  7.601e+00 
  56701  0.557   3  2012   86  23.76  56013.186  104.2  7.708e+00 
  56702  0.411   3  2012   87   0.40  56013.212  104.1  1.570e+01 
  56703  0.667   2  2012   87   0.75  56013.227  104.1  1.071e+01 
  56704  0.333   1  2012   87   1.04  56013.239  104.1  1.202e+01 
  56758  0.667   1  2012   88   4.37  56014.378  102.6  2.427e+01 
  56759  0.667   1  2012   88   4.73  56014.393  102.6  2.134e+01 
  56760  0.667   1  2012   88   5.09  56014.408  102.6  2.106e+01 
  56983  0.349   2  2012   92  20.84  56019.064  101.4  6.750e+00 
  56984  0.698   4  2012   92  21.26  56019.081  101.4  5.523e+00 
  57139  1.333   1  2012   96   2.87  56022.315  102.8  2.642e+01 
  57605  1.750   1  2012  105  19.59  56032.012  113.6  3.723e+01 
  57607  1.750   1  2012  105  20.53  56032.051  113.6  3.554e+01 
  57608  0.778   2  2012  105  21.31  56032.083  113.6  3.160e+01 
  57609  0.778   2  2012  105  21.75  56032.102  113.6  3.065e+01 
  57611  0.461   1  2012  105  22.97  56032.152  113.6  2.473e+01 
  57612  0.922   2  2012  105  23.35  56032.169  113.6  2.376e+01 
  57613  0.461   1  2012  105  23.74  56032.185  113.7  2.516e+01 
  57616  0.333   2  2012  106   1.18  56032.245  113.7  2.608e+01 
  57651  0.500   2  2012  106  18.86  56032.982  114.1  4.273e+01 
  57652  0.500   2  2012  106  19.15  56032.994  114.1  3.727e+01 
  57653  0.667   2  2012  106  19.79  56033.020  114.1  3.151e+01 
  57654  1.000   3  2012  106  20.26  56033.040  114.1  3.052e+01 
  57655  0.333   1  2012  106  20.66  56033.056  114.1  2.737e+01 
  57656  0.778   2  2012  106  21.22  56033.080  114.1  2.477e+01 
  57657  0.778   2  2012  106  21.65  56033.098  114.1  2.275e+01 
  57658  0.778   2  2012  106  22.18  56033.120  114.2  2.319e+01 
  57659  1.167   3  2012  106  22.73  56033.143  114.2  2.449e+01 
  57660  0.389   1  2012  106  23.18  56033.161  114.2  2.564e+01 
  57661  0.389   2  2012  106  23.71  56033.184  114.2  2.687e+01 
  57662  0.389   2  2012  107   0.18  56033.203  114.2  3.690e+01 
  57663  0.667   2  2012  107   0.72  56033.225  114.2  4.220e+01 
  57700  0.750   3  2012  107  19.22  56033.996  114.5  3.500e+01 
  57701  0.750   3  2012  107  19.66  56034.015  114.6  3.581e+01 
  57702  1.000   4  2012  107  20.27  56034.040  114.6  3.447e+01 
  57703  0.500   2  2012  107  20.70  56034.058  114.6  3.523e+01 
  57704  0.783   3  2012  107  21.31  56034.083  114.6  3.541e+01 
  57705  0.783   3  2012  107  21.76  56034.102  114.6  3.615e+01 
  57706  0.783   3  2012  107  22.24  56034.122  114.6  3.549e+01 
  57707  0.783   3  2012  107  22.69  56034.141  114.6  3.379e+01 
  57709  0.461   1  2012  107  23.92  56034.192  114.6  3.097e+01 
  57710  0.922   2  2012  108   0.31  56034.209  114.6  2.963e+01 
  57711  0.461   1  2012  108   0.70  56034.225  114.6  3.500e+01 
  57712  0.461   1  2012  108   1.26  56034.248  114.7  2.683e+01 
  57713  0.922   2  2012  108   1.80  56034.270  114.7  3.343e+01 
  57714  0.922   2  2012  108   2.31  56034.292  114.7  3.217e+01 
  57748  0.944   2  2012  108  19.20  56034.995  115.0  3.183e+01 
  57749  0.944   2  2012  108  19.76  56035.019  115.0  3.461e+01 
  57750  0.472   1  2012  108  20.29  56035.041  115.0  3.480e+01 
  57751  0.944   2  2012  108  20.72  56035.059  115.0  3.499e+01 
  57752  0.472   1  2012  108  21.14  56035.077  115.0  3.357e+01 
  57753  0.444   3  2012  108  21.78  56035.103  115.0  4.031e+01 
  57754  0.444   3  2012  108  22.25  56035.123  115.0  3.839e+01 
  57758  0.611   2  2012  109   0.30  56035.208  115.1  3.875e+01 
  57759  0.472   1  2012  109   0.64  56035.222  115.1  3.800e+01 
  57760  0.611   4  2012  109   1.26  56035.248  115.1  3.789e+01 
  57761  0.333   2  2012  109   1.76  56035.269  115.1  3.788e+01 
  57762  0.611   4  2012  109   2.24  56035.289  115.1  4.288e+01 
  57763  0.444   2  2012  109   2.76  56035.311  115.1  4.114e+01 
  57764  0.556   4  2012  109   3.27  56035.332  115.1  4.418e+01 
  57765  0.333   2  2012  109   3.74  56035.351  115.1  4.288e+01 
  57766  0.444   4  2012  109   4.30  56035.375  115.1  3.939e+01 
  57767  0.667   2  2012  109   4.84  56035.397  115.1  3.705e+01 
  57799  0.472   1  2012  109  20.88  56036.065  115.4  1.752e+01 
  57800  0.944   2  2012  109  21.30  56036.083  115.4  2.310e+01 
  57801  0.472   1  2012  109  21.73  56036.101  115.4  3.216e+01 
  57802  0.333   1  2012  109  22.33  56036.126  115.5  4.206e+01 
  57803  1.000   3  2012  109  22.72  56036.142  115.5  3.409e+01 
  57804  0.333   2  2012  109  23.22  56036.163  115.5  3.247e+01 
  57805  0.944   2  2012  109  23.72  56036.184  115.5  4.052e+01 
  57807  1.167   1  2012  110   0.53  56036.218  115.5  4.443e+01 
  57808  1.167   1  2012  110   1.14  56036.243  115.5  4.998e+01 
  57810  1.333   1  2012  110   2.02  56036.280  115.5  5.451e+01 
  57811  1.333   1  2012  110   2.71  56036.309  115.6  4.410e+01 
  57812  0.750   1  2012  110   3.50  56036.341  115.6  4.145e+01 
  57813  0.750   1  2012  110   3.90  56036.358  115.6  4.143e+01 
  57814  0.750   1  2012  110   4.30  56036.375  115.6  3.680e+01 
  57815  0.750   1  2012  110   4.70  56036.392  115.6  3.669e+01 
  57844  2.000   1  2012  110  19.45  56037.006  116.0  2.738e+01 
  57847  2.000   1  2012  110  20.56  56037.052  116.0  2.980e+01 
  57849  2.000   1  2012  110  21.80  56037.104  116.1  3.391e+01 
  57851  2.000   1  2012  110  22.92  56037.151  116.1  3.256e+01 
  57853  0.611   1  2012  110  23.86  56037.190  116.1  4.090e+01 
  57894  2.000   1  2012  111  20.17  56038.036  116.7  2.218e+01 
  57896  2.000   1  2012  111  21.29  56038.083  116.7  2.535e+01 
  57899  2.000   1  2012  111  22.56  56038.136  116.8  2.187e+01 
  57901  2.000   1  2012  111  23.66  56038.182  116.8  2.469e+01 
  57939  0.624   1  2012  112  18.87  56038.982  117.3  2.992e+01 
  57940  0.624   1  2012  112  19.21  56038.996  117.3  3.066e+01 
  57941  1.249   2  2012  112  19.72  56039.017  117.4  3.075e+01 
  57942  0.958   1  2012  112  20.41  56039.046  117.4  2.439e+01 
  57943  0.958   1  2012  112  20.92  56039.067  117.4  2.502e+01 
  57945  0.958   1  2012  112  21.68  56039.099  117.4  3.137e+01 
  57946  0.958   1  2012  112  22.21  56039.121  117.5  3.482e+01 
  57947  0.958   1  2012  112  22.74  56039.143  117.5  3.505e+01 
  57948  0.958   1  2012  112  23.26  56039.165  117.5  3.653e+01 
  57956  0.512   2  2012  113   3.29  56039.333  117.7  4.274e+01 
  57957  0.512   2  2012  113   3.61  56039.346  117.7  3.849e+01 
  57959  1.133   1  2012  113   4.62  56039.388  117.7  3.128e+01 
  57988  0.667   1  2012  113  19.17  56039.994  118.3  1.848e+01 
  57989  1.333   2  2012  113  19.71  56040.017  118.3  1.888e+01 
  57990  0.667   1  2012  113  20.25  56040.039  118.3  1.824e+01 
  57991  0.600   2  2012  113  20.80  56040.062  118.3  1.763e+01 
  57993  1.243   2  2012  113  21.71  56040.100  118.4  1.321e+01 
  57994  0.622   1  2012  113  22.23  56040.122  118.4  1.398e+01 
  57995  1.199   2  2012  113  22.77  56040.144  118.4  1.658e+01 
  57996  0.578   1  2012  113  23.30  56040.167  118.4  1.752e+01 
  57997  1.156   2  2012  113  23.79  56040.187  118.4  1.854e+01 
  58003  0.461   1  2012  114   2.88  56040.315  118.5  3.374e+01 
  58004  0.922   2  2012  114   3.26  56040.332  118.6  3.453e+01 
  58005  0.461   1  2012  114   3.65  56040.348  118.6  4.173e+01 
  58006  0.922   2  2012  114   4.32  56040.376  118.6  3.963e+01 
  58007  0.922   2  2012  114   4.84  56040.397  118.6  3.832e+01 
  58083  0.547   3  2012  115  18.80  56041.979  120.3  2.786e+01 
  58084  0.568   2  2012  115  19.22  56041.997  120.3  2.490e+01 
  58085  0.938   3  2012  115  19.70  56042.016  120.3  2.674e+01 
  58086  0.389   2  2012  115  20.29  56042.041  120.4  3.189e+01 
  58087  0.667   2  2012  115  20.70  56042.058  120.4  2.387e+01 
  58088  0.667   3  2012  115  21.28  56042.082  120.4  2.366e+01 
  58089  0.848   3  2012  115  21.83  56042.105  120.5  2.352e+01 
  58090  0.377   2  2012  115  22.19  56042.120  120.5  2.640e+01 
  58134  0.483   1  2012  116  20.50  56043.050  121.6  2.049e+01 
  58135  0.483   1  2012  116  20.76  56043.061  121.6  2.136e+01 
  58136  0.967   2  2012  116  21.15  56043.077  121.6  2.622e+01 
  58137  0.967   2  2012  116  21.86  56043.106  121.6  2.856e+01 
  58150  0.333   1  2012  117   4.34  56043.376  122.0  3.522e+01 
  58151  1.000   3  2012  117   4.77  56043.394  122.0  3.974e+01 
  58180  1.333   2  2012  117  19.28  56043.999  122.8  3.102e+01 
  58181  0.667   1  2012  117  19.82  56044.022  122.8  3.068e+01 
  58182  0.667   1  2012  117  20.19  56044.037  122.8  3.027e+01 
  58815  1.279   2  2012  131   0.75  56057.227  126.1  1.856e+01 
  58852  1.333   2  2012  131  19.22  56057.996  126.1  2.030e+01 
  58853  0.667   1  2012  131  19.76  56058.019  126.1  1.838e+01 
  58900  0.722   1  2012  132  19.10  56058.992  126.1  1.810e+01 
  58901  0.722   1  2012  132  19.50  56059.008  126.1  1.787e+01 
  59100  0.590   2  2012  136  23.18  56063.161  125.7  1.457e+01 
  59101  0.590   2  2012  136  23.79  56063.187  125.7  1.337e+01 
  59110  0.667   2  2012  137   4.36  56063.377  125.6  1.773e+01 
  59111  0.667   2  2012  137   4.76  56063.394  125.6  1.773e+01 
  59139  0.667   1  2012  137  18.75  56063.977  125.5  1.599e+01 
  59140  1.333   2  2012  137  19.29  56063.999  125.5  1.493e+01 
  59141  0.667   1  2012  137  19.83  56064.022  125.5  1.553e+01 
  59147  0.933   2  2012  137  22.83  56064.147  125.5  2.960e+01 
  59151  1.250   2  2012  138   0.69  56064.224  125.5  2.609e+01 
  59153  0.625   1  2012  138   1.69  56064.266  125.5  2.286e+01 
  59154  0.625   1  2012  138   2.05  56064.281  125.5  2.489e+01 
  59155  0.458   1  2012  138   2.80  56064.312  125.5  2.278e+01 
  59156  0.458   1  2012  138   3.08  56064.324  125.5  2.318e+01 
  59157  0.458   1  2012  138   3.74  56064.351  125.5  2.716e+01 
  59158  0.458   1  2012  138   4.01  56064.363  125.5  2.864e+01 
  59159  0.922   2  2012  138   4.81  56064.396  125.5  3.372e+01 
  59160  0.922   2  2012  138   5.32  56064.417  125.5  4.124e+01 
  59208  0.333   2  2012  139   5.24  56065.414  125.5  3.034e+01 
  59240  0.789   1  2012  139  21.38  56066.086  125.7  1.959e+01 
  59241  0.789   1  2012  139  21.81  56066.104  125.7  1.615e+01 
  59243  0.736   1  2012  139  22.60  56066.137  125.8  2.077e+01 
  59244  0.736   1  2012  139  23.02  56066.155  125.8  2.239e+01 
  59245  0.467   1  2012  139  23.79  56066.187  125.8  2.520e+01 
  59246  0.467   1  2012  140   0.05  56066.198  125.8  2.373e+01 
  59247  0.933   2  2012  140   0.74  56066.227  125.8  2.601e+01 
  59248  0.467   1  2012  140   1.46  56066.256  125.8  3.162e+01 
  59249  0.467   1  2012  140   1.72  56066.267  125.8  3.249e+01 
  59289  0.922   2  2012  140  21.77  56067.103  126.3  2.291e+01 
  59290  0.922   2  2012  140  22.29  56067.124  126.3  1.527e+01 
  59291  0.461   1  2012  140  22.91  56067.150  126.3  1.397e+01 
  59292  0.922   2  2012  140  23.30  56067.166  126.3  1.590e+01 
  59293  0.461   1  2012  140  23.69  56067.183  126.3  1.810e+01 
  59294  0.625   1  2012  141   0.18  56067.203  126.3  1.999e+01 
  59295  0.625   1  2012  141   0.53  56067.218  126.3  1.993e+01 
  59296  0.922   2  2012  141   1.30  56067.250  126.3  2.955e+01 
  59297  0.922   2  2012  141   1.82  56067.271  126.3  3.072e+01 
  59334  0.467   1  2012  141  20.32  56068.042  126.7  2.097e+01 
  59335  0.467   1  2012  141  20.58  56068.053  126.7  2.011e+01 
  59336  0.933   2  2012  141  21.25  56068.081  126.7  1.767e+01 
  59337  0.467   1  2012  141  21.90  56068.108  126.7  1.749e+01 
  59338  0.467   1  2012  141  22.16  56068.119  126.7  1.733e+01 
  59394  0.333   2  2012  143   2.40  56069.295  127.1  1.469e+01 
  59429  0.389   1  2012  143  19.81  56070.021  127.3  1.754e+01 
  59430  1.167   3  2012  143  20.22  56070.038  127.3  1.754e+01 
  59431  0.461   1  2012  143  20.98  56070.070  127.3  1.669e+01 
  59432  0.461   1  2012  143  21.46  56070.090  127.3  1.732e+01 
  59433  0.461   1  2012  143  21.72  56070.100  127.4  1.622e+01 
  59434  0.461   1  2012  143  22.23  56070.122  127.4  1.498e+01 
  59435  0.461   1  2012  143  22.85  56070.148  127.4  1.524e+01 
  59436  0.922   2  2012  143  23.24  56070.164  127.4  1.456e+01 
  59438  0.933   2  2012  144   0.29  56070.208  127.4  1.590e+01 
  59439  0.467   1  2012  144   0.69  56070.224  127.4  1.719e+01 
  59489  0.444   1  2012  145   1.92  56071.275  128.1  1.169e+01 
  59490  0.889   2  2012  145   2.31  56071.292  128.1  1.089e+01 
  59491  0.444   1  2012  145   2.70  56071.308  128.1  1.149e+01 
  59716  0.667   1  2012  149  19.37  56076.003  128.1  2.044e+01 
  59717  0.667   1  2012  149  19.73  56076.018  128.1  2.208e+01 
  59718  1.333   2  2012  149  20.27  56076.040  128.1  2.663e+01 
  59763  0.667   1  2012  150  18.77  56076.978  128.4  1.162e+01 
  59764  1.333   2  2012  150  19.31  56077.000  128.4  8.437e+00 
  59765  0.667   1  2012  150  19.85  56077.023  128.4  8.621e+00 
  60203  1.279   2  2012  159  22.70  56086.141  129.5  6.628e+00 
  60205  1.000   2  2012  159  23.77  56086.186  129.4  6.778e+00 
  60206  0.500   1  2012  160   0.22  56086.205  129.4  6.444e+00 
  60207  0.500   1  2012  160   0.51  56086.217  129.4  5.486e+00 
  60208  0.833   2  2012  160   1.27  56086.248  129.4  3.077e+00 
  60209  0.833   2  2012  160   1.78  56086.270  129.4  5.085e+00 
  60210  0.333   1  2012  160   2.29  56086.291  129.4  6.676e+00 
  60211  1.000   3  2012  160   2.72  56086.309  129.3  1.107e+01 
  60244  0.933   2  2012  160  19.23  56086.997  128.8  1.140e+01 
  60245  0.467   1  2012  160  19.87  56087.024  128.8  1.202e+01 
  60246  0.467   1  2012  160  20.13  56087.034  128.8  1.164e+01 
  60295  1.472   2  2012  161  20.71  56088.059  127.9  7.397e+00 
  60296  0.736   1  2012  161  21.45  56088.090  127.9  9.246e+00 
  60297  0.736   1  2012  161  21.87  56088.107  127.9  8.448e+00 
  60347  0.590   2  2012  162  22.67  56089.140  126.9  1.735e+01 
  60348  0.467   1  2012  162  23.30  56089.167  126.9  1.633e+01 
  60349  0.467   1  2012  162  23.56  56089.177  126.9  1.574e+01 
  60390  0.461   1  2012  163  20.44  56090.047  126.1  2.041e+01 
  60391  0.922   2  2012  163  20.83  56090.064  126.1  2.062e+01 
  60392  0.461   1  2012  163  21.22  56090.080  126.1  1.851e+01 
  60396  0.922   2  2012  163  23.16  56090.161  126.0  1.395e+01 
  60397  0.922   2  2012  163  23.68  56090.182  126.0  1.345e+01 
  60398  0.461   1  2012  164   0.44  56090.214  126.0  1.148e+01 
  60399  0.922   2  2012  164   0.83  56090.230  126.0  1.156e+01 
  60400  0.461   1  2012  164   1.22  56090.246  126.0  1.105e+01 
  60408  0.667   4  2012  164   5.18  56090.411  125.9  2.574e+01 
  60436  0.700   2  2012  164  19.10  56090.992  125.5  1.074e+01 
  60549  0.922   2  2012  167   3.82  56093.355  124.6  1.673e+01 
  60550  0.922   2  2012  167   4.34  56093.376  124.6  1.628e+01 
  60581  0.389   1  2012  167  19.94  56094.027  124.4  2.195e+01 
  60582  0.778   2  2012  167  20.26  56094.040  124.4  2.359e+01 
  60583  0.389   1  2012  167  20.57  56094.053  124.4  2.205e+01 
  60584  0.933   2  2012  167  21.35  56094.085  124.3  1.939e+01 
  60598  0.922   2  2012  168   4.36  56094.377  124.2  2.467e+01 
  60599  0.461   1  2012  168   4.75  56094.394  124.2  2.303e+01 
  60600  0.461   1  2012  168   5.01  56094.404  124.2  2.038e+01 
  60629  0.750   1  2012  168  19.91  56095.025  124.0  9.620e+00 
  60630  0.750   1  2012  168  20.31  56095.042  124.0  9.427e+00 
