# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of KI0770 (see pmd_climfeat.dat) for intervals of
# 30 min of UVES data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+19)
# 
    bin   fbin  N    year  DOY     LT        MJD   S27d          I 
  52816  1.833  1    2012    6   1.01  55932.238  142.0  8.010e-01 
  52818  2.389  1    2012    6   2.10  55932.283  141.9  6.948e-01 
  52820  2.389  1    2012    6   3.36  55932.335  141.9  7.680e-01 
  52864  2.667  1    2012    7   1.23  55933.247  140.8  1.131e+00 
  52866  2.074  1    2012    7   2.44  55933.297  140.8  8.310e-01 
  52868  2.000  1    2012    7   3.49  55933.341  140.7  8.097e-01 
  54259  1.000  1    2012   36   2.73  55962.309  127.0  8.183e-01 
  54260  1.000  1    2012   36   3.24  55962.331  127.0  7.526e-01 
  54391  2.000  1    2012   38  20.81  55965.063  125.2  8.724e-01 
  54393  2.000  1    2012   38  21.85  55965.106  125.2  6.332e-01 
  54395  2.000  1    2012   38  22.89  55965.149  125.2  5.567e-01 
  54742  1.778  1    2012   46   4.04  55972.364  121.4  3.580e-01 
  55219  2.500  1    2012   56   2.50  55982.300  124.6  5.951e-01 
  55448  1.333  1    2012   60  21.45  55987.089  126.4  3.946e-01 
  55450  1.333  1    2012   60  22.13  55987.118  126.4  5.221e-01 
  55737  1.667  1    2012   66  21.80  55993.104  128.2  2.539e-01 
  55739  1.667  1    2012   66  22.96  55993.152  128.2  1.922e-01 
  55741  1.667  1    2012   66  23.84  55993.189  128.2  1.577e-01 
  55743  1.667  1    2012   67   0.72  55993.226  128.2  3.258e-01 
  55789  1.667  1    2012   67  23.54  55994.177  127.5  2.000e-01 
  55791  1.986  1    2012   68   0.60  55994.221  127.5  3.525e-01 
  55795  1.700  1    2012   68   2.76  55994.310  127.4  1.315e+00 
  55830  1.986  1    2012   68  20.29  55995.041  127.1  3.964e-01 
  55836  1.667  1    2012   68  23.35  55995.169  127.0  4.322e-01 
  55845  1.667  1    2012   69   3.69  55995.349  126.9  5.270e-01 
  55878  1.700  1    2012   69  20.14  55996.035  126.6  2.677e-01 
  55883  1.000  2    2012   69  22.68  55996.141  126.6  3.085e-01 
  55884  0.514  1    2012   69  23.10  55996.158  126.6  3.487e-01 
  55887  1.667  1    2012   70   0.97  55996.236  126.6  2.608e-01 
  55893  1.667  1    2012   70   3.83  55996.355  126.5  5.674e-01 
  55935  1.667  1    2012   71   0.78  55997.228  126.4  4.002e-01 
  55941  1.986  1    2012   71   3.80  55997.354  126.4  5.959e-01 
  56022  1.000  1    2012   72  20.06  55999.031  126.4  4.954e-01 
  56024  1.000  1    2012   72  21.15  55999.077  126.5  2.760e-01 
  56025  1.000  1    2012   72  21.67  55999.098  126.5  2.656e-01 
  56084  1.700  1    2012   74   3.00  56000.321  127.1  6.696e-01 
  56085  1.700  1    2012   74   3.88  56000.357  127.1  6.120e-01 
  56453  1.000  1    2012   81  19.65  56008.014  130.0  6.944e-01 
  56454  1.000  1    2012   81  20.16  56008.036  130.0  5.978e-01 
  56455  1.000  1    2012   81  20.80  56008.062  130.0  6.878e-01 
  56456  1.000  1    2012   81  21.32  56008.084  130.0  7.669e-01 
  56844  1.000  1    2012   89  23.49  56016.174  123.9  4.257e-01 
  56847  1.000  1    2012   90   0.59  56016.220  123.9  4.621e-01 
  58373  1.700  1    2012  121  19.52  56048.009  126.8  1.298e+00 
  58374  1.700  1    2012  121  20.39  56048.045  126.8  1.739e+00 
  58471  1.986  1    2012  123  20.88  56050.066  126.4  1.751e+00 
  58473  1.986  1    2012  123  21.95  56050.110  126.3  1.658e+00 
  58476  1.986  1    2012  123  23.16  56050.161  126.3  2.070e+00 
  58577  1.986  1    2012  126   1.63  56052.264  125.3  1.315e+00 
  58613  0.506  1    2012  126  19.78  56053.020  124.9  1.407e+00 
  58614  1.011  2    2012  126  20.19  56053.037  124.9  1.318e+00 
  59916  1.389  1    2012  153  23.12  56080.159  134.7  2.904e+00 
  59917  1.389  1    2012  153  23.83  56080.188  134.8  3.797e+00 
  59919  1.389  1    2012  154   0.66  56080.223  134.8  3.180e+00 
  59920  1.389  1    2012  154   1.37  56080.253  134.8  2.709e+00 
  59962  1.389  1    2012  154  22.37  56081.128  135.2  1.979e+00 
  60015  1.389  1    2012  156   0.84  56082.231  135.4  1.232e+00 
  60017  1.389  1    2012  156   1.68  56082.265  135.4  1.203e+00 
  60018  1.389  1    2012  156   2.39  56082.295  135.4  1.644e+00 
  60056  1.889  1    2012  156  21.35  56083.085  135.5  7.922e-01 
  60058  1.889  1    2012  156  22.32  56083.126  135.5  1.058e+00 
  60060  1.389  1    2012  156  23.26  56083.165  135.5  1.252e+00 
  60061  1.389  1    2012  156  23.98  56083.195  135.5  1.184e+00 
  60109  1.389  1    2012  157  23.82  56084.188  135.7  1.612e+00 
  60111  1.389  1    2012  158   0.53  56084.218  135.7  1.946e+00 
  60251  1.389  1    2012  160  22.69  56087.141  135.5  1.727e+00 
  60252  1.389  1    2012  160  23.40  56087.171  135.5  1.692e+00 
  60254  1.389  1    2012  161   0.25  56087.206  135.5  1.572e+00 
  60255  1.389  1    2012  161   0.96  56087.235  135.5  1.643e+00 
  60257  1.389  1    2012  161   1.78  56087.270  135.4  1.641e+00 
  60258  1.389  1    2012  161   2.49  56087.299  135.4  2.009e+00 
  60408  1.333  1    2012  164   5.13  56090.409  133.5  1.354e+00 
  60683  1.389  1    2012  169  22.75  56096.143  135.3  2.370e+00 
  60684  1.389  1    2012  169  23.46  56096.173  135.3  2.341e+00 
  60686  1.389  1    2012  170   0.28  56096.207  135.4  2.660e+00 
  60687  1.389  1    2012  170   0.99  56096.237  135.4  1.911e+00 
  61401  1.333  1    2012  184  21.51  56111.092  129.4  1.965e+00 
  61402  1.167  1    2012  184  22.17  56111.119  129.4  1.885e+00 
  61403  1.333  1    2012  184  22.83  56111.147  129.4  1.734e+00 
  61405  1.333  1    2012  184  23.56  56111.177  129.4  1.230e+00 
  61406  1.333  1    2012  185   0.26  56111.206  129.4  1.122e+00 
  61408  1.333  1    2012  185   1.01  56111.238  129.4  1.193e+00 
  61409  1.333  1    2012  185   1.71  56111.267  129.4  1.042e+00 
  61410  1.333  1    2012  185   2.41  56111.296  129.5  1.097e+00 
  61448  1.333  1    2012  185  21.36  56112.085  129.9  9.777e-01 
  61544  1.167  1    2012  187  21.29  56114.083  131.8  9.313e-01 
  61554  1.333  1    2012  188   2.06  56114.281  132.1  9.238e-01 
  61555  1.333  1    2012  188   2.76  56114.310  132.1  9.595e-01 
  62262  0.833  1    2012  202  20.20  56129.037  128.6  8.466e-01 
  62263  0.833  1    2012  202  20.64  56129.055  128.6  7.320e-01 
  62308  1.889  1    2012  203  19.25  56129.998  128.2  6.885e-01 
  62644  1.889  1    2012  210  19.38  56137.003  129.4  1.374e+00 
  62693  1.889  1    2012  211  19.59  56138.012  129.4  6.169e-01 
  62741  0.456  1    2012  212  19.75  56139.019  129.0  9.683e-01 
  62742  0.833  1    2012  212  20.13  56139.034  129.0  8.459e-01 
  62743  0.833  1    2012  212  20.56  56139.052  129.0  9.434e-01 
  62753  1.333  1    2012  213   1.99  56139.278  129.0  9.019e-01 
  62755  1.333  1    2012  213   2.68  56139.307  129.0  9.078e-01 
  62756  1.333  1    2012  213   3.40  56139.337  128.9  1.286e+00 
  62801  1.200  1    2012  214   1.51  56140.259  128.6  1.273e+00 
  63036  1.167  1    2012  218  23.13  56145.159  123.4  8.463e-01 
  63091  0.833  1    2012  220   2.94  56146.318  122.4  7.987e-01 
  63092  0.833  1    2012  220   3.38  56146.336  122.4  7.913e-01 
  63139  0.833  1    2012  221   2.59  56147.303  122.2  3.903e-01 
  63140  1.667  2    2012  221   3.24  56147.331  122.2  4.412e-01 
  63141  0.833  1    2012  221   4.00  56147.362  122.2  4.805e-01 
  64239  0.833  1    2012  244   0.73  56170.226  113.1  4.085e-01 
  64240  0.833  1    2012  244   1.17  56170.244  113.1  3.384e-01 
  64244  0.778  1    2012  244   3.37  56170.336  113.0  9.316e-01 
  64245  0.778  1    2012  244   3.78  56170.353  113.0  1.097e+00 
  64246  0.778  1    2012  244   4.18  56170.370  112.9  7.788e-01 
  65865  0.556  1    2012  277  21.67  56204.099  117.2  4.468e-01 
  65910  1.389  1    2012  278  20.20  56205.037  116.7  3.486e-01 
  65912  1.667  1    2012  278  21.08  56205.074  116.7  5.107e-01 
  65914  1.667  1    2012  278  22.02  56205.113  116.6  5.529e-01 
  65957  1.667  1    2012  279  19.81  56206.021  116.3  3.095e-01 
  65970  1.986  1    2012  280   2.17  56206.286  116.2  1.497e+00 
  65972  1.667  1    2012  280   3.23  56206.330  116.2  2.023e+00 
  65974  1.056  1    2012  280   4.13  56206.368  116.2  2.003e+00 
  66007  1.056  1    2012  280  20.79  56207.062  116.2  7.699e-01 
  66008  0.667  1    2012  280  21.34  56207.085  116.2  5.322e-01 
  66069  1.667  1    2012  282   3.83  56208.355  116.7  2.849e-01 
  66403  0.667  2    2012  289   2.83  56215.313  135.5  7.123e-01 
  68369  1.986  1    2012  330   1.72  56256.267  135.0  7.130e-01 
  68372  1.703  1    2012  330   3.41  56256.338  134.9  5.303e-01 
  69426  0.333  1    2012  352   2.28  56278.290  109.8  8.932e-01 
  69559  2.000  1    2012  354  20.73  56281.059  109.3  6.235e-01 
  69561  2.000  1    2012  354  21.92  56281.109  109.3  7.872e-01 
  69564  2.000  1    2012  354  23.04  56281.155  109.4  7.637e-01 
  69566  2.000  1    2012  355   0.08  56281.199  109.4  9.562e-01 
  69568  1.806  1    2012  355   1.08  56281.241  109.4  1.199e+00 
  70711  1.667  1    2013   12  20.92  56305.067  114.4  1.699e-01 
  70759  1.667  1    2013   13  20.61  56306.054  114.1  2.954e-01 
  70807  1.667  1    2013   14  20.92  56307.067  113.5  3.183e-01 
  70951  1.667  1    2013   17  20.75  56310.060  110.7  3.932e-01 
  71047  1.667  1    2013   19  20.67  56312.057  109.0  5.933e-01 
  71338  1.667  1    2013   25  22.11  56318.117  106.1  3.901e-01 
  71339  0.500  1    2013   25  22.76  56318.144  106.1  2.741e-01 
  71431  1.667  1    2013   27  20.63  56320.055  106.1  4.143e-01 
  71479  1.667  1    2013   28  20.71  56321.058  105.9  3.272e-01 
  73074  0.722  1    2013   62   2.39  56354.295  103.8  4.521e-01 
  73075  0.722  1    2013   62   2.77  56354.311  103.8  4.464e-01 
  73124  0.700  2    2013   63   3.20  56355.329  104.1  8.195e-01 
  73175  1.667  1    2013   64   4.52  56356.384  104.6  8.473e-01 
  73270  0.833  1    2013   66   4.16  56358.369  105.9  7.206e-01 
  73548  0.700  2    2013   71  23.24  56364.164  107.5  6.009e-01 
  73549  0.722  1    2013   71  23.75  56364.185  107.5  5.428e-01 
  73748  0.833  1    2013   76   3.40  56368.337  110.4  1.793e+00 
  73985  0.700  2    2013   81   1.76  56373.269  113.8  7.093e-01 
  73986  0.722  1    2013   81   2.30  56373.291  113.8  7.249e-01 
  74129  1.444  2    2013   84   1.76  56376.269  113.9  4.704e-01 
  74131  0.350  1    2013   84   2.53  56376.301  113.9  4.465e-01 
  74464  0.722  1    2013   91   1.13  56383.242  110.5  6.987e-01 
  74465  1.072  2    2013   91   1.64  56383.264  110.5  9.450e-01 
  74466  0.350  1    2013   91   2.10  56383.283  110.5  9.150e-01 
  75662  0.556  1    2013  116   0.26  56408.207   99.3  7.698e-01 
  75663  1.000  2    2013  116   0.72  56408.226   99.3  6.431e-01 
  75668  1.000  2    2013  116   3.28  56408.332   99.3  1.377e+00 
  76044  0.500  1    2013  123  23.12  56416.159  100.5  2.199e+00 
  76045  0.556  1    2013  123  23.75  56416.185  100.5  2.496e+00 
  76046  0.556  1    2013  124   0.04  56416.197  100.5  2.884e+00 
  76280  1.000  2    2013  128  21.14  56421.077  100.0  4.011e-01 
  76282  0.500  1    2013  128  22.16  56421.119  100.0  5.195e-01 
  76385  0.556  1    2013  131   1.55  56423.260   99.8  1.210e+00 
  76386  1.000  2    2013  131   2.32  56423.292   99.8  1.526e+00 
  76387  0.500  1    2013  131   2.77  56423.311   99.8  1.156e+00 
  76420  2.000  1    2013  131  19.26  56423.998  100.0  5.559e-01 
  76426  2.000  1    2013  131  22.40  56424.129  100.1  9.839e-01 
  76428  1.000  2    2013  131  23.28  56424.165  100.1  1.362e+00 
  76487  0.500  1    2013  133   4.77  56425.395  100.7  9.844e-01 
  76488  0.500  1    2013  133   5.04  56425.406  100.7  1.633e+00 
  76526  1.511  1    2013  134   0.46  56426.215  101.1  1.381e+00 
  76578  1.111  2    2013  135   2.31  56427.292  101.7  1.518e+00 
  76579  0.556  1    2013  135   2.86  56427.315  101.8  1.829e+00 
  76580  0.556  1    2013  135   3.15  56427.327  101.8  1.823e+00 
  76581  1.111  2    2013  135   3.65  56427.348  101.8  1.644e+00 
  76723  0.667  1    2013  138   2.61  56430.304  102.7  1.413e+00 
  76761  1.111  2    2013  138  21.82  56431.105  103.0  6.621e-01 
  76762  0.556  1    2013  138  22.35  56431.127  103.0  9.645e-01 
  76766  1.669  1    2013  139   0.03  56431.197  103.0  5.856e-01 
  77093  1.669  1    2013  145  19.93  56438.026  103.4  1.251e+00 
  77095  1.669  1    2013  145  20.80  56438.062  103.4  1.027e+00 
  77099  1.669  1    2013  145  22.66  56438.140  103.4  7.362e-01 
  77103  1.669  1    2013  146   0.52  56438.217  103.4  6.583e-01 
  77152  1.669  1    2013  147   1.12  56439.242  103.2  9.561e-01 
  77156  1.669  1    2013  147   3.04  56439.322  103.2  1.124e+00 
  77204  0.822  2    2013  148   3.35  56440.335  102.7  2.765e+00 
  77912  1.111  2    2013  162  21.26  56455.081  101.5  1.160e+00 
  80661  0.542  1    2013  220   3.53  56512.343  117.8  7.081e-01 
  81173  0.611  1    2013  230  19.53  56523.009  116.4  1.472e+00 
  81174  0.611  1    2013  230  20.20  56523.037  116.4  7.657e-01 
  81231  0.667  1    2013  232   0.61  56524.221  116.4  1.693e+00 
  81232  0.583  1    2013  232   1.32  56524.251  116.4  1.258e+00 
  81320  0.917  1    2013  233  21.20  56526.079  116.5  1.065e+00 
  81323  0.917  1    2013  233  22.69  56526.141  116.5  5.098e-01 
  81324  0.917  1    2013  233  23.16  56526.161  116.5  8.811e-01 
  82046  2.000  1    2013  249   0.03  56541.197  107.0  7.346e-01 
  82048  2.000  1    2013  249   1.10  56541.241  107.0  6.314e-01 
  82054  2.000  1    2013  249   4.34  56541.376  106.9  8.452e-01 
  82328  2.000  1    2013  254  21.15  56547.077  105.7  1.280e+00 
  82380  2.333  1    2013  255  23.32  56548.167  105.7  9.464e-01 
  82385  2.333  1    2013  256   1.72  56548.267  105.7  1.118e+00 
  82387  2.000  1    2013  256   2.85  56548.314  105.7  1.499e+00 
  82390  2.333  1    2013  256   4.05  56548.364  105.7  8.800e-01 
  82913  2.000  1    2013  267   1.92  56559.275  100.2  7.323e-01 
  83012  2.333  1    2013  269   3.36  56561.336   97.5  7.322e-01 
  84254  2.000  1    2013  295   0.44  56587.214  111.0  9.312e-01 
  84301  2.000  1    2013  295  23.87  56588.190  112.5  2.158e+00 
  84309  1.874  1    2013  296   3.86  56588.356  112.8  3.991e+00 
  85446  2.000  1    2013  319  20.34  56612.043  111.3  9.543e-01 
  85882  1.000  1    2013  328  22.14  56621.118  101.3  1.066e+00 
  85929  0.833  1    2013  329  21.93  56622.109  100.9  1.367e+00 
  85932  1.222  1    2013  329  23.09  56622.158  100.9  1.145e+00 
  86070  1.222  1    2013  332  20.34  56625.043  100.0  3.148e-01 
  86081  1.111  1    2013  333   1.92  56625.275   99.9  7.488e-01 
  86082  0.500  1    2013  333   2.41  56625.296   99.9  1.019e+00 
  86123  1.000  1    2013  333  22.86  56626.148   99.5  5.027e-01 
  86127  0.833  1    2013  334   0.91  56626.233   99.4  3.699e-01 
  86129  1.000  1    2013  334   1.95  56626.277   99.4  5.091e-01 
  86169  1.500  1    2013  334  21.98  56627.111   98.9  4.073e-01 
  86224  0.833  1    2013  336   1.34  56628.251   98.1  6.277e-01 
  86268  1.111  1    2013  336  23.32  56629.167   97.6  4.029e-01 
  86270  1.336  1    2013  337   0.05  56629.198   97.6  4.565e-01 
  86325  1.336  1    2013  338   3.51  56630.342   97.0  3.212e-01 
  86366  1.336  1    2013  339   0.09  56631.199   96.6  4.520e-01 
  86367  1.336  1    2013  339   0.83  56631.230   96.6  4.495e-01 
  86369  1.336  1    2013  339   1.54  56631.260   96.6  4.277e-01 
  86370  1.336  1    2013  339   2.24  56631.289   96.6  5.437e-01 
  86409  1.667  1    2013  339  21.52  56632.092   96.3  6.589e-01 
  86558  0.347  1    2013  343   0.05  56635.197   94.9  6.905e-01 
  86753  1.667  1    2013  347   1.57  56639.261   93.0  6.479e-01 
  86845  1.556  2    2013  348  23.76  56641.186   91.6  3.509e-01 
  86890  0.972  1    2013  349  22.01  56642.113   91.3  4.567e-01 
  86891  0.972  1    2013  349  22.51  56642.134   91.3  3.504e-01 
  86900  0.972  1    2013  350   3.15  56642.327   91.2  3.788e-01 
  86901  0.972  1    2013  350   3.65  56642.348   91.2  3.849e-01 
  87036  2.094  1    2013  352  23.10  56645.158   90.8  3.707e-01 
  88582  0.753  1    2014   20   4.24  56677.372   99.9  7.929e-01 
  89574  2.000  1    2014   40  20.32  56698.042   96.6  6.264e-01 
  89576  2.000  1    2014   40  21.36  56698.085   96.6  6.927e-01 
  89578  2.000  1    2014   40  22.42  56698.130   96.6  7.968e-01 
  89587  2.000  1    2014   41   2.84  56698.314   96.7  8.679e-01 
  90690  2.000  1    2014   64   2.28  56721.290   89.6  1.055e+00 
  90692  2.000  1    2014   64   3.30  56721.333   89.6  1.626e+00 
  91118  2.669  1    2014   73   0.39  56730.212   90.4  6.114e-01 
  91121  2.669  1    2014   73   1.78  56730.270   90.4  6.995e-01 
  91124  2.669  1    2014   73   3.17  56730.328   90.4  1.383e+00 
  91165  2.000  1    2014   73  23.87  56731.190   90.5  2.269e+00 
  91167  2.000  1    2014   74   0.91  56731.234   90.5  1.456e+00 
  91169  2.000  1    2014   74   1.99  56731.279   90.5  1.250e+00 
  91206  1.667  1    2014   74  20.13  56732.034   90.7  8.206e-01 
  91212  2.000  1    2014   74  23.36  56732.169   90.7  1.253e+00 
  91308  2.000  1    2014   76  23.29  56734.166   91.1  7.056e-01 
  91310  2.000  1    2014   77   0.33  56734.209   91.1  7.416e-01 
  91312  2.000  1    2014   77   1.39  56734.254   91.1  8.890e-01 
  91352  0.722  1    2014   77  21.30  56735.083   91.1  1.107e+00 
  91353  0.722  1    2014   77  21.68  56735.099   91.1  9.372e-01 
  91400  0.750  1    2014   78  21.28  56736.082   91.1  5.001e-01 
  91401  0.750  1    2014   78  21.67  56736.099   91.1  8.423e-01 
  91405  0.823  1    2014   78  23.99  56736.195   91.1  1.100e+00 
  91406  0.823  1    2014   79   0.41  56736.213   91.1  1.482e+00 
  91496  0.333  1    2014   80  21.33  56738.084   90.9  1.384e+00 
  91497  1.306  2    2014   80  21.82  56738.105   90.9  1.249e+00 
  91498  0.972  1    2014   80  22.43  56738.130   90.9  9.275e-01 
  91500  2.000  1    2014   80  23.31  56738.167   90.9  2.756e+00 
  91503  2.000  1    2014   81   0.84  56738.231   90.9  9.150e-01 
  91506  2.000  1    2014   81   2.44  56738.297   90.9  1.698e+00 
  92372  1.833  1    2014   99   3.18  56756.328   82.8  1.267e+00 
  92453  1.278  1    2014  100  19.60  56758.012   82.8  9.610e-01 
  92510  2.000  1    2014  102   0.35  56759.210   82.9  1.092e+00 
  92548  1.278  1    2014  102  19.40  56760.004   83.1  5.019e-01 
  92563  1.111  1    2014  103   2.98  56760.320   83.2  5.134e-01 
  92566  2.969  1    2014  103   4.21  56760.371   83.2  4.898e-01 
  94001  0.822  1    2014  133   1.68  56790.266  103.6  1.567e+00 
  94002  0.611  1    2014  133   2.18  56790.286  103.6  1.577e+00 
  95250  2.969  1    2014  159   2.48  56816.299  100.5  1.244e+00 
  95254  2.969  1    2014  159   4.02  56816.363  100.5  1.285e+00 
  95295  2.969  1    2014  160   0.73  56817.226  100.5  8.178e-01 
  95298  2.969  1    2014  160   2.43  56817.297  100.5  8.318e-01 
  95301  2.969  1    2014  160   3.96  56817.360  100.5  1.233e+00 
  95342  2.969  1    2014  161   0.05  56818.197  100.4  1.121e+00 
  95345  2.969  1    2014  161   1.58  56818.261  100.4  2.087e+00 
  95348  2.969  1    2014  161   3.13  56818.326  100.3  1.276e+00 
  95351  2.969  1    2014  161   4.66  56818.390  100.3  1.577e+00 
  96495  2.969  1    2014  185   0.66  56842.223  100.8  7.434e-01 
  96498  2.969  1    2014  185   2.18  56842.286  100.7  8.866e-01 
  96544  2.969  1    2014  186   1.13  56843.243  100.3  1.432e+00 
  96595  2.833  1    2014  187   2.87  56844.315   99.8  9.368e-01 
  96598  2.833  1    2014  187   4.32  56844.375   99.8  1.598e+00 
  96641  2.833  1    2014  188   1.96  56845.277   99.5  3.837e-01 
  96688  2.969  1    2014  189   1.09  56846.241   99.2  8.722e-01 
  96735  2.969  1    2014  190   0.98  56847.236   99.0  1.213e+00 
  96739  2.833  1    2014  190   2.54  56847.301   99.0  1.690e+00 
  96783  2.969  1    2014  191   0.51  56848.217   98.9  7.870e-01 
  96786  2.969  1    2014  191   2.03  56848.280   98.9  8.306e-01 
  96831  2.969  1    2014  192   0.76  56849.227   98.9  6.760e-01 
  96881  2.969  1    2014  193   1.92  56850.276   98.9  1.303e+00 
  96884  2.000  1    2014  193   3.26  56850.332   98.9  1.366e+00 
  97741  0.444  1    2014  210  23.79  56868.187   91.5  1.552e+00 
  97743  0.667  2    2014  211   0.72  56868.225   91.5  1.209e+00 
  97744  0.797  2    2014  211   1.33  56868.251   91.5  1.145e+00 
  97750  0.800  2    2014  211   4.23  56868.372   91.4  1.761e+00 
  97780  0.826  2    2014  211  19.34  56869.001   91.2  1.281e+00 
  97783  0.361  1    2014  211  20.89  56869.066   91.2  1.065e+00 
  97784  0.361  1    2014  211  21.09  56869.074   91.2  1.059e+00 
  97795  1.262  2    2014  212   2.73  56869.309   91.2  1.285e+00 
  97831  1.667  1    2014  212  20.76  56870.060   91.2  1.636e+00 
  97835  0.797  2    2014  212  22.80  56870.146   91.2  1.372e+00 
  97840  0.444  1    2014  213   1.45  56870.256   91.2  1.693e+00 
  97841  0.611  1    2014  213   1.74  56870.268   91.2  1.654e+00 
  97844  0.333  1    2014  213   3.35  56870.335   91.2  2.303e+00 
  97845  0.333  1    2014  213   3.54  56870.343   91.2  2.422e+00 
  98085  2.000  1    2014  218   3.51  56875.342   91.9  2.051e+00 
  98165  0.444  1    2014  219  19.82  56877.021   92.6  6.935e-01 
  98166  0.444  1    2014  219  20.06  56877.032   92.6  6.625e-01 
  98173  2.969  1    2014  219  23.81  56877.188   92.7  5.512e-01 
  98178  0.667  1    2014  220   2.30  56877.291   92.8  5.994e-01 
  98223  2.000  1    2014  221   0.73  56878.226   93.4  1.116e+00 
  98269  2.000  1    2014  221  23.90  56879.191   93.9  1.139e+00 
  98321  2.000  1    2014  223   1.64  56880.264   94.6  6.539e-01 
  99326  2.000  1    2014  244   0.08  56901.199   94.0  3.770e-01 
  99328  2.000  1    2014  244   1.11  56901.242   94.1  3.334e-01 
  99571  2.000  1    2014  249   2.65  56906.306   97.6  8.676e-01 
  99573  2.000  1    2014  249   3.68  56906.349   97.6  8.136e-01 
  99622  2.000  1    2014  250   4.33  56907.376   97.2  1.126e+00 
 100422  1.667  1    2014  266  20.35  56924.044   92.0  7.418e-01 
 100426  2.000  1    2014  266  22.16  56924.119   91.9  7.037e-01 
 100434  0.631  1    2014  267   2.47  56924.298   91.8  3.498e-01 
 100438  0.428  1    2014  267   4.05  56924.364   91.7  6.291e-01 
 100665  2.000  1    2014  271  21.87  56929.107   85.4  8.471e-01 
 100711  2.000  1    2014  272  20.87  56930.065   83.9  1.187e+00 
 100713  2.000  1    2014  272  21.95  56930.110   83.9  1.281e+00 
 100762  2.000  1    2014  273  22.18  56931.120   82.3  8.869e-01 
 100764  2.000  1    2014  273  23.21  56931.163   82.2  9.539e-01 
 100813  2.000  1    2014  274  23.59  56932.179   81.0  5.347e-01 
 100815  1.833  1    2014  275   0.61  56932.221   81.0  4.767e-01 
 100818  0.333  1    2014  275   2.12  56932.284   80.9  7.014e-01 
 100867  0.856  2    2014  276   2.70  56933.308   79.9  7.752e-01 
 100914  0.789  2    2014  277   2.21  56934.288   79.3  1.059e+00 
 101205  0.333  1    2014  283   3.80  56940.354   77.3  1.308e+00 
 101239  2.000  1    2014  283  20.86  56941.065   77.1  8.038e-01 
 101241  2.000  1    2014  283  21.90  56941.108   77.1  4.397e-01 
 101294  1.261  2    2014  285   0.24  56942.206   76.8  1.058e+00 
 101341  0.394  1    2014  285  23.70  56943.183   76.7  6.031e-01 
 101344  0.397  1    2014  286   1.34  56943.251   76.6  1.158e+00 
 101345  0.397  1    2014  286   1.57  56943.261   76.6  1.503e+00 
 101391  0.944  1    2014  287   1.00  56944.237   76.5  7.633e-01 
 101395  0.333  1    2014  287   2.60  56944.304   76.5  9.851e-01 
 101728  1.278  1    2014  294   1.05  56951.239   75.9  6.427e-01 
 101729  1.278  1    2014  294   1.88  56951.274   75.9  9.312e-01 
 101822  0.333  1    2014  296   0.41  56953.212   75.7  5.432e-01 
 101867  2.000  1    2014  296  22.50  56954.133   75.6  3.574e-01 
 101869  2.000  1    2014  296  23.56  56954.177   75.6  1.049e+00 
 102115  0.605  1    2014  302   2.61  56959.304   75.7  1.160e+00 
 102246  2.000  1    2014  304  20.02  56962.030   75.7  9.107e-01 
 102306  1.000  1    2014  306   2.32  56963.292   76.2  1.548e+00 
 102342  0.583  1    2014  306  20.32  56964.042   76.6  1.166e+00 
 102343  0.583  1    2014  306  20.95  56964.069   76.6  8.162e-01 
 102345  2.000  1    2014  306  21.72  56964.101   76.7  7.866e-01 
 102491  2.000  1    2014  309  22.62  56967.138   79.0  7.604e-01 
 102546  0.333  1    2014  311   2.31  56968.292   80.0  1.142e+00 
 102547  0.333  1    2014  311   2.50  56968.300   80.1  1.357e+00 
 102548  0.791  1    2014  311   3.10  56968.325   80.1  9.562e-01 
 102549  0.791  1    2014  311   3.52  56968.342   80.1  9.822e-01 
 102831  0.667  2    2014  317   0.66  56974.223   84.0  5.628e-01 
 102832  1.278  1    2014  317   1.36  56974.252   84.0  4.716e-01 
 102834  1.278  1    2014  317   2.05  56974.281   84.0  6.145e-01 
 103215  2.000  1    2014  325   0.68  56982.224   87.2  1.708e+00 
 103259  2.000  1    2014  325  22.77  56983.144   87.8  1.150e+00 
 103316  0.333  1    2014  327   3.34  56984.335   88.3  8.018e-01 
 103317  0.333  1    2014  327   3.54  56984.343   88.3  8.602e-01 
 103358  0.667  2    2014  328   0.17  56985.203   88.7  8.219e-01 
 103457  0.791  1    2014  330   1.83  56987.272   89.4  6.068e-01 
 103458  0.791  1    2014  330   2.25  56987.289   89.4  6.439e-01 
 103459  0.667  2    2014  330   2.90  56987.317   89.5  8.142e-01 
 103460  0.500  1    2014  330   3.38  56987.336   89.5  6.859e-01 
 103461  0.500  1    2014  330   3.65  56987.348   89.5  8.524e-01 
 103503  0.791  1    2014  331   0.59  56988.220   89.7  1.790e+00 
 103504  0.791  1    2014  331   1.01  56988.237   89.7  1.686e+00 
 103590  2.000  1    2014  332  20.44  56990.047   89.9  7.199e-01 
