# Static moonlight base spectrum for SkySepPalace.py MOON template.
# WAVE: Angstroms. SOLAR: vendored solar reference spectrum
# (data/palace_ref/Spectre_HR_LATMOS_Meftah...), interpolated onto
# this grid, normalised to unit median. MOON_BASE: the real ESO
# Sky Model MOON column (Rayleigh/aerosol-scattered, ROLO-albedo-
# reddened moonlight) for one fixed reference geometry, normalised
# to unit median -- see MakeMoonBase.py module docstring for why
# this is not simply SOLAR x lunar albedo.
# Reference geometry: ra=296.242608 dec=-14.811007 obstime=2023-08-29T03:20:43.668
# Generated by MakeMoonBase.py
  3679.500   1.062630e+00   1.891600e+00
  3680.000   7.047118e-01   1.677336e+00
  3680.500   8.123953e-01   1.804567e+00
  3681.000   3.563753e-01   2.079674e+00
  3681.500   7.792937e-01   2.281364e+00
  3682.000   6.664821e-01   2.188681e+00
  3682.500   9.971340e-01   2.132518e+00
  3683.000   8.416806e-01   2.274246e+00
  3683.500   7.665648e-01   2.455969e+00
  3684.000   7.262810e-01   2.469020e+00
  3684.500   1.022601e+00   2.346536e+00
  3685.000   9.187959e-01   2.085339e+00
  3685.500   9.653514e-01   1.949635e+00
  3686.000   7.602389e-01   2.017835e+00
  3686.500   6.901624e-01   2.043898e+00
  3687.000   6.483952e-01   1.752519e+00
  3687.500   9.396957e-01   1.510175e+00
  3688.000   7.289958e-01   1.731827e+00
  3688.500   2.630870e-01   1.981828e+00
  3689.000   7.656604e-01   2.043798e+00
  3689.500   7.075443e-01   2.123985e+00
  3690.000   7.528737e-01   2.346949e+00
  3690.500   5.824594e-01   2.514676e+00
  3691.000   9.098224e-01   2.688320e+00
  3691.500   8.735084e-01   2.870686e+00
  3692.000   1.032923e+00   2.892866e+00
  3692.500   1.041769e+00   2.703350e+00
  3693.000   1.144742e+00   2.406368e+00
  3693.500   1.042836e+00   2.107588e+00
  3694.000   8.791799e-01   2.016834e+00
  3694.500   8.226545e-01   2.279595e+00
  3695.000   4.857072e-01   2.440306e+00
  3695.500   9.677487e-01   2.406216e+00
  3696.000   8.676388e-01   2.353991e+00
  3696.500   9.042303e-01   2.329598e+00
  3697.000   9.037574e-01   2.345420e+00
  3697.500   7.824346e-01   2.372872e+00
  3698.000   9.428325e-01   2.490717e+00
  3698.500   6.428828e-01   2.596084e+00
  3699.000   9.918003e-01   2.734582e+00
  3699.500   9.485748e-01   2.911638e+00
  3700.000   1.001768e+00   2.939014e+00
  3700.500   1.180195e+00   2.766161e+00
  3701.000   1.108093e+00   2.569763e+00
  3701.500   1.070274e+00   2.586994e+00
  3702.000   7.837210e-01   2.589432e+00
  3702.500   1.092810e+00   2.612486e+00
  3703.000   9.464721e-01   2.567534e+00
  3703.500   8.658802e-01   2.152050e+00
  3704.000   1.124002e+00   1.850447e+00
  3704.500   7.866187e-01   1.883195e+00
  3705.000   6.028996e-01   1.777737e+00
  3705.500   6.388210e-01   1.406773e+00
  3706.000   8.649301e-01   1.430412e+00
  3706.500   3.798410e-01   1.876794e+00
  3707.000   3.302228e-01   1.944731e+00
  3707.500   8.926332e-01   1.712720e+00
  3708.000   7.730140e-01   1.784584e+00
  3708.500   5.620716e-01   1.891645e+00
  3709.000   4.462391e-01   1.608158e+00
  3709.500   9.746349e-01   1.602149e+00
  3710.000   5.667195e-01   2.071077e+00
  3710.500   3.516185e-01   2.433466e+00
  3711.000   8.948715e-01   2.480601e+00
  3711.500   8.916477e-01   2.448703e+00
  3712.000   1.070366e+00   2.569861e+00
  3712.500   7.587414e-01   2.676756e+00
  3713.000   9.459660e-01   2.784479e+00
  3713.500   1.076992e+00   3.010582e+00
  3714.000   8.459675e-01   3.186538e+00
  3714.500   1.155827e+00   3.153767e+00
  3715.000   1.217381e+00   2.912592e+00
  3715.500   1.235008e+00   2.660937e+00
  3716.000   1.140691e+00   2.541543e+00
  3716.500   8.951832e-01   2.607699e+00
  3717.000   9.264963e-01   2.791333e+00
  3717.500   7.405931e-01   2.768328e+00
  3718.000   1.185376e+00   2.531053e+00
  3718.500   1.025984e+00   2.220459e+00
  3719.000   9.953568e-01   1.804757e+00
  3719.500   7.721530e-01   1.245479e+00
  3720.000   7.679703e-01   9.735619e-01
  3720.500   4.502008e-01   1.197464e+00
  3721.000   1.690087e-01   1.385471e+00
  3721.500   4.256401e-01   1.301447e+00
  3722.000   7.126149e-01   1.255542e+00
  3722.500   3.396593e-01   1.398611e+00
  3723.000   5.276343e-01   1.866278e+00
  3723.500   3.198171e-01   2.238930e+00
  3724.000   7.555509e-01   2.292941e+00
  3724.500   9.080191e-01   2.336694e+00
  3725.000   8.969750e-01   2.571829e+00
  3725.500   7.072656e-01   2.857479e+00
  3726.000   9.693945e-01   2.992924e+00
  3726.500   1.006340e+00   2.637178e+00
  3727.000   1.193469e+00   1.873811e+00
  3727.500   1.233120e+00   1.480881e+00
  3728.000   5.259682e-01   1.839472e+00
  3728.500   3.949497e-01   2.427447e+00
  3729.000   5.960400e-01   2.787177e+00
  3729.500   1.024561e+00   2.848042e+00
  3730.000   9.648129e-01   2.530047e+00
  3730.500   1.232969e+00   2.161820e+00
  3731.000   1.009047e+00   2.147958e+00
  3731.500   5.895654e-01   2.290486e+00
  3732.000   7.373097e-01   2.183993e+00
  3732.500   8.772658e-01   1.867456e+00
  3733.000   8.780838e-01   1.537422e+00
  3733.500   6.293603e-01   1.333111e+00
  3734.000   6.794424e-01   1.203593e+00
  3734.500   3.446634e-01   9.210675e-01
  3735.000   5.863100e-01   8.092936e-01
  3735.500   3.365484e-01   1.080782e+00
  3736.000   1.560962e-01   1.340431e+00
  3736.500   3.745701e-01   1.202338e+00
  3737.000   5.768454e-01   9.720936e-01
