# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of NI0520a (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (new measurements)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d           I 
  18642  1.994   1  2010   24   2.50  55220.300   78.9   1.825e-01 
  18645  1.994   1  2010   24   3.61  55220.346   78.9   2.769e-01 
  18686  0.444   1  2010   25   0.36  55221.210   79.0   2.979e-01 
  18687  0.889   2  2010   25   0.74  55221.227   79.0   3.263e-01 
  18688  0.889   2  2010   25   1.26  55221.248   79.0   4.848e-01 
  18689  0.889   2  2010   25   1.77  55221.269   79.0   6.819e-01 
  18690  0.444   1  2010   25   2.45  55221.298   79.0   6.057e-01 
  18691  0.889   2  2010   25   2.83  55221.314   79.0   5.370e-01 
  18692  0.889   2  2010   25   3.35  55221.335   79.0   6.545e-01 
  18693  0.889   2  2010   25   3.86  55221.356   79.0   7.105e-01 
  18694  0.444   1  2010   25   4.24  55221.372   79.0   5.378e-01 
  19352  0.722   2  2010   38  21.33  55235.084   81.4   1.122e+00 
  19353  0.722   2  2010   38  21.79  55235.104   81.4   7.289e-01 
  19356  1.500   1  2010   38  23.38  55235.170   81.4   3.321e-01 
  19358  1.500   1  2010   39   0.16  55235.202   81.4   6.593e-01 
  19359  1.500   1  2010   39   0.93  55235.234   81.4   8.320e-01 
  19361  1.500   1  2010   39   1.71  55235.267   81.4   1.846e+00 
  19411  0.914   7  2010   40   2.77  55236.311   81.5   1.858e+00 
  19412  0.783   6  2010   40   3.25  55236.331   81.5   1.184e+00 
  19413  0.914   7  2010   40   3.73  55236.351   81.5   6.810e-01 
  19453  0.617   6  2010   40  23.75  55237.185   81.7   4.287e-01 
  19454  0.719   7  2010   41   0.25  55237.206   81.7   4.851e-01 
  19455  0.822   8  2010   41   0.74  55237.226   81.7   8.397e-01 
  19456  0.411   4  2010   41   1.13  55237.243   81.7   8.523e-01 
  19497  0.333   1  2010   41  21.92  55238.109   81.9   4.353e-01 
  19498  0.667   2  2010   41  22.21  55238.121   81.9   4.776e-01 
  19506  0.989   1  2010   42   2.50  55238.300   82.0   5.266e-01 
  19508  0.989   1  2010   42   3.02  55238.321   82.0   3.489e-01 
  19509  0.989   1  2010   42   3.62  55238.346   82.0   1.927e-01 
  19510  0.989   1  2010   42   4.14  55238.368   82.0   1.499e-01 
  19687  1.500   1  2010   45  20.68  55242.057   82.9   2.684e+00 
  19688  0.667   1  2010   45  21.41  55242.087   82.9   1.150e+00 
  19690  1.500   1  2010   45  22.27  55242.123   82.9   3.479e-01 
  19692  1.167   1  2010   45  23.12  55242.159   82.9   1.499e-01 
  19694  1.500   1  2010   46   0.18  55242.203   82.9   1.320e-01 
  19695  1.500   1  2010   46   0.96  55242.235   82.9   1.828e-01 
  19697  1.500   1  2010   46   1.73  55242.268   82.9   3.582e-01 
  19699  1.167   1  2010   46   2.60  55242.304   82.9   3.297e-01 
  19700  0.833   1  2010   46   3.38  55242.337   82.9   2.968e-01 
  19701  0.833   1  2010   46   3.91  55242.359   82.9   3.006e-01 
  19734  0.500   1  2010   46  20.35  55243.044   83.0   1.834e+00 
