# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Results of the evaluation of PALACE and the airglow component of the ESO Sky
# Model (noll+12) in comparison to X-shooter VIS-arm spectra
# 
# Column names:
# lam: central air wavelength of bin in µm
# lpix: lower pixel of bin in X-shooter VIS-arm spectra
# upix: upper pixel of bin in X-shooter VIS-arm spectra
# Nsel: number of selected X-shooter spectra
# mfx: mean flux of X-shooter data in R/nm
# mfp: mean flux of PALACE in R/nm
# mdfp: mean scatter of PALACE in R/nm
# mfo: mean flux of other sky radiation components from ESO Sky Model in R/nm
# fng: fraction of nightglow from ratio of mfp and mfp + mfo
# rdelp: relative deviation for PALACE (mfp / mfx - 1)
# rdp: relative scatter for PALACE (mdfp divided by standard deviation of
#      fp - fx from individual spectra)
# mfs: mean flux of airglow component of ESO Sky Model in R/nm
# mdfs: mean scatter of airglow component of ESO Sky Model in R/nm
# rdels: relative deviation for ESO Sky Model (mfs / mfx - 1)
# rds: relative scatter for ESO Sky Model (mdfs divided by standard deviation
#      of fs - fx from individual spectra)
# 
# References:
# noll+12: https://doi.org/10.1051/0004-6361/201219040
# 
     lam   lpix   upix  Nsel         mfx        mfp       mdfp        mfo        fng   rdelp    rdp        mfs       mdfs   rdels    rds 
 0.60436   3521   3550  6857   6.507e+00  6.432e+00  2.168e+00  6.430e+00  5.001e-01  -0.012  0.863  5.830e+00  2.222e+00  -0.104  0.802 
 0.60497   3551   3580  6857   6.371e+00  6.318e+00  2.119e+00  6.455e+00  4.946e-01  -0.008  0.858  5.830e+00  2.224e+00  -0.085  0.819 
 0.60557   3581   3610  6857   6.198e+00  6.189e+00  2.073e+00  6.396e+00  4.918e-01  -0.001  0.856  5.831e+00  2.226e+00  -0.059  0.834 
 0.60618   3611   3641  6855   6.536e+00  6.486e+00  2.157e+00  6.422e+00  5.025e-01  -0.008  0.891  5.832e+00  2.228e+00  -0.108  0.838 
 0.60679   3642   3671  6855   6.774e+00  6.580e+00  2.181e+00  6.337e+00  5.094e-01  -0.029  0.895  6.396e+00  2.292e+00  -0.056  0.867 
 0.60739   3672   3701  6857   5.899e+00  5.957e+00  1.994e+00  6.507e+00  4.780e-01   0.010  0.844  5.835e+00  2.233e+00  -0.011  0.860 
 0.60800   3702   3732  6856   5.897e+00  5.994e+00  2.000e+00  6.336e+00  4.861e-01   0.016  0.858  5.835e+00  2.234e+00  -0.011  0.872 
 0.60861   3733   3762  6854   5.992e+00  5.911e+00  1.979e+00  6.297e+00  4.842e-01  -0.013  0.840  5.823e+00  2.228e+00  -0.028  0.862 
 0.60922   3763   3793  6854   5.995e+00  5.880e+00  1.971e+00  6.306e+00  4.825e-01  -0.019  0.831  5.809e+00  2.220e+00  -0.031  0.850 
 0.60983   3794   3823  6857   6.664e+00  6.231e+00  2.074e+00  6.370e+00  4.945e-01  -0.065  0.831  6.210e+00  2.250e+00  -0.068  0.823 
 0.61044   3824   3854  6854   6.674e+00  6.294e+00  2.092e+00  6.170e+00  5.050e-01  -0.057  0.849  6.142e+00  2.235e+00  -0.080  0.829 
 0.61105   3855   3884  6856   6.338e+00  5.862e+00  1.964e+00  6.324e+00  4.811e-01  -0.075  0.784  5.768e+00  2.198e+00  -0.090  0.803 
 0.61166   3885   3915  6852   5.997e+00  5.822e+00  1.951e+00  6.414e+00  4.758e-01  -0.029  0.811  5.753e+00  2.190e+00  -0.041  0.833 
 0.61227   3916   3945  6855   5.770e+00  5.830e+00  1.953e+00  6.313e+00  4.801e-01   0.010  0.832  5.739e+00  2.183e+00  -0.005  0.852 
 0.61288   3946   3976  6855   5.808e+00  5.801e+00  1.943e+00  6.317e+00  4.787e-01  -0.001  0.841  5.725e+00  2.175e+00  -0.014  0.864 
 0.61349   3977   4007  6855   6.530e+00  6.581e+00  2.206e+00  6.337e+00  5.094e-01   0.008  0.915  6.323e+00  2.254e+00  -0.032  0.873 
 0.61411   4008   4037  6866   8.725e+00  8.360e+00  2.663e+00  6.149e+00  5.762e-01  -0.042  0.974  8.237e+00  2.608e+00  -0.056  0.921 
 0.61472   4038   4068  6860   7.537e+00  7.215e+00  2.330e+00  6.318e+00  5.331e-01  -0.043  0.906  6.769e+00  2.380e+00  -0.102  0.874 
 0.61534   4069   4099  6864   7.117e+00  6.961e+00  2.601e+00  6.407e+00  5.207e-01  -0.022  1.029  6.333e+00  2.285e+00  -0.110  0.805 
 0.61595   4100   4129  6863   7.733e+00  7.863e+00  3.579e+00  6.295e+00  5.554e-01   0.017  1.184  6.111e+00  2.390e+00  -0.209  0.565 
 0.61657   4130   4160  6855   6.148e+00  5.880e+00  1.970e+00  6.066e+00  4.922e-01  -0.044  0.827  5.642e+00  2.129e+00  -0.082  0.833 
 0.61718   4161   4191  6869   1.048e+01  1.010e+01  3.153e+00  6.112e+00  6.231e-01  -0.036  1.060  9.888e+00  3.091e+00  -0.056  0.997 
 0.61780   4192   4222  6858   7.583e+00  7.024e+00  2.292e+00  6.289e+00  5.276e-01  -0.074  0.892  7.029e+00  2.391e+00  -0.073  0.879 
 0.61842   4223   4253  6862   6.860e+00  6.532e+00  2.145e+00  6.440e+00  5.035e-01  -0.048  0.856  6.332e+00  2.225e+00  -0.077  0.838 
 0.61904   4254   4284  6861   7.405e+00  7.143e+00  2.315e+00  6.307e+00  5.311e-01  -0.035  0.905  6.508e+00  2.285e+00  -0.121  0.848 
 0.61966   4285   4315  6856   6.376e+00  6.074e+00  2.032e+00  6.362e+00  4.884e-01  -0.047  0.843  5.745e+00  2.125e+00  -0.099  0.823 
 0.62028   4316   4346  6866   9.313e+00  9.141e+00  2.886e+00  6.399e+00  5.882e-01  -0.018  1.045  9.197e+00  2.944e+00  -0.012  1.020 
 0.62090   4347   4377  6861   6.166e+00  6.126e+00  2.039e+00  6.535e+00  4.838e-01  -0.007  0.842  5.542e+00  2.073e+00  -0.101  0.798 
 0.62152   4378   4408  6860   7.079e+00  7.257e+00  2.361e+00  6.406e+00  5.312e-01   0.025  0.947  6.829e+00  2.339e+00  -0.035  0.888 
 0.62214   4409   4439  6869   9.664e+00  9.744e+00  3.057e+00  6.342e+00  6.057e-01   0.008  1.091  9.703e+00  3.060e+00   0.004  1.047 
 0.62276   4440   4470  6856   5.808e+00  6.029e+00  2.020e+00  6.438e+00  4.836e-01   0.038  0.868  5.471e+00  2.043e+00  -0.058  0.812 
 0.62338   4471   4501  6870   2.087e+01  2.108e+01  5.938e+00  6.261e+00  7.710e-01   0.010  1.177  2.073e+01  5.637e+00  -0.007  1.055 
 0.62401   4502   4532  6870   1.276e+01  1.323e+01  3.939e+00  6.312e+00  6.770e-01   0.037  1.131  1.240e+01  3.529e+00  -0.028  0.982 
 0.62463   4533   4564  6869   9.236e+00  9.607e+00  3.035e+00  6.161e+00  6.093e-01   0.040  1.072  1.007e+01  3.000e+00   0.090  1.025 
 0.62526   4565   4595  6853   5.781e+00  6.375e+00  2.131e+00  6.256e+00  5.047e-01   0.103  0.937  5.401e+00  2.008e+00  -0.066  0.810 
 0.62588   4596   4626  6870   2.055e+01  2.185e+01  6.072e+00  6.139e+00  7.807e-01   0.063  1.273  2.070e+01  5.693e+00   0.007  1.124 
 0.62651   4627   4658  6869   1.155e+01  1.184e+01  3.573e+00  6.302e+00  6.526e-01   0.025  1.142  1.162e+01  3.408e+00   0.007  1.051 
 0.62713   4659   4689  6860   7.236e+00  7.608e+00  2.527e+00  6.312e+00  5.465e-01   0.051  1.008  6.067e+00  2.107e+00  -0.161  0.780 
 0.62776   4690   4720  6867   8.792e+00  9.777e+00  2.973e+00  6.142e+00  6.142e-01   0.112  1.120  7.033e+00  2.287e+00  -0.200  0.819 
 0.62839   4721   4752  6859   7.890e+00  8.487e+00  2.663e+00  6.254e+00  5.757e-01   0.076  1.059  8.498e+00  2.745e+00   0.077  1.029 
 0.62902   4753   4783  6870   1.591e+01  1.632e+01  4.663e+00  6.333e+00  7.205e-01   0.026  1.199  1.353e+01  3.908e+00  -0.149  0.962 
 0.62965   4784   4815  6791   1.499e+01  2.018e+01  8.813e+00  6.300e+00  7.621e-01   0.346  1.267  2.947e+01  1.755e+01   0.943  1.275 
 0.63028   4816   4846  6858   2.283e+02  2.234e+02  1.431e+02  6.169e+00  9.731e-01  -0.021  0.945  1.942e+02  1.458e+02  -0.148  0.707 
 0.63091   4847   4878  6869   1.958e+01  1.992e+01  5.538e+00  6.425e+00  7.561e-01   0.017  1.200  2.099e+01  5.832e+00   0.072  1.186 
 0.63154   4879   4909  6854   5.994e+00  6.357e+00  2.127e+00  6.274e+00  5.033e-01   0.061  0.891  5.219e+00  1.916e+00  -0.129  0.732 
 0.63217   4910   4941  6868   1.069e+01  1.090e+01  3.275e+00  6.189e+00  6.378e-01   0.019  1.059  9.535e+00  2.952e+00  -0.108  0.922 
 0.63280   4942   4972  6871   1.795e+01  1.817e+01  5.105e+00  6.445e+00  7.381e-01   0.012  1.142  2.233e+01  6.140e+00   0.244  1.265 
 0.63343   4973   5004  6858   6.012e+00  6.202e+00  2.077e+00  6.403e+00  4.921e-01   0.032  0.864  5.232e+00  1.909e+00  -0.130  0.727 
 0.63407   5005   5036  6858   6.748e+00  6.629e+00  2.180e+00  6.317e+00  5.121e-01  -0.018  0.886  5.423e+00  1.910e+00  -0.196  0.721 
 0.63470   5037   5067  6867   9.496e+00  9.673e+00  3.053e+00  6.368e+00  6.030e-01   0.019  1.047  8.250e+00  2.609e+00  -0.131  0.859 
 0.63534   5068   5099  6868   1.139e+01  1.143e+01  3.552e+00  6.481e+00  6.382e-01   0.003  1.097  1.001e+01  3.042e+00  -0.121  0.907 
 0.63597   5100   5131  6861   8.563e+00  8.818e+00  2.959e+00  6.350e+00  5.814e-01   0.030  0.948  9.429e+00  3.480e+00   0.100  0.781 
 0.63661   5132   5163  6858   8.029e+01  7.926e+01  4.950e+01  6.352e+00  9.258e-01  -0.013  0.985  7.122e+01  5.230e+01  -0.111  0.762 
 0.63724   5164   5195  6854   5.946e+00  5.893e+00  1.974e+00  6.460e+00  4.771e-01  -0.009  0.841  5.115e+00  1.856e+00  -0.139  0.735 
 0.63788   5196   5226  6864   8.124e+00  7.934e+00  2.548e+00  6.538e+00  5.482e-01  -0.023  0.925  7.175e+00  2.316e+00  -0.117  0.810 
 0.63852   5227   5258  6867   1.011e+01  9.702e+00  3.044e+00  6.527e+00  5.978e-01  -0.040  1.003  8.947e+00  2.715e+00  -0.115  0.873 
 0.63916   5259   5290  6854   6.033e+00  5.922e+00  1.977e+00  6.526e+00  4.757e-01  -0.018  0.825  5.074e+00  1.833e+00  -0.159  0.717 
 0.63980   5291   5322  6858   5.677e+00  5.742e+00  1.913e+00  6.402e+00  4.728e-01   0.011  0.806  5.060e+00  1.825e+00  -0.109  0.721 
 0.64044   5323   5354  6852   5.774e+00  5.637e+00  1.879e+00  6.465e+00  4.658e-01  -0.024  0.797  5.046e+00  1.818e+00  -0.126  0.725 
 0.64108   5355   5386  6858   6.477e+00  6.211e+00  2.043e+00  6.405e+00  4.923e-01  -0.041  0.817  5.960e+00  2.014e+00  -0.080  0.778 
 0.64172   5387   5418  6861   7.129e+00  6.863e+00  2.225e+00  6.392e+00  5.178e-01  -0.037  0.872  6.703e+00  2.156e+00  -0.060  0.820 
 0.64236   5419   5451  6860   6.847e+00  6.471e+00  2.107e+00  6.398e+00  5.028e-01  -0.055  0.845  6.066e+00  1.997e+00  -0.114  0.771 
 0.64300   5452   5483  6852   5.638e+00  5.411e+00  1.808e+00  6.545e+00  4.526e-01  -0.040  0.764  5.008e+00  1.794e+00  -0.112  0.717 
 0.64364   5484   5515  6856   5.712e+00  5.453e+00  1.813e+00  6.476e+00  4.571e-01  -0.045  0.770  5.006e+00  1.792e+00  -0.124  0.721 
 0.64429   5516   5547  6854   5.645e+00  5.328e+00  1.779e+00  6.471e+00  4.516e-01  -0.056  0.769  5.003e+00  1.789e+00  -0.114  0.734 
 0.64493   5548   5579  6864   6.295e+00  5.749e+00  1.904e+00  6.553e+00  4.673e-01  -0.087  0.786  5.414e+00  1.839e+00  -0.140  0.736 
 0.64558   5580   5612  6864   7.240e+00  7.128e+00  2.798e+00  6.468e+00  5.243e-01  -0.015  1.124  6.089e+00  1.973e+00  -0.159  0.701 
 0.64622   5613   5644  6868   9.912e+00  9.349e+00  3.010e+00  6.389e+00  5.941e-01  -0.057  1.019  1.031e+01  2.963e+00   0.040  0.977 
 0.64687   5645   5676  6871   1.859e+01  1.771e+01  5.070e+00  6.408e+00  7.343e-01  -0.047  1.056  1.821e+01  4.938e+00  -0.021  0.975 
 0.64752   5677   5708  6861   7.303e+00  7.016e+00  2.202e+00  6.418e+00  5.222e-01  -0.039  0.898  6.559e+00  2.133e+00  -0.102  0.843 
 0.64816   5709   5741  6855   5.200e+00  5.450e+00  1.788e+00  6.442e+00  4.583e-01   0.048  0.823  5.601e+00  1.909e+00   0.077  0.846 
 0.64881   5742   5773  6854   4.720e+00  4.878e+00  1.633e+00  6.547e+00  4.269e-01   0.033  0.759  4.968e+00  1.764e+00   0.053  0.782 
 0.64946   5774   5806  6866   6.206e+00  6.810e+00  2.145e+00  6.170e+00  5.247e-01   0.097  0.929  6.812e+00  2.156e+00   0.098  0.881 
 0.65011   5807   5838  6870   2.053e+01  2.063e+01  5.762e+00  6.180e+00  7.695e-01   0.005  1.195  2.348e+01  6.250e+00   0.144  1.166 
 0.65076   5839   5871  6867   9.681e+00  9.404e+00  2.810e+00  6.407e+00  5.948e-01  -0.029  1.023  1.029e+01  3.062e+00   0.063  1.077 
 0.65141   5872   5903  6863   6.131e+00  6.253e+00  1.985e+00  6.411e+00  4.938e-01   0.020  0.873  6.476e+00  2.045e+00   0.056  0.867 
 0.65206   5904   5936  6865   8.406e+00  8.419e+00  2.554e+00  6.350e+00  5.700e-01   0.002  0.985  8.544e+00  2.611e+00   0.017  0.983 
 0.65271   5937   5969  6853   5.325e+00  5.409e+00  1.782e+00  6.444e+00  4.563e-01   0.016  0.810  4.975e+00  1.755e+00  -0.066  0.759 
 0.65337   5970   6001  6870   1.756e+01  1.714e+01  4.831e+00  6.374e+00  7.289e-01  -0.024  1.153  1.900e+01  5.262e+00   0.082  1.158 
 0.65402   6002   6034  6854   5.993e+00  5.625e+00  1.833e+00  6.348e+00  4.698e-01  -0.061  0.818  6.339e+00  2.029e+00   0.058  0.870 
 0.65467   6035   6067  6826   1.056e+01  9.819e+00  2.914e+00  6.215e+00  6.124e-01  -0.070  0.926  9.507e+00  2.821e+00  -0.100  0.878 
 0.65533   6068   6099  6869   1.994e+01  1.949e+01  5.453e+00  6.224e+00  7.579e-01  -0.023  1.121  2.079e+01  5.682e+00   0.043  1.084 
 0.65598   6100   6132  6789   1.310e+01  1.120e+01  3.749e+00  5.709e+00  6.623e-01  -0.145  0.655  6.779e+00  3.024e+00  -0.483  0.456 
 0.65664   6133   6165  6748   1.147e+01  1.022e+01  3.113e+00  4.975e+00  6.726e-01  -0.110  0.848  9.857e+00  3.312e+00  -0.141  0.846 
 0.65730   6166   6198  6811   5.956e+00  5.157e+00  1.702e+00  5.845e+00  4.687e-01  -0.134  0.789  5.213e+00  1.796e+00  -0.125  0.771 
 0.65795   6199   6231  6859   1.657e+01  1.586e+01  4.527e+00  6.172e+00  7.198e-01  -0.043  1.037  1.902e+01  5.157e+00   0.148  1.113 
 0.65861   6232   6264  6800   6.322e+00  4.877e+00  1.634e+00  6.317e+00  4.357e-01  -0.229  0.507  5.596e+00  1.882e+00  -0.114  0.556 
 0.65927   6265   6297  6855   5.726e+00  5.520e+00  1.807e+00  6.221e+00  4.701e-01  -0.036  0.790  5.454e+00  1.846e+00  -0.047  0.779 
 0.65993   6298   6330  6866   7.889e+00  7.521e+00  2.450e+00  6.234e+00  5.468e-01  -0.047  0.944  7.069e+00  2.223e+00  -0.104  0.836 
 0.66059   6331   6363  6870   1.094e+01  1.072e+01  3.453e+00  6.357e+00  6.277e-01  -0.020  1.092  1.099e+01  3.157e+00   0.004  0.966 
 0.66125   6364   6396  6854   5.325e+00  4.983e+00  1.661e+00  6.322e+00  4.408e-01  -0.064  0.740  4.951e+00  1.721e+00  -0.070  0.730 
 0.66191   6397   6429  6852   5.191e+00  4.983e+00  1.661e+00  6.416e+00  4.372e-01  -0.040  0.740  5.039e+00  1.724e+00  -0.029  0.733 
 0.66257   6430   6462  6858   6.331e+00  6.384e+00  2.096e+00  6.369e+00  5.006e-01   0.008  0.891  6.374e+00  2.031e+00   0.007  0.838 
 0.66324   6463   6495  6865   7.761e+00  7.703e+00  2.504e+00  6.249e+00  5.521e-01  -0.007  0.962  7.543e+00  2.279e+00  -0.028  0.854 
 0.66390   6496   6528  6848   5.580e+00  4.874e+00  1.632e+00  6.264e+00  4.376e-01  -0.126  0.709  4.943e+00  1.710e+00  -0.114  0.710 
 0.66456   6529   6561  6857   5.089e+00  4.919e+00  1.643e+00  6.256e+00  4.402e-01  -0.033  0.728  4.940e+00  1.707e+00  -0.029  0.720 
 0.66523   6562   6595  6844   5.253e+00  5.059e+00  1.680e+00  6.331e+00  4.442e-01  -0.037  0.751  5.102e+00  1.721e+00  -0.028  0.732 
 0.66589   6596   6628  6854   5.800e+00  5.555e+00  1.844e+00  6.328e+00  4.675e-01  -0.042  0.790  5.988e+00  1.898e+00   0.033  0.785 
 0.66656   6629   6661  6858   6.587e+00  6.251e+00  2.046e+00  6.167e+00  5.034e-01  -0.051  0.836  6.152e+00  1.917e+00  -0.066  0.762 
 0.66723   6662   6694  6856   5.352e+00  4.935e+00  1.647e+00  6.382e+00  4.361e-01  -0.078  0.673  4.935e+00  1.697e+00  -0.078  0.662 
 0.66789   6695   6728  6851   5.410e+00  4.863e+00  1.629e+00  6.254e+00  4.374e-01  -0.101  0.657  4.930e+00  1.694e+00  -0.088  0.655 
 0.66856   6729   6761  6857   5.717e+00  5.246e+00  1.723e+00  6.389e+00  4.509e-01  -0.082  0.707  4.928e+00  1.691e+00  -0.138  0.663 
 0.66923   6762   6795  6845   5.310e+00  4.854e+00  1.624e+00  6.430e+00  4.302e-01  -0.086  0.677  4.926e+00  1.689e+00  -0.072  0.669 
 0.66990   6796   6828  6851   6.063e+00  5.534e+00  1.837e+00  6.372e+00  4.648e-01  -0.087  0.776  5.550e+00  1.765e+00  -0.084  0.715 
 0.67057   6829   6862  6843   5.777e+00  5.453e+00  1.800e+00  6.406e+00  4.598e-01  -0.056  0.772  5.607e+00  1.771e+00  -0.029  0.733 
 0.67124   6863   6895  6846   5.394e+00  5.116e+00  1.715e+00  6.404e+00  4.441e-01  -0.052  0.690  5.181e+00  1.702e+00  -0.039  0.656 
 0.67191   6896   6929  6781   5.902e+00  4.867e+00  1.624e+00  6.382e+00  4.327e-01  -0.175  0.542  5.221e+00  1.706e+00  -0.115  0.544 
 0.67258   6930   6962  6824   4.953e+00  4.917e+00  1.650e+00  6.424e+00  4.336e-01  -0.007  0.722  5.064e+00  1.687e+00   0.023  0.700 
 0.67325   6963   6996  6806   5.769e+00  4.665e+00  1.558e+00  6.458e+00  4.194e-01  -0.192  0.518  4.989e+00  1.679e+00  -0.135  0.537 
 0.67393   6997   7030  6854   5.243e+00  4.960e+00  1.643e+00  6.445e+00  4.349e-01  -0.054  0.706  5.662e+00  1.757e+00   0.080  0.729 
 0.67460   7031   7063  6849   5.433e+00  5.234e+00  1.710e+00  6.424e+00  4.490e-01  -0.037  0.769  5.599e+00  1.744e+00   0.031  0.755 
 0.67528   7064   7097  6852   4.862e+00  4.475e+00  1.498e+00  6.347e+00  4.135e-01  -0.080  0.687  4.910e+00  1.667e+00   0.010  0.726 
 0.67595   7098   7131  6848   4.750e+00  4.498e+00  1.501e+00  6.461e+00  4.104e-01  -0.053  0.688  4.923e+00  1.672e+00   0.036  0.725 
 0.67663   7132   7165  6847   4.713e+00  4.551e+00  1.513e+00  6.396e+00  4.157e-01  -0.035  0.700  4.969e+00  1.680e+00   0.054  0.731 
 0.67730   7166   7199  6854   4.664e+00  4.428e+00  1.482e+00  6.368e+00  4.102e-01  -0.051  0.678  4.951e+00  1.684e+00   0.061  0.725 
 0.67798   7200   7233  6852   4.628e+00  4.457e+00  1.489e+00  6.432e+00  4.093e-01  -0.037  0.684  5.005e+00  1.695e+00   0.081  0.735 
 0.67866   7234   7266  6844   5.320e+00  5.288e+00  1.692e+00  6.338e+00  4.548e-01  -0.006  0.781  5.852e+00  1.798e+00   0.100  0.791 
 0.67934   7267   7300  6845   4.559e+00  4.459e+00  1.489e+00  6.307e+00  4.142e-01  -0.022  0.705  4.987e+00  1.702e+00   0.094  0.757 
 0.68002   7301   7334  6847   4.798e+00  4.661e+00  1.541e+00  6.268e+00  4.265e-01  -0.029  0.723  5.090e+00  1.715e+00   0.061  0.757 
 0.68070   7335   7368  6850   4.662e+00  4.516e+00  1.505e+00  6.295e+00  4.177e-01  -0.031  0.686  5.053e+00  1.717e+00   0.084  0.736 
 0.68138   7369   7402  6825   4.533e+00  4.566e+00  1.519e+00  6.360e+00  4.179e-01   0.007  0.722  5.022e+00  1.719e+00   0.108  0.768 
 0.68206   7403   7437  6823   4.627e+00  4.665e+00  1.548e+00  6.344e+00  4.237e-01   0.008  0.740  5.232e+00  1.747e+00   0.131  0.786 
 0.68274   7438   7471  6870   3.169e+01  3.141e+01  9.282e+00  6.318e+00  8.326e-01  -0.009  1.081  3.125e+01  8.138e+00  -0.014  0.871 
 0.68342   7472   7505  6869   2.679e+01  2.670e+01  7.401e+00  6.360e+00  8.077e-01  -0.003  1.101  2.635e+01  6.848e+00  -0.016  0.943 
 0.68411   7506   7539  6869   1.074e+01  1.087e+01  3.214e+00  6.299e+00  6.330e-01   0.012  1.034  1.129e+01  3.188e+00   0.051  1.001 
 0.68479   7540   7573  6847   5.388e+00  5.397e+00  1.775e+00  6.385e+00  4.581e-01   0.002  0.810  5.906e+00  1.888e+00   0.096  0.823 
 0.68548   7574   7607  6845   4.717e+00  4.740e+00  1.584e+00  6.356e+00  4.272e-01   0.005  0.731  5.215e+00  1.776e+00   0.105  0.769 
 0.68616   7608   7642  6873   4.384e+01  4.396e+01  1.181e+01  6.340e+00  8.740e-01   0.003  1.137  4.459e+01  1.161e+01   0.017  0.992 
 0.68685   7643   7676  6869   8.879e+00  9.064e+00  2.634e+00  4.814e+00  6.531e-01   0.021  1.133  8.874e+00  2.534e+00  -0.000  1.007 
 0.68754   7677   7710  6846   4.019e+00  4.328e+00  1.423e+00  5.029e+00  4.625e-01   0.077  0.828  4.399e+00  1.453e+00   0.095  0.794 
 0.68822   7711   7745  6868   9.431e+00  9.475e+00  2.793e+00  5.951e+00  6.142e-01   0.005  1.011  9.989e+00  2.725e+00   0.059  0.965 
 0.68891   7746   7779  6871   1.300e+01  1.291e+01  3.672e+00  5.516e+00  7.005e-01  -0.008  1.069  1.300e+01  3.569e+00  -0.000  1.002 
 0.68960   7780   7814  6858   5.350e+00  5.241e+00  1.731e+00  5.634e+00  4.820e-01  -0.020  0.824  5.687e+00  1.763e+00   0.063  0.801 
 0.69029   7815   7848  6871   1.305e+01  1.275e+01  3.634e+00  5.681e+00  6.918e-01  -0.023  1.136  1.303e+01  3.629e+00  -0.001  1.079 
 0.69098   7849   7883  6871   1.634e+01  1.628e+01  4.598e+00  5.997e+00  7.308e-01  -0.003  1.059  1.477e+01  4.120e+00  -0.096  0.901 
 0.69167   7884   7917  6845   4.636e+00  4.871e+00  1.603e+00  5.915e+00  4.516e-01   0.051  0.736  5.960e+00  1.970e+00   0.286  0.824 
 0.69236   7918   7952  6871   2.657e+01  2.452e+01  6.743e+00  6.123e+00  8.002e-01  -0.077  1.037  2.655e+01  7.092e+00  -0.001  1.004 
 0.69306   7953   7987  6844   4.818e+00  4.985e+00  1.642e+00  6.117e+00  4.491e-01   0.035  0.762  5.605e+00  1.819e+00   0.164  0.792 
 0.69375   7988   8021  6871   1.552e+01  1.594e+01  4.494e+00  6.144e+00  7.218e-01   0.027  1.044  1.524e+01  4.232e+00  -0.018  0.946 
 0.69444   8022   8056  6850   4.913e+00  5.014e+00  1.649e+00  6.184e+00  4.477e-01   0.020  0.729  5.685e+00  1.881e+00   0.157  0.762 
 0.69514   8057   8091  6871   3.069e+01  3.068e+01  8.381e+00  6.241e+00  8.310e-01  -0.000  1.062  3.161e+01  8.345e+00   0.030  0.963 
 0.69583   8092   8125  6845   5.648e+00  6.185e+00  2.072e+00  6.262e+00  4.969e-01   0.095  0.929  6.456e+00  1.942e+00   0.143  0.812 
 0.69653   8126   8160  6851   5.624e+00  5.661e+00  1.866e+00  6.382e+00  4.701e-01   0.007  0.809  6.325e+00  2.012e+00   0.125  0.818 
 0.69722   8161   8195  6869   1.190e+01  1.221e+01  3.933e+00  6.379e+00  6.569e-01   0.026  1.138  1.241e+01  3.565e+00   0.043  0.992 
 0.69792   8196   8230  6869   2.033e+01  2.043e+01  6.500e+00  6.229e+00  7.663e-01   0.005  1.200  1.984e+01  5.400e+00  -0.024  0.935 
 0.69862   8231   8265  6850   5.773e+00  5.406e+00  1.788e+00  6.291e+00  4.622e-01  -0.063  0.785  6.168e+00  1.943e+00   0.068  0.799 
 0.69932   8266   8300  6848   5.189e+00  5.167e+00  1.719e+00  6.344e+00  4.489e-01  -0.004  0.773  5.901e+00  1.922e+00   0.137  0.803 
 0.70002   8301   8335  6866   7.522e+00  7.277e+00  2.564e+00  6.298e+00  5.361e-01  -0.033  0.977  8.177e+00  2.466e+00   0.087  0.865 
 0.70072   8336   8370  6867   7.247e+00  7.872e+00  2.564e+00  6.215e+00  5.588e-01   0.086  0.989  8.408e+00  2.594e+00   0.160  0.962 
 0.70142   8371   8405  6870   1.145e+01  1.168e+01  3.748e+00  6.205e+00  6.530e-01   0.020  1.070  1.127e+01  3.293e+00  -0.015  0.913 
 0.70212   8406   8440  6846   4.403e+00  4.577e+00  1.530e+00  6.220e+00  4.239e-01   0.039  0.711  5.362e+00  1.883e+00   0.217  0.810 
 0.70282   8441   8475  6845   4.866e+00  4.979e+00  1.624e+00  6.232e+00  4.441e-01   0.023  0.747  5.695e+00  1.933e+00   0.170  0.828 
 0.70352   8476   8510  6846   4.239e+00  4.498e+00  1.504e+00  6.343e+00  4.149e-01   0.061  0.692  5.410e+00  1.903e+00   0.276  0.811 
 0.70423   8511   8545  6853   6.872e+00  7.142e+00  2.347e+00  6.329e+00  5.302e-01   0.039  0.917  8.221e+00  2.487e+00   0.196  0.937 
 0.70493   8546   8581  6869   1.241e+01  1.145e+01  3.834e+00  6.387e+00  6.420e-01  -0.077  1.123  1.179e+01  3.322e+00  -0.050  0.931 
 0.70564   8582   8616  6841   5.696e+00  5.863e+00  1.970e+00  6.314e+00  4.815e-01   0.029  0.911  6.508e+00  2.101e+00   0.143  0.873 
 0.70634   8617   8651  6855   6.979e+00  7.114e+00  2.354e+00  6.326e+00  5.293e-01   0.019  0.997  7.363e+00  2.298e+00   0.055  0.883 
 0.70705   8652   8687  6852   7.077e+00  7.041e+00  2.391e+00  6.265e+00  5.292e-01  -0.005  1.016  7.509e+00  2.394e+00   0.061  0.909 
 0.70776   8688   8722  6854   6.209e+00  6.005e+00  2.044e+00  6.419e+00  4.833e-01  -0.033  0.882  6.631e+00  2.198e+00   0.068  0.859 
 0.70846   8723   8757  6839   7.472e+00  7.697e+00  2.529e+00  6.276e+00  5.508e-01   0.030  1.025  8.508e+00  2.489e+00   0.139  0.945 
 0.70917   8758   8793  6858   7.500e+00  7.248e+00  2.395e+00  6.185e+00  5.396e-01  -0.034  0.958  8.201e+00  2.440e+00   0.094  0.920 
 0.70988   8794   8828  6814   4.810e+00  4.936e+00  1.663e+00  6.255e+00  4.411e-01   0.026  0.807  5.874e+00  1.987e+00   0.222  0.877 
