# Paranal Airglow Line And Continuum Emission (PALACE) model: data and code of
# v1.0 (Noll et al. 2024)
# 
# Intensity time series of OH64R207 (see pmd_climfeat.dat) for intervals of
# 30 min of X-shooter data
# 
# Column names:
# bin: unique number of half-hourly bin
# fbin: fraction of bin (summed exposure time divided by 30 min)
# N: number of combined exposures
# year: year
# DOY: day of year
# LT: weighted local time for combined exposures in hours (for longitude of
#     Cerro Paranal)
# MJD: Modified Julian Date for LT
# S27d: solar radio flux averaged for 27 days in solar flux units (sfu)
# I: intensity in R (source: noll+23)
# 
    bin   fbin   N  year  DOY     LT        MJD   S27d          I 
  14021  0.667   1  2009  292  19.87  55124.023   71.9  7.115e+01 
  14022  0.667   1  2009  292  20.22  55124.038   71.9  7.195e+01 
  14023  1.333   2  2009  292  20.74  55124.060   71.9  7.811e+01 
  14024  0.667   1  2009  292  21.36  55124.086   71.9  8.221e+01 
  14025  0.667   1  2009  292  21.71  55124.100   71.9  8.900e+01 
  14026  1.333   2  2009  292  22.24  55124.122   71.9  8.067e+01 
  14028  1.333   2  2009  292  23.20  55124.162   71.9  7.148e+01 
  14029  0.667   1  2009  292  23.72  55124.184   71.9  7.768e+01 
  14030  1.000   2  2009  293   0.19  55124.203   71.9  7.858e+01 
  14031  0.333   1  2009  293   0.61  55124.221   71.9  9.184e+01 
  14032  1.000   2  2009  293   1.19  55124.245   71.9  8.647e+01 
  14033  1.000   2  2009  293   1.70  55124.266   71.9  7.854e+01 
  14034  0.500   1  2009  293   2.43  55124.297   71.9  7.742e+01 
  14035  1.000   2  2009  293   2.81  55124.313   71.9  7.301e+01 
  14036  0.500   1  2009  293   3.20  55124.329   71.9  7.387e+01 
  14037  1.000   2  2009  293   3.84  55124.355   71.9  9.263e+01 
  14069  0.667   1  2009  293  19.80  55125.020   72.0  9.348e+01 
  14070  1.333   2  2009  293  20.32  55125.042   72.0  8.673e+01 
  14071  0.667   1  2009  293  20.84  55125.064   72.0  9.718e+01 
  14072  0.667   1  2009  293  21.45  55125.089   72.0  1.220e+02 
  14073  0.667   1  2009  293  21.80  55125.104   72.0  1.244e+02 
  14074  1.333   2  2009  293  22.32  55125.126   72.0  1.023e+02 
  14076  0.500   1  2009  293  23.41  55125.171   72.0  9.974e+01 
  14077  1.000   2  2009  293  23.80  55125.187   72.0  1.100e+02 
  14080  0.500   1  2009  294   1.30  55125.250   72.0  1.136e+02 
  14081  1.000   2  2009  294   1.69  55125.266   72.0  1.167e+02 
  14082  0.500   1  2009  294   2.07  55125.282   72.0  1.314e+02 
  14085  1.333   2  2009  294   3.82  55125.355   72.0  1.157e+02 
  14117  2.000   1  2009  294  19.76  55126.019   72.0  1.188e+02 
  14119  2.000   1  2009  294  20.86  55126.065   72.0  1.244e+02 
  14122  2.000   1  2009  294  22.13  55126.118   72.1  1.133e+02 
  14124  1.000   2  2009  294  23.34  55126.168   72.1  8.532e+01 
  14125  1.000   2  2009  294  23.87  55126.190   72.1  9.238e+01 
  14127  1.000   2  2009  295   0.70  55126.225   72.1  8.161e+01 
  14128  1.000   2  2009  295   1.22  55126.246   72.1  7.549e+01 
  14129  1.000   2  2009  295   1.83  55126.272   72.1  7.415e+01 
  14130  1.000   2  2009  295   2.34  55126.293   72.1  7.011e+01 
  14132  1.000   2  2009  295   3.34  55126.335   72.1  8.114e+01 
  14134  1.000   2  2009  295   4.25  55126.373   72.1  8.723e+01 
  14164  0.333   2  2009  295  19.41  55127.004   72.1  1.116e+02 
  14166  0.667   4  2009  295  20.23  55127.039   72.1  1.297e+02 
  14167  0.667   4  2009  295  20.76  55127.061   72.1  1.056e+02 
  14168  0.500   3  2009  295  21.36  55127.085   72.1  1.043e+02 
  14170  1.000   1  2009  295  22.00  55127.112   72.1  1.017e+02 
  14171  1.000   1  2009  295  22.55  55127.135   72.1  9.429e+01 
  14172  1.000   1  2009  295  23.42  55127.171   72.1  9.263e+01 
  14173  1.000   1  2009  295  23.97  55127.194   72.1  8.630e+01 
  14175  1.000   1  2009  296   0.51  55127.217   72.1  8.347e+01 
  14176  1.000   1  2009  296   1.06  55127.240   72.1  1.031e+02 
  14177  1.000   1  2009  296   1.61  55127.263   72.1  9.843e+01 
  14178  0.667   1  2009  296   2.16  55127.286   72.1  1.216e+02 
  14179  1.333   2  2009  296   2.73  55127.309   72.1  1.420e+02 
  14180  0.667   1  2009  296   3.30  55127.333   72.1  1.141e+02 
  14181  0.667   1  2009  296   3.69  55127.349   72.1  1.236e+02 
  14182  0.667   1  2009  296   4.07  55127.365   72.1  1.043e+02 
  14212  0.500   3  2009  296  19.33  55128.001   72.1  1.010e+02 
  14213  0.500   3  2009  296  19.72  55128.017   72.1  9.094e+01 
  14214  0.500   3  2009  296  20.36  55128.044   72.1  8.497e+01 
  14215  0.500   3  2009  296  20.75  55128.060   72.1  8.618e+01 
  14216  1.167   2  2009  296  21.35  55128.085   72.1  9.618e+01 
  14217  1.000   1  2009  296  21.96  55128.110   72.1  9.153e+01 
  14219  1.000   1  2009  296  22.50  55128.133   72.1  1.009e+02 
  14220  1.000   1  2009  296  23.05  55128.156   72.1  9.206e+01 
  14221  1.000   1  2009  296  23.60  55128.179   72.1  7.999e+01 
  14222  1.000   1  2009  297   0.14  55128.202   72.1  7.346e+01 
  14223  1.000   1  2009  297   0.69  55128.224   72.1  7.341e+01 
  14224  0.667   1  2009  297   1.20  55128.246   72.1  8.132e+01 
  14225  1.333   2  2009  297   1.78  55128.270   72.1  8.349e+01 
  14226  0.667   1  2009  297   2.35  55128.293   72.1  7.932e+01 
  14227  0.667   1  2009  297   2.73  55128.309   72.1  7.686e+01 
  14228  0.667   2  2009  297   3.29  55128.333   72.1  9.263e+01 
  14229  0.667   2  2009  297   3.72  55128.351   72.1  8.265e+01 
  14230  1.000   3  2009  297   4.26  55128.373   72.1  9.230e+01 
  14261  0.333   1  2009  297  19.81  55129.021   72.1  8.428e+01 
  14262  1.000   3  2009  297  20.24  55129.039   72.1  8.923e+01 
  14263  0.667   2  2009  297  20.77  55129.061   72.1  8.937e+01 
  14264  0.667   2  2009  297  21.27  55129.082   72.1  8.997e+01 
  14265  0.500   3  2009  297  21.75  55129.102   72.1  9.487e+01 
  14266  0.500   3  2009  297  22.14  55129.118   72.1  5.992e+01 
  14267  0.500   1  2009  297  22.82  55129.146   72.1  5.899e+01 
  14268  1.000   1  2009  297  23.30  55129.167   72.1  6.148e+01 
  14269  1.000   1  2009  297  23.85  55129.189   72.1  6.124e+01 
  14270  1.000   1  2009  298   0.40  55129.212   72.1  4.466e+01 
  14271  1.000   1  2009  298   0.98  55129.237   72.1  3.790e+01 
  14274  1.000   1  2009  298   2.25  55129.289   72.1  5.630e+01 
  14275  1.000   1  2009  298   2.80  55129.312   72.1  4.813e+01 
  14276  1.000   1  2009  298   3.34  55129.335   72.1  5.611e+01 
  14277  1.000   1  2009  298   3.89  55129.358   72.1  5.916e+01 
  14278  0.500   1  2009  298   4.32  55129.375   72.1  6.415e+01 
  14308  0.667   1  2009  298  19.41  55130.004   72.1  1.160e+02 
  14309  0.667   1  2009  298  19.79  55130.020   72.1  1.057e+02 
  14310  0.667   1  2009  298  20.17  55130.036   72.1  9.677e+01 
  14311  1.333   2  2009  298  20.74  55130.060   72.1  8.574e+01 
  14313  1.000   1  2009  298  21.69  55130.099   72.1  6.933e+01 
  14314  1.000   1  2009  298  22.24  55130.122   72.1  6.900e+01 
  14315  1.000   1  2009  298  22.79  55130.145   72.1  6.115e+01 
  14316  1.000   1  2009  298  23.34  55130.168   72.1  6.715e+01 
  14317  1.000   1  2009  298  23.88  55130.191   72.1  6.649e+01 
  14318  1.000   1  2009  299   0.44  55130.214   72.1  7.528e+01 
  14319  1.000   1  2009  299   0.99  55130.237   72.1  8.251e+01 
  14321  1.000   1  2009  299   1.54  55130.260   72.1  9.196e+01 
  14322  1.000   1  2009  299   2.09  55130.282   72.1  8.933e+01 
  14323  1.000   1  2009  299   2.70  55130.308   72.1  9.176e+01 
  14324  1.000   1  2009  299   3.30  55130.333   72.1  9.921e+01 
  14325  1.000   1  2009  299   3.85  55130.356   72.1  1.048e+02 
  14887  0.667   4  2009  310  20.83  55142.063   73.2  1.782e+02 
  14889  0.556   2  2009  310  21.71  55142.100   73.2  1.262e+02 
  14891  0.833   5  2009  310  22.78  55142.145   73.2  1.642e+02 
  14892  0.833   5  2009  310  23.23  55142.164   73.2  1.521e+02 
  14934  0.667   1  2009  311  20.09  55143.033   73.2  9.980e+01 
  14935  1.333   2  2009  311  20.76  55143.061   73.2  9.365e+01 
  14937  1.000   1  2009  311  21.57  55143.094   73.2  9.318e+01 
  14938  1.000   1  2009  311  22.13  55143.118   73.2  8.548e+01 
  14939  1.000   1  2009  311  22.88  55143.149   73.2  8.719e+01 
  14940  1.000   1  2009  311  23.44  55143.172   73.2  9.594e+01 
  14941  1.000   1  2009  311  23.99  55143.195   73.2  1.100e+02 
  14943  0.500   3  2009  312   0.68  55143.224   73.2  1.225e+02 
  14945  1.000   1  2009  312   1.78  55143.270   73.2  1.525e+02 
  14946  1.000   1  2009  312   2.34  55143.293   73.2  1.404e+02 
  14947  1.000   1  2009  312   2.89  55143.316   73.2  1.421e+02 
  14948  1.000   1  2009  312   3.44  55143.339   73.2  1.489e+02 
  14949  0.333   1  2009  312   3.97  55143.361   73.2  1.929e+02 
  14982  0.667   4  2009  312  20.24  55144.039   73.1  1.438e+02 
  14983  1.000   1  2009  312  20.86  55144.065   73.1  1.367e+02 
  14984  1.000   1  2009  312  21.41  55144.088   73.1  1.311e+02 
  14986  1.000   1  2009  312  22.00  55144.112   73.1  1.252e+02 
  14987  1.000   1  2009  312  22.56  55144.135   73.1  1.448e+02 
  14988  1.000   1  2009  312  23.11  55144.158   73.1  1.487e+02 
  14989  0.500   3  2009  312  23.75  55144.185   73.1  1.509e+02 
  14991  1.000   1  2009  313   0.69  55144.224   73.1  1.359e+02 
  14992  1.000   1  2009  313   1.24  55144.247   73.1  1.282e+02 
  14993  1.000   1  2009  313   1.79  55144.270   73.0  1.219e+02 
  14994  1.000   1  2009  313   2.35  55144.293   73.0  1.242e+02 
  14996  1.000   1  2009  313   3.12  55144.325   73.0  1.261e+02 
  14997  0.500   3  2009  313   3.77  55144.353   73.0  1.123e+02 
  15029  0.667   4  2009  313  19.76  55145.019   72.9  1.189e+02 
  15030  0.500   3  2009  313  20.23  55145.039   72.9  1.206e+02 
  15031  1.000   1  2009  313  20.82  55145.063   72.9  1.421e+02 
  15032  1.000   1  2009  313  21.38  55145.086   72.9  1.209e+02 
  15034  1.000   1  2009  313  22.30  55145.125   72.9  1.389e+02 
  15035  1.000   1  2009  313  22.85  55145.148   72.8  1.556e+02 
  15036  1.000   1  2009  313  23.41  55145.171   72.8  1.729e+02 
  15037  1.000   1  2009  313  23.97  55145.194   72.8  1.535e+02 
  15039  1.000   1  2009  314   0.52  55145.217   72.8  1.521e+02 
  15040  1.333   2  2009  314   1.24  55145.247   72.8  1.671e+02 
  15041  0.667   1  2009  314   1.82  55145.271   72.8  2.034e+02 
  15042  0.667   1  2009  314   2.20  55145.287   72.8  2.092e+02 
  15043  0.667   1  2009  314   2.59  55145.303   72.8  1.827e+02 
  15044  0.667   2  2009  314   3.18  55145.328   72.8  1.881e+02 
  15045  1.000   3  2009  314   3.73  55145.351   72.8  1.706e+02 
  15046  0.500   2  2009  314   4.36  55145.377   72.8  1.518e+02 
  15078  0.667   1  2009  314  20.38  55146.045   72.6  8.955e+01 
  15079  0.667   1  2009  314  20.76  55146.061   72.6  9.160e+01 
  15080  0.667   1  2009  314  21.15  55146.077   72.6  1.027e+02 
  15081  1.333   2  2009  314  21.73  55146.101   72.6  9.700e+01 
  15082  0.667   1  2009  314  22.30  55146.125   72.6  9.714e+01 
  15083  0.667   1  2009  314  22.69  55146.141   72.6  1.118e+02 
  15084  0.667   1  2009  314  23.08  55146.157   72.6  1.212e+02 
  15085  0.667   1  2009  314  23.73  55146.184   72.6  1.232e+02 
  15086  1.333   2  2009  315   0.30  55146.208   72.6  1.348e+02 
  15087  0.667   1  2009  315   0.88  55146.232   72.6  1.407e+02 
  15088  0.667   1  2009  315   1.26  55146.248   72.6  1.394e+02 
  15089  0.333   1  2009  315   1.64  55146.264   72.6  1.475e+02 
  15090  0.500   3  2009  315   2.26  55146.290   72.6  1.476e+02 
  15091  0.500   2  2009  315   2.82  55146.313   72.6  1.520e+02 
  15092  0.667   2  2009  315   3.23  55146.330   72.6  1.436e+02 
  15093  0.667   1  2009  315   3.69  55146.349   72.6  1.482e+02 
  15094  1.000   2  2009  315   4.17  55146.369   72.6  1.593e+02 
  15271  0.667   1  2009  318  20.78  55150.061   72.2  1.296e+02 
  15273  0.667   1  2009  318  21.93  55150.110   72.2  1.221e+02 
  15413  1.000   1  2009  321  19.54  55153.010   72.2  1.047e+02 
  15414  1.000   1  2009  321  20.05  55153.031   72.2  9.734e+01 
  15415  1.000   1  2009  321  20.55  55153.052   72.2  1.134e+02 
  15416  1.000   1  2009  321  21.06  55153.073   72.2  1.247e+02 
  15417  1.000   1  2009  321  21.66  55153.098   72.2  1.419e+02 
  15418  1.000   1  2009  321  22.17  55153.119   72.2  1.584e+02 
  15419  1.000   1  2009  321  22.69  55153.141   72.2  1.417e+02 
  15420  1.000   1  2009  321  23.20  55153.162   72.2  1.236e+02 
  15421  1.000   1  2009  321  23.82  55153.188   72.2  1.182e+02 
  15422  1.000   1  2009  322   0.33  55153.209   72.2  1.125e+02 
  15423  1.000   1  2009  322   0.84  55153.230   72.2  8.844e+01 
  15424  1.000   1  2009  322   1.34  55153.252   72.2  8.161e+01 
  15425  1.000   1  2009  322   2.00  55153.279   72.2  9.379e+01 
  15427  1.000   1  2009  322   2.50  55153.300   72.2  8.849e+01 
  15428  1.000   1  2009  322   3.17  55153.328   72.2  1.384e+02 
  15429  1.000   1  2009  322   3.68  55153.349   72.2  1.102e+02 
  15461  1.000   1  2009  322  19.93  55154.026   72.2  1.352e+02 
  15462  1.000   1  2009  322  20.44  55154.047   72.2  1.278e+02 
  15463  1.000   1  2009  322  20.95  55154.068   72.2  1.177e+02 
  15464  1.000   1  2009  322  21.45  55154.089   72.2  1.278e+02 
  15466  1.000   1  2009  322  22.10  55154.116   72.2  1.193e+02 
  15467  1.000   1  2009  322  22.60  55154.137   72.2  1.154e+02 
  15468  1.000   1  2009  322  23.23  55154.163   72.2  1.087e+02 
  15469  1.000   1  2009  322  23.73  55154.184   72.2  1.128e+02 
  15471  1.000   1  2009  323   0.57  55154.219   72.2  1.163e+02 
  15472  1.000   1  2009  323   1.08  55154.240   72.2  1.146e+02 
  15473  1.000   1  2009  323   1.77  55154.269   72.2  1.294e+02 
  15474  1.000   1  2009  323   2.27  55154.290   72.2  1.284e+02 
  15475  1.000   1  2009  323   2.89  55154.316   72.2  1.722e+02 
  15476  1.000   1  2009  323   3.39  55154.337   72.2  1.716e+02 
  15511  1.444   2  2009  323  20.80  55155.062   72.2  7.849e+01 
  15512  0.722   1  2009  323  21.35  55155.085   72.2  7.178e+01 
  15513  0.722   1  2009  323  21.72  55155.101   72.2  7.066e+01 
  15514  0.528   1  2009  323  22.24  55155.122   72.2  7.257e+01 
  15515  1.056   2  2009  323  22.66  55155.140   72.2  8.426e+01 
  15516  0.528   1  2009  323  23.08  55155.157   72.2  7.297e+01 
  15519  1.000   3  2009  324   0.70  55155.225   72.2  1.259e+02 
  15520  1.000   3  2009  324   1.22  55155.247   72.2  1.285e+02 
  15521  1.000   3  2009  324   1.75  55155.268   72.2  1.759e+02 
  15522  1.000   3  2009  324   2.27  55155.290   72.2  2.092e+02 
  15558  0.722   2  2009  324  20.26  55156.040   72.2  1.736e+02 
  15559  1.083   3  2009  324  20.72  55156.059   72.2  1.670e+02 
  15560  1.083   3  2009  324  21.27  55156.082   72.2  1.451e+02 
  15562  1.000   3  2009  324  22.24  55156.122   72.2  1.464e+02 
  15563  1.000   3  2009  324  22.76  55156.144   72.2  1.436e+02 
  15564  1.000   3  2009  324  23.29  55156.166   72.2  1.330e+02 
  15565  1.000   3  2009  324  23.82  55156.188   72.2  1.061e+02 
  15619  0.722   1  2009  326   2.96  55157.319   72.2  9.463e+01 
  15620  0.722   1  2009  326   3.33  55157.334   72.2  9.746e+01 
  15656  1.000   2  2009  326  21.27  55158.082   72.2  8.654e+01 
  15657  1.000   2  2009  326  21.82  55158.105   72.2  8.671e+01 
  15658  0.500   1  2009  326  22.24  55158.122   72.2  7.885e+01 
  15659  0.500   1  2009  326  22.51  55158.134   72.2  7.364e+01 
  15660  0.978   1  2009  326  23.29  55158.166   72.2  6.727e+01 
  15661  0.978   1  2009  326  23.78  55158.187   72.2  5.603e+01 
  15662  0.978   1  2009  327   0.28  55158.207   72.2  5.366e+01 
  15663  0.978   1  2009  327   0.78  55158.228   72.2  5.067e+01 
  15665  1.111   2  2009  327   1.84  55158.272   72.2  4.864e+01 
  15667  1.000   2  2009  327   2.69  55158.308   72.2  4.638e+01 
  15668  0.333   2  2009  327   3.40  55158.337   72.2  6.785e+01 
  15702  1.000   2  2009  327  20.24  55159.039   72.1  1.057e+02 
  15703  1.000   2  2009  327  20.80  55159.062   72.1  1.188e+02 
  15704  1.000   2  2009  327  21.35  55159.085   72.1  9.892e+01 
  15706  1.333   2  2009  327  22.30  55159.125   72.1  1.187e+02 
  15707  0.667   1  2009  327  22.83  55159.147   72.1  1.108e+02 
  15708  0.667   1  2009  327  23.19  55159.162   72.1  1.063e+02 
  15709  1.089   2  2009  327  23.85  55159.189   72.1  9.754e+01 
  15711  0.972  10  2009  328   0.74  55159.226   72.1  1.265e+02 
  15712  0.583   6  2009  328   1.17  55159.244   72.1  1.404e+02 
  15713  0.778   8  2009  328   1.75  55159.269   72.1  1.290e+02 
  15714  0.778   8  2009  328   2.19  55159.287   72.1  1.046e+02 
  15716  2.000   1  2009  328   3.36  55159.336   72.1  9.504e+01 
  15750  0.889   1  2009  328  20.20  55160.037   72.1  1.217e+02 
  15751  0.889   1  2009  328  20.66  55160.057   72.1  1.033e+02 
  15752  0.889   1  2009  328  21.13  55160.076   72.1  1.007e+02 
  15753  0.889   1  2009  328  21.60  55160.095   72.1  1.041e+02 
  15755  1.667   1  2009  328  22.53  55160.134   72.1  8.378e+01 
  15756  0.450   1  2009  328  23.42  55160.172   72.1  1.120e+02 
  15757  0.900   2  2009  328  23.79  55160.187   72.0  1.159e+02 
  15758  0.900   2  2009  329   0.31  55160.208   72.0  1.127e+02 
  15759  0.900   2  2009  329   0.83  55160.230   72.0  9.331e+01 
  15760  0.450   1  2009  329   1.19  55160.245   72.0  9.224e+01 
  15761  0.467   1  2009  329   1.64  55160.264   72.0  9.208e+01 
  15762  0.933   2  2009  329   2.14  55160.285   72.0  1.009e+02 
  15763  0.933   2  2009  329   2.77  55160.311   72.0  9.556e+01 
  15764  0.933   2  2009  329   3.34  55160.335   72.0  8.419e+01 
  16038  0.644   4  2009  334  20.18  55166.037   71.7  9.018e+01 
  16091  0.833   1  2009  335  22.81  55167.146   71.8  8.851e+01 
  16092  0.833   1  2009  335  23.25  55167.164   71.8  8.886e+01 
  16093  0.833   1  2009  335  23.69  55167.183   71.8  9.862e+01 
  16094  0.833   1  2009  336   0.13  55167.201   71.8  1.088e+02 
  16229  1.000   1  2009  338  19.97  55170.028   72.6  6.434e+01 
  16230  1.000   1  2009  338  20.50  55170.050   72.6  6.462e+01 
  16232  1.000   1  2009  338  21.35  55170.085   72.6  6.465e+01 
  16233  1.000   1  2009  338  21.88  55170.107   72.6  5.489e+01 
  16235  1.000   1  2009  338  22.99  55170.153   72.6  9.169e+01 
  16237  1.000   1  2009  338  23.51  55170.175   72.6  8.926e+01 
  16278  0.533   2  2009  339  20.31  55171.042   72.8  6.807e+01 
  16279  1.067   4  2009  339  20.74  55171.060   72.8  6.105e+01 
  16281  0.333   2  2009  339  21.73  55171.101   72.8  7.023e+01 
  16326  0.667   1  2009  340  20.36  55172.044   73.0  5.556e+01 
  16327  0.667   1  2009  340  20.78  55172.061   73.0  6.315e+01 
  16329  1.000   1  2009  340  21.76  55172.102   73.0  6.894e+01 
  16330  1.000   1  2009  340  22.29  55172.124   73.0  8.215e+01 
  16470  1.067   4  2009  343  20.22  55175.038   73.8  1.013e+02 
  16471  0.567   3  2009  343  20.66  55175.056   73.8  1.004e+02 
  16473  0.667   1  2009  343  21.81  55175.104   73.8  9.316e+01 
  16566  0.778   2  2009  345  20.16  55177.035   74.0  8.091e+01 
  16567  0.556   2  2009  345  20.70  55177.058   74.0  7.478e+01 
  16663  0.500   3  2009  347  20.83  55179.064   74.2  1.093e+02 
  16664  0.333   2  2009  347  21.10  55179.075   74.2  1.106e+02 
  16665  0.667   4  2009  347  21.67  55179.098   74.2  1.014e+02 
  16677  0.500   3  2009  348   3.85  55179.356   74.3  1.219e+02 
  16710  1.067   4  2009  348  20.23  55180.038   74.4  6.944e+01 
  16711  0.533   2  2009  348  20.65  55180.056   74.4  7.096e+01 
  16771  0.450   3  2009  350   2.65  55181.306   74.5  8.609e+01 
  16772  0.667   4  2009  350   3.17  55181.328   74.5  7.311e+01 
  16806  0.489   4  2009  350  20.32  55182.042   74.6  8.384e+01 
  16807  0.489   4  2009  350  20.75  55182.060   74.6  8.296e+01 
  16811  0.333   4  2009  350  22.80  55182.146   74.6  8.133e+01 
